pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Terms,Terms_Contested
GEBR23162,6,0,1977,CHANDRADEEP YADAV,,Bihar,AURANGABAD,GEN,SSD,,11093,M,3,1,FALSE,FALSE,2.73,3838,0.94,,1
GEBR23165,6,0,1977,BIMAL PRASAD SHARMA,,Bihar,JAHANABAD,GEN,IND,,2934,M,7,1,FALSE,FALSE,0.6,1484,0.3,,1
GEBR23166,6,0,1977,MOHAMMAD YUSUF AZAD,,Bihar,JAHANABAD,GEN,IND,,3607,M,5,1,FALSE,FALSE,0.74,624,0.13,,1
GEBR23167,6,0,1977,CHANDRIKA PRASAD YADAV,,Bihar,JAHANABAD,GEN,INC,,66984,M,2,1,FALSE,FALSE,13.66,7517,1.53,,1
GEBR23169,6,0,1977,KARIMAN SINGH,,Bihar,JAHANABAD,GEN,IND,,1085,M,9,1,FALSE,FALSE,0.22,75,0.02,,1
GEBR23170,6,0,1977,BRAJNANDAN PRASAD,,Bihar,JAHANABAD,GEN,SSD,,32180,M,4,1,FALSE,FALSE,6.56,28573,5.83,,1
GEBR23171,6,0,1977,HARI LAL PRASAD SINHA,,Bihar,JAHANABAD,GEN,BLD,,317954,M,1,1,FALSE,FALSE,64.85,250970,51.19,1,1
GEBR23172,6,0,1977,RAMPATI SINGH,,Bihar,JAHANABAD,GEN,IND,,608,M,11,1,FALSE,FALSE,0.12,0,0,,1
GEBR23173,6,0,1977,RUKUNUDDIN AHMAD,,Bihar,JAHANABAD,GEN,IND,,1450,M,8,1,FALSE,FALSE,0.3,365,0.07,,1
GEBR23174,6,0,1977,BIJENDRA SHARMA,,Bihar,JAHANABAD,GEN,IND,,2983,M,6,1,FALSE,FALSE,0.61,49,0.01,,1
GEBR23175,6,0,1977,RAJENDRA SHARMA,,Bihar,JAHANABAD,GEN,IND,,1010,M,10,1,FALSE,FALSE,0.21,402,0.08,,1
GEBR23176,6,0,1977,LAL BAHADUR RAM AZAD,,Bihar,NAWADA,SC,IND,,2057,M,7,1,FALSE,FALSE,0.4,893,0.17,,1
GEBR23177,6,0,1977,NAYAN TARA DAS,,Bihar,NAWADA,SC,IND,,3014,M,4,1,FALSE,FALSE,0.59,358,0.07,,1
GEBR23178,6,0,1977,MOSAFIR RAM,,Bihar,NAWADA,SC,CPI,,2191,M,6,1,FALSE,FALSE,0.43,134,0.03,,1
GEBR23179,6,0,1977,MAHABIR CHAUDHARY,,Bihar,NAWADA,SC,INC,,67084,M,2,1,FALSE,FALSE,13.11,63386,12.39,,1
GEBR23180,6,0,1977,KAILASH RAM,,Bihar,NAWADA,SC,IND,,3698,M,3,1,FALSE,FALSE,0.72,684,0.13,,1
GEBR23183,6,0,1977,NATHUNI RAM,,Bihar,NAWADA,SC,BLD,,429785,M,1,1,FALSE,FALSE,84,362701,70.89,1,1
GEBR23184,6,0,1977,RAJ BALLABH PASWAN,,Bihar,GAYA,SC,SSD,,2230,M,4,1,FALSE,FALSE,0.51,0,0,,1
GEBR23185,6,0,1977,MISHRI SADA,,Bihar,GAYA,SC,INC,,92682,M,2,1,FALSE,FALSE,21.09,89140,20.28,,1
GEBR23187,6,0,1977,ASHOK RAM,,Bihar,GAYA,SC,IND,,3542,M,3,1,FALSE,FALSE,0.81,1312,0.3,,1
GEBR23230,6,0,1977,RAJ NANDAN PRASAD,,Bihar,NALANDA,GEN,RPI,,4211,M,5,1,FALSE,FALSE,0.8,804,0.15,,1
GEBR23231,6,0,1977,RAJENDRA PRASAD,,Bihar,NALANDA,GEN,IND,,2223,M,7,1,FALSE,FALSE,0.42,754,0.14,,1
GEBR23232,6,0,1977,SURESH CHANDRA PANDEY AZAD,,Bihar,NALANDA,GEN,IND,,830,M,9,1,FALSE,FALSE,0.16,0,0,,1
GEBR23234,6,0,1977,SHRI PRASAD SINGH,,Bihar,NALANDA,GEN,IND,,1469,M,8,1,FALSE,FALSE,0.28,639,0.12,,1
GEBR23237,6,0,1977,BIRENDRA PRASAD,,Bihar,NALANDA,GEN,BLD,,284684,M,1,1,FALSE,FALSE,54.06,141022,26.78,1,1
GEBR23240,5,0,1971,RUDRA PRATAP SARANGI,,Bihar,RANCHI,GEN,BJS,,63077,M,2,2,FALSE,FALSE,34.37,49835,27.16,1,2
GEBR23240,6,0,1977,RUDRA PRATAP SARANGI,,Bihar,JAMSHEDPUR,GEN,BLD,BJS,131419,M,1,2,TRUE,FALSE,50.16,63753,24.33,1,2
GEBR23241,6,0,1977,V. G. GOPAL,,Bihar,JAMSHEDPUR,GEN,INC,,67666,M,2,1,FALSE,FALSE,25.83,34536,13.18,,1
GEBR23242,6,0,1977,PHUDAN HANSDA,,Bihar,JAMSHEDPUR,GEN,IND,,1819,M,9,1,FALSE,FALSE,0.69,66,0.03,,1
GEBR23243,6,0,1977,DURGA PADA DAS,,Bihar,JAMSHEDPUR,GEN,SUC,,4698,M,6,1,FALSE,FALSE,1.79,2565,0.98,,1
GEBR23244,6,0,1977,DHARMU CHARAN MURMU,,Bihar,JAMSHEDPUR,GEN,JKD,,9725,M,4,1,FALSE,FALSE,3.71,4630,1.77,,1
GEBR23245,6,0,1977,MD. NOORWZAMA KHAN,,Bihar,JAMSHEDPUR,GEN,IND,,2133,M,7,1,FALSE,FALSE,0.81,42,0.02,,1
GEBR23246,6,0,1977,BISHUN PRASAD MUKHERJEE,,Bihar,JAMSHEDPUR,GEN,IND,,2091,M,8,1,FALSE,FALSE,0.8,272,0.1,,1
GEBR23247,6,0,1977,SHAHAUDDIN BARI,,Bihar,JAMSHEDPUR,GEN,IND,,1164,M,12,1,FALSE,FALSE,0.44,0,0,,1
GEBR23248,6,0,1977,KANHOO RAM HANSDAH,,Bihar,JAMSHEDPUR,GEN,IND,,1753,M,10,1,FALSE,FALSE,0.67,440,0.17,,1
GEBR23249,6,0,1977,ANAND KUMAR HEMBROM,,Bihar,JAMSHEDPUR,GEN,IND,,1313,M,11,1,FALSE,FALSE,0.5,149,0.06,,1
GEBR23250,6,0,1977,PURNA CHANDRA BIRUA,,Bihar,SINGHBHUM,ST,IND,,2985,M,5,1,FALSE,FALSE,1.73,539,0.31,,1
GEBR23251,6,0,1977,GHANSHYAM PURTY,,Bihar,SINGHBHUM,ST,IND,,1158,M,8,1,FALSE,FALSE,0.67,246,0.14,,1
GEBR23252,6,0,1977,BAGUN SUMBRUI,ST,Bihar,SINGHBHUM,ST,JKP,,126288,M,1,1,FALSE,FALSE,73.31,101866,59.13,1,1
GEBR23253,6,0,1977,JOGESHWAR NAYAK,,Bihar,SINGHBHUM,ST,IND,,4564,M,4,1,FALSE,FALSE,2.65,1579,0.92,,1
GEBR23254,6,0,1977,HARI CHARAN SINKU,,Bihar,SINGHBHUM,ST,JKD,,7508,M,3,1,FALSE,FALSE,4.36,2944,1.71,,1
GEBR23255,6,0,1977,SINGRAY SUNDI,,Bihar,SINGHBHUM,ST,IND,,1987,M,7,1,FALSE,FALSE,1.15,829,0.48,,1
GEBR23256,6,0,1977,FELIX HEMAN HEBRON RICHARD,,Bihar,SINGHBHUM,ST,IND,,2446,M,6,1,FALSE,FALSE,1.42,459,0.27,,1
GEBR23258,6,0,1977,MEWA LAL HONHAGA,,Bihar,SINGHBHUM,ST,IND,,912,M,9,1,FALSE,FALSE,0.53,0,0,,1
GEBR23259,6,0,1977,KEDAR NATH MISHRA,,Bihar,BUXAR,GEN,IND,,1450,M,6,1,FALSE,FALSE,0.33,0,0,,1
GEBR23260,6,0,1977,MOHAN SINGH,,Bihar,BUXAR,GEN,IND,,8300,M,4,1,FALSE,FALSE,1.88,6435,1.46,,1
GEBR23262,6,0,1977,RAMA NAND TIWARY,,Bihar,BUXAR,GEN,BLD,,286418,M,1,1,FALSE,FALSE,65.04,203713,46.26,1,1
GEBR23263,6,0,1977,SURAJ PRASAD,,Bihar,BUXAR,GEN,CPI,,59612,M,3,1,FALSE,FALSE,13.54,51312,11.65,,1
GEBR23265,6,0,1977,MUNGERI LALL,,Bihar,SASARAM,SC,INC,,84185,M,2,1,FALSE,FALSE,20.15,78489,18.78,,1
GEBR23268,6,0,1977,RAMCHANDRA PRASAD,GEN,Bihar,BARH,GEN,IND,,1269,M,7,2,FALSE,FALSE,0.26,523,0.11,,1
GEBR23268,6,0,1977,RAM CHANDRA PRASAD,GEN,Bihar,NAWADA,SC,IND,IND,1164,M,8,2,FALSE,FALSE,0.23,0,0,,1
GEBR23269,6,0,1977,SHANKUTLA DEVI MATHUR,,Bihar,BARH,GEN,IND,,1895,F,6,1,FALSE,FALSE,0.39,626,0.13,,1
GEBR23270,6,0,1977,MUKTESHWAR PRASAD,,Bihar,BARH,GEN,IND,,581,M,10,1,FALSE,FALSE,0.12,120,0.02,,1
GEBR23271,6,0,1977,RAMCHANDRA YADAV,GEN,Bihar,BARH,GEN,IND,,746,M,8,1,FALSE,FALSE,0.15,86,0.02,,1
GEBR23272,6,0,1977,LAKSHMI NARAYAN PRASAD,,Bihar,BARH,GEN,IND,,1895,M,5,1,FALSE,FALSE,0.39,0,0,,1
GEBR23274,6,0,1977,BISHNUDHARI LAL,,Bihar,BARH,GEN,IND,,4697,M,3,1,FALSE,FALSE,0.96,945,0.19,,1
GEBR23275,6,0,1977,CHANDRA KANT KUMAR,,Bihar,BARH,GEN,IND,,461,M,11,1,FALSE,FALSE,0.09,0,0,,1
GEBR23276,6,0,1977,DEVENDRA KUMAR YADAV,,Bihar,BARH,GEN,IND,,660,M,9,1,FALSE,FALSE,0.13,79,0.02,,1
GEBR23277,6,0,1977,RAM SHARAN PRASAD ALIAS BHOLA PRASAD,,Bihar,BARH,GEN,IND,,3752,M,4,1,FALSE,FALSE,0.77,1857,0.38,,1
GEBR23278,6,0,1977,SHYAM SUNDER GUPTA,,Bihar,BARH,GEN,BLD,,372227,M,1,1,FALSE,FALSE,75.94,270282,55.15,1,1
GEBR23279,6,0,1977,LALITESHWAR PRASAD SAHI,,Bihar,BALIA,GEN,INC,,85524,M,3,1,FALSE,FALSE,22.87,54373,14.54,,1
GEBR23280,6,0,1977,VINDESHWARI GOPE,,Bihar,BALIA,GEN,IND,,4840,M,5,1,FALSE,FALSE,1.29,694,0.19,,1
GEBR23282,6,0,1977,SINGH DR. R. P.,,Bihar,BALIA,GEN,IND,,2395,M,7,1,FALSE,FALSE,0.64,0,0,,1
GEBR23284,6,0,1977,DASHRATH MAHTO,,Bihar,BALIA,GEN,IND,,4146,M,6,1,FALSE,FALSE,1.11,1751,0.47,,1
GEBR23285,6,0,1977,RAMAJIWAN SINGH,GEN,Bihar,BALIA,GEN,BLD,,146772,M,1,1,FALSE,FALSE,39.25,47632,12.74,1,1
GEBR23286,6,0,1977,NAGESHWAR KHAN,,Bihar,SAHARSA,GEN,IND,,12847,M,3,1,FALSE,FALSE,2.82,793,0.17,,1
GEBR23287,6,0,1977,KALI KANT JHA,,Bihar,SAHARSA,GEN,IND,,12054,M,4,1,FALSE,FALSE,2.64,8550,1.88,,1
GEBR23290,6,0,1977,BAIDYA NATH KAMAT,,Bihar,SAHARSA,GEN,IND,,3504,M,5,1,FALSE,FALSE,0.77,1392,0.31,,1
GEBR23291,6,0,1977,MADAN CHAUDHARY,,Bihar,SAHARSA,GEN,IND,,2112,M,6,1,FALSE,FALSE,0.46,0,0,,1
GEBR23292,6,0,1977,NARMADESHWAR PRASAD MANDAL,,Bihar,MADHEPURA,GEN,IND,,14283,M,4,1,FALSE,FALSE,3.1,0,0,,1
GEBR23293,6,0,1977,KAMRESHWAR SINGH,,Bihar,MADHEPURA,GEN,CPI,,44336,M,3,1,FALSE,FALSE,9.64,30053,6.53,,1
GEBR23294,5,0,1971,RAJENDRA PRASAD YADAV,GEN,Bihar,MADHIPURA,GEN,INC,,146232,M,1,2,FALSE,FALSE,46.21,27909,8.82,1,2
GEBR23294,6,0,1977,RAJENDRA PRASAD YADAV,GEN,Bihar,MADHEPURA,GEN,INC,INC,100359,M,2,2,FALSE,TRUE,21.81,56023,12.18,1,2
GEBR23296,6,0,1977,JANAK LAL RISHI,,Bihar,ARARIA,SC,IND,,4269,M,3,1,FALSE,FALSE,1.26,0,0,,1
GEBR23297,6,0,1977,MAHENDRA NARAYAN SARDAR,,Bihar,ARARIA,SC,BLD,,221829,M,1,1,FALSE,FALSE,65.36,108534,31.98,1,1
GEBR23299,6,0,1977,ALI MOGNI,,Bihar,KISHANGANJ,GEN,IND,,9634,M,4,1,FALSE,FALSE,3.36,3320,1.16,,1
GEBR23300,6,0,1977,SHYAMDEO JHA,,Bihar,KISHANGANJ,GEN,IND,,13802,M,3,1,FALSE,FALSE,4.81,4168,1.45,,1
GEBR23301,6,0,1977,MD. MUSLIM,,Bihar,KISHANGANJ,GEN,IND,,6314,M,5,1,FALSE,FALSE,2.2,5200,1.81,,1
GEBR23303,6,0,1977,GULAM HAIDER AULIA,,Bihar,KISHANGANJ,GEN,MUL,,1114,M,6,1,FALSE,FALSE,0.39,0,0,,1
GEBR23304,6,0,1977,HALIMUDDIN AHMED,,Bihar,KISHANGANJ,GEN,BLD,,168175,M,1,1,FALSE,FALSE,58.58,80130,27.91,1,1
GEBR23305,6,0,1977,ABDUL MUJIB SEKH,,Bihar,PURNEA,GEN,MUL,,1028,M,8,1,FALSE,FALSE,0.29,0,0,,1
GEBR23307,6,0,1977,BALDEO PRASAD ORAON,,Bihar,PURNEA,GEN,IND,,1935,M,7,1,FALSE,FALSE,0.55,907,0.26,,1
GEBR23308,6,0,1977,BRAHMANAND TRIVEDI,,Bihar,PURNEA,GEN,IND,,2378,M,6,1,FALSE,FALSE,0.67,443,0.12,,1
GEBR23309,6,0,1977,UMESH KUMAR SINGH,GEN,Bihar,PURNEA,GEN,IND,,4089,M,5,1,FALSE,FALSE,1.15,1711,0.48,,1
GEBR23310,6,0,1977,MADHURI SINGH,,Bihar,PURNEA,GEN,INC,,106997,F,2,1,FALSE,FALSE,30.14,83516,23.53,,1
GEBR23311,6,0,1977,AZAM,,Bihar,PURNEA,GEN,IND,,16058,M,4,1,FALSE,FALSE,4.52,11969,3.37,,1
GEBR23312,6,0,1977,AMIRUL HASAN,,Bihar,PURNEA,GEN,CPI,,23481,M,3,1,FALSE,FALSE,6.61,7423,2.09,,1
GEBR23324,6,0,1977,AHMAD ALI,,Bihar,GODDA,GEN,PHJ,,3905,M,5,1,FALSE,FALSE,1.09,0,0,,1
GEBR23325,6,0,1977,SUBODH JHA,,Bihar,GODDA,GEN,IND,,5375,M,4,1,FALSE,FALSE,1.5,1470,0.41,,1
GEBR23327,6,0,1977,JAGDAMBI PRASAD YADAV,,Bihar,GODDA,GEN,BLD,,250749,M,1,1,FALSE,FALSE,70.01,158991,44.39,1,1
GEBR23328,6,0,1977,BAIKUNTH JHA,,Bihar,GODDA,GEN,IND,,6369,M,3,1,FALSE,FALSE,1.78,994,0.28,,1
GEBR23330,6,0,1977,SUSHIL KUMAR YADAV,,Bihar,BANKA,GEN,IND,,2108,M,4,1,FALSE,FALSE,0.63,0,0,,1
GEBR23332,6,0,1977,RAMANAND SINGH,,Bihar,BANKA,GEN,IND,,16185,M,3,1,FALSE,FALSE,4.81,14077,4.18,,1
GEBR23333,6,0,1977,ARJUN RAM,,Bihar,HAZARIBAGH,GEN,IND,,8259,M,5,1,FALSE,FALSE,2.87,0,0,,1
GEBR23334,6,0,1977,RAMSEWAK RAM RAVI,,Bihar,HAZARIBAGH,GEN,IND,,12626,M,4,1,FALSE,FALSE,4.39,4367,1.52,,1
GEBR23339,6,0,1977,ROSHAN LAL BHATIA,,Bihar,RANCHI,GEN,IND,,10146,M,5,1,FALSE,FALSE,3.8,2923,1.09,,1
GEBR23340,6,0,1977,AHAMAD AZAD,,Bihar,RANCHI,GEN,IND,,375,M,13,1,FALSE,FALSE,0.14,0,0,,1
GEBR23343,6,0,1977,BIRENDRA KUMAR PANDEY,,Bihar,RANCHI,GEN,JKD,,2640,M,8,1,FALSE,FALSE,0.99,268,0.1,,1
GEBR23344,6,0,1977,SHEO PRASAD SAHU,,Bihar,RANCHI,GEN,INC,,68222,M,2,1,FALSE,FALSE,25.54,45501,17.04,,1
GEBR23345,6,0,1977,RAJENDRA SINGH,,Bihar,RANCHI,GEN,CPM,,13626,M,4,1,FALSE,FALSE,5.1,3480,1.3,,1
GEBR23346,6,0,1977,RISHIKESH MAHTO,,Bihar,RANCHI,GEN,IND,,3704,M,7,1,FALSE,FALSE,1.39,1064,0.4,,1
GEBR23347,6,0,1977,MD. ABRARUL HUDA,,Bihar,RANCHI,GEN,IND,,7223,M,6,1,FALSE,FALSE,2.7,3519,1.32,,1
GEBR23348,6,0,1977,MATHURA PRASAD,,Bihar,RANCHI,GEN,IND,,2149,M,10,1,FALSE,FALSE,0.8,6,0,,1
GEBR23349,6,0,1977,MOSES GURIA,,Bihar,RANCHI,GEN,IND,,2143,M,11,1,FALSE,FALSE,0.8,1310,0.49,,1
GEBR23350,6,0,1977,LEKHANAND JHA,,Bihar,RANCHI,GEN,IND,,2372,M,9,1,FALSE,FALSE,0.89,223,0.08,,1
GEBR23443,6,0,1977,DR. RAMJI SINGH,,Bihar,BHAGALPUR,GEN,BLD,,304791,M,1,1,FALSE,FALSE,71.74,184718,43.48,1,1
GEBR23445,6,0,1977,YOGENDRA SHARMA,,Bihar,KHAGARIA,GEN,CPI,,62741,M,3,1,FALSE,FALSE,15.56,45128,11.19,,1
GEBR23446,6,0,1977,SITA RAM SHARAN,,Bihar,KHAGARIA,GEN,IND,,1377,M,7,1,FALSE,FALSE,0.34,0,0,,1
GEBR23448,6,0,1977,SHASSI BHUSHAN DAS,,Bihar,KHAGARIA,GEN,IND,,17613,M,4,1,FALSE,FALSE,4.37,11704,2.9,,1
GEBR23449,6,0,1977,JAI N. MEHTA,,Bihar,KHAGARIA,GEN,INC,,81395,M,2,1,FALSE,FALSE,20.19,18654,4.63,,1
GEBR23451,6,0,1977,JAGESHWAR SINGH BHUDANI,,Bihar,KHAGARIA,GEN,IND,,3469,M,6,1,FALSE,FALSE,0.86,2092,0.52,,1
GEBR23452,6,0,1977,SHRI KRISHNA SINGH,,Bihar,MONGHYR,GEN,BLD,,337791,M,1,1,FALSE,FALSE,66.15,173617,34,1,1
GEBR23453,6,0,1977,SAKAL DEEP SINGH,,Bihar,MONGHYR,GEN,IND,,8668,M,3,1,FALSE,FALSE,1.7,0,0,,1
GEBR23457,6,0,1977,JAGDISH MISTRI,,Bihar,BEGUSARAI,GEN,IND,,9110,M,4,1,FALSE,FALSE,2.19,0,0,,1
GEBR23484,6,0,1977,NIREL MUNDU,,Bihar,KHUNTI,ST,JKD,,56976,M,2,1,FALSE,FALSE,31.01,26502,14.42,,1
GEBR23485,6,0,1977,AND TOPNO,,Bihar,KHUNTI,ST,IND,,2038,M,5,1,FALSE,FALSE,1.11,0,0,,1
GEBR23486,6,0,1977,TIRU MUCHIRAI MUNDA,,Bihar,KHUNTI,ST,INC,,30474,M,3,1,FALSE,FALSE,16.58,28058,15.27,,1
GEBR23488,6,0,1977,ALICE DADEL,,Bihar,LOHARDAGA,ST,JKD,,9900,F,4,1,FALSE,FALSE,3.96,3477,1.39,,1
GEBR23490,6,0,1977,CLEMENT TOPPO,,Bihar,LOHARDAGA,ST,IND,,13932,M,3,1,FALSE,FALSE,5.57,4032,1.61,,1
GEBR23493,6,0,1977,BHIKHAM MOCHI,,Bihar,PALAMAU,SC,IND,,6943,M,3,1,FALSE,FALSE,2.67,1421,0.55,,1
GEBR23494,6,0,1977,RAMDENI RAM,,Bihar,PALAMAU,SC,BLD,,201861,M,1,1,FALSE,FALSE,77.56,162839,62.57,1,1
GEBR23495,6,0,1977,KANHAI RAM,,Bihar,PALAMAU,SC,IND,,1548,M,7,1,FALSE,FALSE,0.59,0,0,,1
GEBR23496,6,0,1977,RAM SWARUP RAM RAVI,,Bihar,PALAMAU,SC,IND,,5522,M,4,1,FALSE,FALSE,2.12,2494,0.96,,1
GEBR23498,6,0,1977,MOHAN RAM,,Bihar,PALAMAU,SC,IND,,2336,M,6,1,FALSE,FALSE,0.9,788,0.3,,1
GEBR23499,6,0,1977,JASODA DEVI,,Bihar,PALAMAU,SC,IND,,3028,F,5,1,FALSE,FALSE,1.16,692,0.27,,1
GEBR23520,6,0,1977,KAILAS BAITHA,,Bihar,BAGAHA,SC,CPI,,38327,M,3,1,FALSE,FALSE,13.96,0,0,,1
GEBR23521,6,0,1977,JAGANNATH PRASAD,,Bihar,BAGAHA,SC,BLD,,138443,M,1,1,FALSE,FALSE,50.43,40688,14.82,1,1
GEBR23522,6,0,1977,MAYA DEVI,,Bihar,BETTIAH,GEN,IND,,8263,F,4,1,FALSE,FALSE,2.6,5566,1.75,,1
GEBR23523,6,0,1977,LAXMI KANT TIWARY,,Bihar,BETTIAH,GEN,IND,,2697,M,5,1,FALSE,FALSE,0.85,1219,0.38,,1
GEBR23524,6,0,1977,CHHEDI KHAN,,Bihar,BETTIAH,GEN,IND,,1478,M,6,1,FALSE,FALSE,0.47,0,0,,1
GEBR23525,6,0,1977,RAMASHRAY SINGH,,Bihar,BETTIAH,GEN,CPM,,28416,M,3,1,FALSE,FALSE,8.95,20153,6.35,,1
GEBR23526,6,0,1977,FAZLUR RAHMAN,,Bihar,BETTIAH,GEN,BLD,,186486,M,1,1,FALSE,FALSE,58.74,96328,30.34,1,1
GEBR23527,6,0,1977,KEDAR PANDEY,,Bihar,BETTIAH,GEN,INC,,90158,M,2,1,FALSE,FALSE,28.4,61742,19.45,,1
GEBR23530,6,0,1977,JAGDISH PURBEY,,Bihar,MOTIHARI,GEN,IND,,4222,M,4,1,FALSE,FALSE,1.18,977,0.27,,1
GEBR23531,6,0,1977,THAKUR RAMPATI SINGH,,Bihar,MOTIHARI,GEN,BLD,,167732,M,1,1,FALSE,FALSE,46.71,73953,20.59,1,1
GEBR23532,6,0,1977,MOHAMAD ALAM ANSARI,,Bihar,MOTIHARI,GEN,IND,,3245,M,5,1,FALSE,FALSE,0.9,0,0,,1
GEBR23534,6,0,1977,ABDUL GHAFOOR,,Bihar,GOPALGANJ,GEN,INC,,121474,M,2,1,FALSE,FALSE,28.91,117252,27.91,,1
GEBR23535,6,0,1977,RAMDYA SINGH,,Bihar,GOPALGANJ,GEN,IND,,4222,M,3,1,FALSE,FALSE,1,0,0,,1
GEBR23536,6,0,1977,BASI AHMAD,,Bihar,SIWAN,GEN,IND,,2351,M,4,1,FALSE,FALSE,0.54,287,0.07,,1
GEBR23538,6,0,1977,RAM NATH DUBEY,,Bihar,SIWAN,GEN,IND,,4384,M,3,1,FALSE,FALSE,1.01,2033,0.47,,1
GEBR23539,6,0,1977,MIRTANJAY PRASAD VERMA,,Bihar,SIWAN,GEN,BLD,,325030,M,1,1,FALSE,FALSE,74.87,231076,53.23,1,1
GEBR23540,6,0,1977,LAL MOHAN RAM,,Bihar,SIWAN,GEN,IND,,1346,M,8,1,FALSE,FALSE,0.31,128,0.03,,1
GEBR23541,6,0,1977,SYED AHMAD HUSSAIN,,Bihar,SIWAN,GEN,IND,,1218,M,9,1,FALSE,FALSE,0.28,931,0.21,,1
GEBR23542,6,0,1977,SUDARSHAN PRA YADAV,,Bihar,SIWAN,GEN,IND,,2013,M,6,1,FALSE,FALSE,0.46,542,0.12,,1
GEBR23543,6,0,1977,RAM NARAIN SAH,,Bihar,SIWAN,GEN,IND,,1471,M,7,1,FALSE,FALSE,0.34,125,0.03,,1
GEBR23545,6,0,1977,M. AHMED GHANI,,Bihar,SIWAN,GEN,IND,,287,M,10,1,FALSE,FALSE,0.07,0,0,,1
GEBR23548,6,0,1977,DAROGA PRASAD ROY,,Bihar,MAHARAJGANJ,GEN,INC,,93883,M,2,1,FALSE,FALSE,21.17,89997,20.29,,1
GEBR23551,6,0,1977,DAROGA RAI,,Bihar,CHAPRA,GEN,IND,,2345,M,4,1,FALSE,FALSE,0.49,394,0.08,,1
GEBR23553,6,0,1977,SHEO BACHAN SINGH,,Bihar,CHAPRA,GEN,CPI,,21194,M,3,1,FALSE,FALSE,4.39,18849,3.9,,1
GEBR23554,6,0,1977,BHOLA SINGH,,Bihar,CHAPRA,GEN,IND,,690,M,6,1,FALSE,FALSE,0.14,0,0,,1
GEBR23555,6,0,1977,RAM SUNDAR DAS,SC,Bihar,HAJIPUR,SC,IND,,3449,M,4,1,FALSE,FALSE,0.66,2100,0.4,,1
GEBR23556,6,0,1977,BALESHWAR RAM,,Bihar,HAJIPUR,SC,INC,,44462,M,2,1,FALSE,FALSE,8.47,39154,7.46,,1
GEBR23558,6,0,1977,RAM DAS RAJAK,,Bihar,HAJIPUR,SC,IND,,5308,M,3,1,FALSE,FALSE,1.01,1859,0.35,,1
GEBR23559,6,0,1977,SURYADEV CHAUDHARY,,Bihar,HAJIPUR,SC,IND,,273,M,8,1,FALSE,FALSE,0.05,0,0,,1
GEBR23561,6,0,1977,VACHCHU LAL AZAD,,Bihar,HAJIPUR,SC,IND,,835,M,6,1,FALSE,FALSE,0.16,339,0.06,,1
GEBR23562,6,0,1977,ANNU DAS,,Bihar,HAJIPUR,SC,IND,,496,M,7,1,FALSE,FALSE,0.09,223,0.04,,1
GEBR23590,6,0,1977,JAIBI LAL BHANDARI,,Bihar,MADHUBANI,GEN,IND,,1213,M,6,1,FALSE,FALSE,0.26,0,0,,1
GEBR23591,6,0,1977,SHAFIQULLAH ANSARI,,Bihar,MADHUBANI,GEN,INC,,114206,M,3,1,FALSE,FALSE,24.41,107073,22.88,,1
GEBR23593,6,0,1977,HUKMDEO NARAIN YADAV,GEN,Bihar,MADHUBANI,GEN,BLD,,200543,M,1,1,FALSE,FALSE,42.86,57121,12.21,1,1
GEBR23594,6,0,1977,JAFIRUL HASAN,,Bihar,MADHUBANI,GEN,IND,,1406,M,5,1,FALSE,FALSE,0.3,193,0.04,,1
GEBR23595,6,0,1977,NATHUNI MANSURI,,Bihar,MADHUBANI,GEN,IND,,7133,M,4,1,FALSE,FALSE,1.52,5727,1.22,,1
GEBR23596,6,0,1977,DINRAJ SHANDILYA,,Bihar,JHANJHARPUR,GEN,IND,,6486,M,3,1,FALSE,FALSE,1.4,3463,0.75,,1
GEBR23597,6,0,1977,SHEOCHANDRA THAKUR,,Bihar,JHANJHARPUR,GEN,IND,,3023,M,4,1,FALSE,FALSE,0.65,1629,0.35,,1
GEBR23598,6,0,1977,JAGANNATH MISHRA,,Bihar,JHANJHARPUR,GEN,INC,,148073,M,2,1,FALSE,FALSE,31.88,141587,30.48,,1
GEBR23599,6,0,1977,JAI PRAKASH NATH MISHRA,,Bihar,JHANJHARPUR,GEN,IND,,1394,M,5,1,FALSE,FALSE,0.3,0,0,,1
GEBR23600,6,0,1977,DHANIK LAL MANDAL,,Bihar,JHANJHARPUR,GEN,BLD,,305554,M,1,1,FALSE,FALSE,65.78,157481,33.9,1,1
GEBR23601,6,0,1977,RADHANANDAN JHA,,Bihar,DARBHANGA,GEN,INC,,94855,M,2,1,FALSE,FALSE,22.74,90080,21.6,,1
GEBR23602,6,0,1977,SHOBHAKANT JHA,,Bihar,DARBHANGA,GEN,IND,,4602,M,4,1,FALSE,FALSE,1.1,2316,0.56,,1
GEBR23603,6,0,1977,HEM KANT CHAUDHARY,,Bihar,DARBHANGA,GEN,IND,,1189,M,7,1,FALSE,FALSE,0.29,546,0.13,,1
GEBR23605,6,0,1977,JAGESHWAR YADAV,GEN,Bihar,DARBHANGA,GEN,IND,,4775,M,3,1,FALSE,FALSE,1.14,173,0.04,,1
GEBR23606,6,0,1977,NAGESHWAR SINGH,,Bihar,DARBHANGA,GEN,IND,,643,M,8,1,FALSE,FALSE,0.15,0,0,,1
