pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Terms,Terms_Contested
GEAP481,15,0,2009,KOMATIREDDY RAJ GOPAL REDDY,GEN,Telangana,BHONGIR,GEN,INC,TDP,504103,M,1,3,TRUE,FALSE,44.7,139888,12.4,1,2
GEAP481,17,0,2019,Modugula Venugopala Reddy,GEN,Andhra_Pradesh,GUNTUR,GEN,YSRCP,INC,583713,M,2,3,TRUE,FALSE,43.19,454508,33.63,1,2
GEAP50659,11,0,1996,MAGANTI VENKATESWARA RAO(BABU),GEN,Andhra_Pradesh,ELURU,GEN,INC,,331532,M,2,11,FALSE,FALSE,42.54,236628,30.36,3,6
GEAP50659,11,0,1996,A.P. JITENDER REDDY,GEN,Andhra_Pradesh,MAHABUBNAGAR,GEN,NTRTDP(LP),INC,53594,M,4,11,TRUE,FALSE,7.38,44246,6.09,3,6
GEAP50659,12,0,1998,MAGANTI VENKATESWARA RAO (BABU),GEN,Andhra_Pradesh,ELURU,GEN,INC,NTRTDP(LP),385412,M,1,11,TRUE,FALSE,47.68,23807,2.95,3,6
GEAP50659,13,0,1999,Maganti Venkateswara Rao (Babu),GEN,Andhra_Pradesh,ELURU,GEN,INC,INC,373653,M,2,11,FALSE,TRUE,44.78,360585,43.21,3,6
GEAP50659,13,0,1999,A.P.Jitender Reddy,GEN,Andhra_Pradesh,MAHABUBNAGAR,GEN,BJP,INC,391588,M,1,11,TRUE,TRUE,49.46,50895,6.43,3,6
GEAP50659,15,0,2009,MAGANTI VENKATESWARA RAO(BABU),GEN,Andhra_Pradesh,ELURU,GEN,TDP,BJP,380994,M,2,11,TRUE,FALSE,35.31,155066,14.37,3,6
GEAP50659,15,0,2009,A.P.JITHENDER REDDY,GEN,Telangana,CHELVELLA,GEN,TDP,TDP,402275,M,2,11,FALSE,FALSE,37.08,289574,26.69,3,6
GEAP50659,16,0,2014,MAGANTI VENKATESWARA RAO (BABU),GEN,Andhra_Pradesh,ELURU,GEN,TDP,TDP,623471,M,1,11,FALSE,FALSE,51.88,101926,8.48,3,6
GEAP50659,16,0,2014,KONDA VISHWESHWAR REDDY,GEN,Telangana,CHELVELLA,GEN,TRS,TDP,435077,M,1,11,TRUE,FALSE,33.06,73023,5.55,3,6
GEAP50659,17,0,2019,MAGANTTI VENKATESWARA RAO BABU,GEN,Andhra_Pradesh,ELURU,GEN,TDP,TRS,510884,M,2,11,TRUE,TRUE,38.47,434057,32.69,3,6
GEAP50659,17,0,2019,Konda Vishweshwar Reddy,GEN,Telangana,CHEVELLA,GEN,INC,TDP,513831,M,2,11,TRUE,TRUE,39.52,311871,23.99,3,6
GEAP50805,11,0,1996,RAYAPATI SAMBA SIVA RAO,GEN,Andhra_Pradesh,GUNTUR,GEN,INC,,343252,M,1,11,FALSE,FALSE,46.82,68499,9.34,6,7
GEAP50805,12,0,1998,RAYAPATI SAMBASIVA RAO,GEN,Andhra_Pradesh,GUNTUR,GEN,INC,INC,359456,M,1,11,FALSE,TRUE,47.79,57347,7.62,6,7
GEAP50805,13,0,1999,Rayapati Sambasiva Rao,GEN,Andhra_Pradesh,GUNTUR,GEN,INC,INC,358735,M,2,11,FALSE,TRUE,45.92,348886,44.66,6,7
GEAP50805,13,0,1999,Gutha Sukender Reddy,GEN,Andhra_Pradesh,NALGONDA,GEN,TDP,INC,427505,M,1,11,TRUE,TRUE,44.97,79735,8.39,6,7
GEAP50805,14,0,2004,RAYAPATI  SAMBASIVA RAO,GEN,Andhra_Pradesh,GUNTUR,GEN,INC,TDP,466221,M,1,11,TRUE,TRUE,56.75,129792,15.8,6,7
GEAP50805,15,0,2009,RAYAPATI SAMBASIVA RAO,GEN,Andhra_Pradesh,GUNTUR,GEN,INC,INC,403937,M,1,11,FALSE,TRUE,38.66,39355,3.77,6,7
GEAP50805,15,0,2009,GUTHA SUKENDER REDDY,GEN,Telangana,NALGONDA,GEN,INC,INC,493849,M,1,11,FALSE,TRUE,45.78,152982,14.18,6,7
GEAP50805,16,0,2014,SAMBASIVA RAO RAYAPATI,GEN,Andhra_Pradesh,NARASARAOPET,GEN,TDP,INC,632464,M,1,11,TRUE,TRUE,49.33,35280,2.75,6,7
GEAP50805,16,0,2014,DR. BOORA NARSAIAH GOUD,GEN,Telangana,BHONGIR,GEN,TRS,TDP,448164,M,1,11,TRUE,TRUE,36.99,30544,2.52,6,7
GEAP50805,17,0,2019,RAYAPATI SAMBASIVARAO,GEN,Andhra_Pradesh,NARASARAOPET,GEN,TDP,TRS,591555,M,2,11,TRUE,TRUE,41.15,540547,37.61,6,7
GEAP50805,17,0,2019,Dr. Boora Narsaiah Goud,GEN,Telangana,BHONGIR,GEN,TRS,TDP,527576,M,2,11,TRUE,TRUE,43.51,462119,38.11,6,7
GEAP50811,11,0,1996,SHAIK MASTAN VALI,,Andhra_Pradesh,GUNTUR,GEN,IND,,1275,M,5,2,FALSE,FALSE,0.17,43,0.01,,2
GEAP50811,17,0,2019,Shaik Mastanvali,,Andhra_Pradesh,GUNTUR,GEN,INC,IND,14205,M,4,2,FALSE,FALSE,1.05,2364,0.17,,2
GEAP51429,11,0,1996,AYYAJI VEMA MANEPALLI,SC,Andhra_Pradesh,AMALAPURAM,SC,BJP,,6263,M,4,2,FALSE,FALSE,1.01,3459,0.56,,2
GEAP51429,17,0,2019,AYYAJI VEMA MANEPALLI,SC,Andhra_Pradesh,AMALAPURAM,SC,BJP,BJP,11534,M,5,2,FALSE,FALSE,0.94,3647,0.3,,2
GEAP51444,11,0,1996,KANUMURU BAPIRAJU,GEN,Andhra_Pradesh,NARASAPUR,GEN,INC,,286910,M,2,8,FALSE,FALSE,40.43,179353,25.27,2,6
GEAP51444,12,0,1998,KANUMURU BAPI RAJU,GEN,Andhra_Pradesh,NARASAPUR,GEN,INC,INC,368630,M,1,8,FALSE,FALSE,50.66,47970,6.59,2,6
GEAP51444,13,0,1999,Kanumuru Bapiraju,GEN,Andhra_Pradesh,NARASAPUR,GEN,INC,INC,255151,M,2,8,FALSE,TRUE,36.22,226948,32.22,2,6
GEAP51444,15,0,2009,BAPIRAJU KANUMURU,GEN,Andhra_Pradesh,NARSAPURAM,GEN,INC,INC,389422,M,1,8,FALSE,FALSE,39.3,114690,11.57,2,6
GEAP51444,15,0,2009,ASADUDDIN OWAISI,GEN,Telangana,HYDERABAD,GEN,AIMIM,INC,308061,M,1,8,TRUE,FALSE,42.14,113865,15.57,2,6
GEAP51444,16,0,2014,KANUMURU BAPI RAJU,GEN,Andhra_Pradesh,NARSAPURAM,GEN,INC,AIMIM,27083,M,3,8,TRUE,TRUE,2.49,3823,0.35,2,6
GEAP51444,16,0,2014,S KRISHNA REDDY,GEN,Telangana,HYDERABAD,GEN,INC,INC,49310,M,3,8,FALSE,TRUE,5.08,12115,1.25,2,6
GEAP51444,17,0,2019,KANUMURU BAPIRAJU,GEN,Andhra_Pradesh,NARSAPURAM,GEN,INC,INC,13941,M,4,8,FALSE,FALSE,1.18,1527,0.13,2,6
GEAP51866,11,0,1996,G. LAXMI NARSINGA RAO,,Andhra_Pradesh,MEDAK,GEN,NTRTDP(LP),,30374,M,4,2,FALSE,FALSE,3.97,22226,2.91,,2
GEAP51866,17,0,2019,G . LAXMINARSIMHA RAO,,Telangana,SECUNDRABAD,GEN,TGPJP,NTRTDP(LP),521,M,19,2,TRUE,FALSE,0.06,30,0,,2
GEAP53578,11,0,1996,ADI NARAYANA REDDY CHADIPIRALLA,GEN,Andhra_Pradesh,CUDDAPAH,GEN,JP,,1493,M,6,4,FALSE,FALSE,0.2,83,0.01,,4
GEAP53578,12,0,1998,CHIDIPIRALLA ADINARAYANA REDDY,GEN,Andhra_Pradesh,CUDDAPAH,GEN,IND,JP,479,M,10,4,FALSE,FALSE,0.06,38,0.01,,4
GEAP53578,13,0,1999,Adinarayana Reddy  Chadipirala,GEN,Andhra_Pradesh,CUDDAPAH,GEN,NTRTDP(LP),IND,823,M,7,4,FALSE,FALSE,0.11,49,0.01,,4
GEAP53578,17,0,2019,Adi Narayana Reddy Chadipirala,GEN,Andhra_Pradesh,KADAPA,GEN,TDP,NTRTDP(LP),402773,M,2,4,TRUE,FALSE,32.79,388081,31.6,,4
GEAP53740,11,0,1996,D.K. ARUNA,GEN,Andhra_Pradesh,MAHABUBNAGAR,GEN,TDP,,254377,F,2,2,FALSE,FALSE,35.03,128425,17.69,,2
GEAP53740,17,0,2019,ARUNA D.K,GEN,Telangana,MAHBUBNAGAR,GEN,BJP,TDP,333573,F,2,2,TRUE,FALSE,33.88,139942,14.21,,2
GEAP574,15,0,2009,B.P.KAMBAGIRI SWAMY,GEN,Andhra_Pradesh,NANDYAL,GEN,IND,,1479,M,18,4,FALSE,FALSE,0.15,251,0.03,,3
GEAP574,16,0,2014,K.P.KAMBAGIRI SWAMI,GEN,Andhra_Pradesh,NANDYAL,GEN,IND,IND,2708,M,9,4,FALSE,FALSE,0.22,209,0.02,,3
GEAP574,16,0,2014,KAKI BHASKAR,GEN,Telangana,KHAMMAM,GEN,IND,IND,5368,M,9,4,FALSE,FALSE,0.45,366,0.03,,3
GEAP574,17,0,2019,K.P. KAMBAGIRISWAMY.,GEN,Andhra_Pradesh,NANDYAL,GEN,IND,IND,767,M,18,4,FALSE,FALSE,0.06,94,0.01,,3
GEAP580,13,0,1999,Renuka Chowdhury,GEN,Andhra_Pradesh,KHAMMAM,GEN,INC,,328596,F,1,8,FALSE,FALSE,35.85,8398,0.92,3,5
GEAP580,14,0,2004,RENUKA CHOWDHURY,GEN,Andhra_Pradesh,KHAMMAM,GEN,INC,INC,518047,F,1,8,FALSE,TRUE,50.63,108888,10.64,3,5
GEAP580,15,0,2009,NASYAM MOHAMMED FAROOK,GEN,Andhra_Pradesh,NANDYAL,GEN,TDP,INC,309176,M,2,8,TRUE,TRUE,31.08,88347,8.88,3,5
GEAP580,15,0,2009,RENUKA CHOWDHURY,GEN,Telangana,KHAMMAM,GEN,INC,TDP,344920,F,2,8,TRUE,TRUE,33.36,213785,20.68,3,5
GEAP580,16,0,2014,N.MD.FAROOK,GEN,Andhra_Pradesh,NANDYAL,GEN,TDP,INC,516645,M,2,8,TRUE,FALSE,42.88,500267,41.52,3,5
GEAP580,16,0,2014,NAMA NAGESWARA RAO,GEN,Telangana,KHAMMAM,GEN,TDP,TDP,410230,M,2,8,FALSE,FALSE,34.65,222528,18.8,3,5
GEAP580,17,0,2019,NAMA NAGESWR RAO,GEN,Telangana,KHAMMAM,GEN,TRS,TDP,567459,M,1,8,TRUE,FALSE,49.78,168062,14.74,3,5
GEAP580,17,0,2019,RENUKA CHOWDHURY,GEN,Telangana,KHAMMAM,GEN,INC,TRS,399397,F,2,8,TRUE,FALSE,35.04,342295,30.03,3,5
GEAP586,8,0,1984,BANOTH LAXMA NAYAK,ST,Andhra_Pradesh,KHAMMAM,GEN,IND,,895,M,6,8,FALSE,FALSE,0.15,0,0,,5
GEAP586,8,0,1984,BANOTHU LAXMAN NAIK,ST,Andhra_Pradesh,MIRYALGUDA,GEN,IND,IND,5434,M,5,8,FALSE,FALSE,0.9,1293,0.21,,5
GEAP586,11,0,1996,BHANOTH LAXAMN NAIK,ST,Andhra_Pradesh,NANDYAL,GEN,IND,IND,475,M,15,8,FALSE,FALSE,0.07,7,0,,5
GEAP586,11,0,1996,BANOTH LAXMA NAIK,ST,Andhra_Pradesh,KHAMMAM,GEN,IND,IND,326,M,28,8,FALSE,FALSE,0.04,0,0,,5
GEAP586,15,0,2009,T.MAHESH NAIDU,GEN,Andhra_Pradesh,NANDYAL,GEN,IND,IND,7020,M,6,8,FALSE,FALSE,0.71,32,0,,5
GEAP586,15,0,2009,BANOTH LAXMA NAIK,ST,Telangana,KHAMMAM,GEN,IND,IND,11642,M,6,8,FALSE,FALSE,1.13,1452,0.14,,5
GEAP586,16,0,2014,BANOTH LAXMA NAIK,ST,Telangana,KHAMMAM,GEN,IND,IND,1342,M,18,8,FALSE,FALSE,0.11,68,0.01,,5
GEAP586,17,0,2019,LAXMA NAIK BANOTH,ST,Telangana,KHAMMAM,GEN,IND,IND,734,M,24,8,FALSE,FALSE,0.06,0,0,,5
GEAP625,16,0,2014,BIDDIKA RAMAIAH,ST,Andhra_Pradesh,ARUKU,ST,IND,,7587,M,10,3,FALSE,FALSE,0.83,1895,0.21,,2
GEAP625,16,0,2014,D CHAND BASHA,GEN,Andhra_Pradesh,KURNOOL,GEN,IND,IND,2605,M,10,3,FALSE,FALSE,0.24,584,0.05,,2
GEAP625,17,0,2019,BIDDIKA RAMAYYA.,ST,Andhra_Pradesh,ARUKU,ST,IND,IND,7867,M,10,3,FALSE,FALSE,0.73,3157,0.29,,2
GEAP630,16,0,2014,KOTHAPALLI GEETHA,ST,Andhra_Pradesh,ARUKU,ST,YSRCP,,413191,F,1,4,FALSE,FALSE,45.42,91398,10.05,1,2
GEAP630,16,0,2014,BUTTA RENUKA,GEN,Andhra_Pradesh,KURNOOL,GEN,YSRCP,YSRCP,472782,F,1,4,FALSE,FALSE,44.36,44131,4.14,1,2
GEAP630,16,0,2014,GODAM NAGESH,ST,Telangana,ADILABAD,ST,TRS,YSRCP,430847,M,1,4,TRUE,FALSE,41.2,171290,16.38,1,2
GEAP630,17,0,2019,KOTHAPALLI GEETHA,ST,Andhra_Pradesh,VISAKHAPATNAM,GEN,IND,TRS,1158,F,14,4,FALSE,TRUE,0.09,30,0,1,2
GEAP649,16,0,2014,RAMMOHAN NAIDU KINJARAPU,GEN,Andhra_Pradesh,SRIKAKULAM,GEN,TDP,,556545,M,1,4,FALSE,FALSE,52.9,127692,12.14,2,2
GEAP649,16,0,2014,J.C. DIVAKAR REDDI,GEN,Andhra_Pradesh,ANANTAPUR,GEN,TDP,TDP,610288,M,1,4,FALSE,FALSE,50.35,61991,5.11,2,2
GEAP649,16,0,2014,BALKA SUMAN,SC,Telangana,PEDDAPALLE,SC,TRS,TDP,565496,M,1,4,TRUE,FALSE,55.32,291158,28.48,2,2
GEAP649,17,0,2019,KINJARAPU RAM MOHAN NAIDU,GEN,Andhra_Pradesh,SRIKAKULAM,GEN,TDP,TRS,534544,M,1,4,TRUE,TRUE,46.19,6653,0.57,2,2
GEAP64985,12,0,1998,MAGUNTA SREENIVASULU REDDY,GEN,Andhra_Pradesh,ONGOLE,GEN,INC,,351390,M,1,9,FALSE,FALSE,47.75,20866,2.84,4,6
GEAP64985,13,0,1999,Sreenivasulu Reddy Magunta,GEN,Andhra_Pradesh,ONGOLE,GEN,INC,INC,370892,M,2,9,FALSE,TRUE,47.76,364498,46.93,4,6
GEAP64985,14,0,2004,SREENIVASULU REDDY MAGUNTA,GEN,Andhra_Pradesh,ONGOLE,GEN,INC,INC,446584,M,1,9,FALSE,FALSE,55.89,106021,13.27,4,6
GEAP64985,15,0,2009,MAGUNTA SRINIVASULU REDDY,GEN,Andhra_Pradesh,ONGOLE,GEN,INC,INC,450442,M,1,9,FALSE,TRUE,44.1,78523,7.69,4,6
GEAP64985,15,0,2009,P. BALRAM,ST,Telangana,MAHABUBABAD,ST,INC,INC,394447,M,1,9,FALSE,TRUE,39.59,68957,6.92,4,6
GEAP64985,16,0,2014,MAGUNTA SREENIVASULU REDDY,GEN,Andhra_Pradesh,ONGOLE,GEN,TDP,INC,574302,M,2,9,TRUE,TRUE,47.53,560946,46.43,4,6
GEAP64985,16,0,2014,P. BALRAM,ST,Telangana,MAHABUBABAD,ST,INC,TDP,285577,M,2,9,TRUE,TRUE,25.4,69673,6.2,4,6
GEAP64985,17,0,2019,MAGUNTA SREENIVASULU REDDY,GEN,Andhra_Pradesh,ONGOLE,GEN,YSRCP,INC,739202,M,1,9,TRUE,FALSE,55.07,214851,16.01,4,6
GEAP64985,17,0,2019,Balaram Naik Porika,ST,Telangana,MAHABUBABAD,ST,INC,YSRCP,315446,M,2,9,TRUE,FALSE,32.07,258373,26.27,4,6
GEAP651,16,0,2014,G. LALITHA,GEN,Andhra_Pradesh,ANANTAPUR,GEN,SUCI,,952,F,14,2,FALSE,FALSE,0.08,0,0,,2
GEAP651,17,0,2019,G. LALITHA,GEN,Andhra_Pradesh,ANANTAPUR,GEN,SUCI(C),SUCI,899,F,14,2,FALSE,FALSE,0.07,171,0.01,,2
GEAP661,15,0,2009,JHANSI LAKSHMI BOTCHA,GEN,Andhra_Pradesh,VIZIANAGARAM,GEN,INC,,411584,F,1,5,FALSE,FALSE,40.36,60571,5.94,2,3
GEAP661,15,0,2009,KRISTAPPA NIMMALA,GEN,Andhra_Pradesh,HINDUPUR,GEN,TDP,INC,435753,M,1,5,TRUE,FALSE,42.45,22835,2.22,2,3
GEAP661,16,0,2014,ASHOK GAJAPATHI RAJU PUSAPATI,GEN,Andhra_Pradesh,VIZIANAGARAM,GEN,TDP,TDP,536549,M,1,5,FALSE,TRUE,47.89,106911,9.54,2,3
GEAP661,16,0,2014,KRISTAPPA NIMMALA,GEN,Andhra_Pradesh,HINDUPUR,GEN,TDP,TDP,604291,M,1,5,FALSE,TRUE,51.33,97325,8.27,2,3
GEAP661,17,0,2019,KRISTAPPA . NIMMALA,GEN,Andhra_Pradesh,HINDUPUR,GEN,TDP,TDP,565854,M,2,5,FALSE,TRUE,42.27,538698,40.25,2,3
GEAP669,6,0,1977,JANGAREDDY CHANDABATLA,GEN,Andhra_Pradesh,WARANGAL,GEN,BLD,,128589,M,2,9,FALSE,FALSE,33.52,124802,32.54,1,7
GEAP669,8,0,1984,CHANDUPATLA JANGA REDDY,GEN,Andhra_Pradesh,HANAMKONDA,GEN,BJP,BLD,263762,M,1,9,TRUE,FALSE,52.4,54198,10.77,1,7
GEAP669,9,0,1989,JANGA REDDY CHANDUPTLA,GEN,Andhra_Pradesh,HANAMKONDA,GEN,BJP,BJP,246736,M,2,9,FALSE,TRUE,40.31,219772,35.91,1,7
GEAP669,10,0,1991,JANGA REDDY CHANDUPATLA,GEN,Andhra_Pradesh,HANAMKONDA,GEN,BJP,BJP,39375,M,3,9,FALSE,FALSE,10.31,27398,7.17,1,7
GEAP669,14,1,2006,PAKALAPATTI SANYASIRAJU,GEN,Andhra_Pradesh,BOBBILI,GEN,BJP,BJP,14837,M,3,9,FALSE,FALSE,2.11,7004,1,1,7
GEAP669,15,0,2009,PAKALAPATI SANYASI RAJU,GEN,Andhra_Pradesh,VIZIANAGARAM,GEN,BJP,BJP,25239,M,4,9,FALSE,FALSE,2.47,9291,0.91,1,7
GEAP669,15,0,2009,NARESH CINE ACTOR,GEN,Andhra_Pradesh,HINDUPUR,GEN,BJP,BJP,22399,M,4,9,FALSE,FALSE,2.18,4117,0.4,1,7
GEAP669,15,0,2009,CHANDUPATLA JANGA REDDY,GEN,Telangana,KARIMNAGAR,GEN,BJP,BJP,122337,M,4,9,FALSE,FALSE,12.37,96311,9.74,1,7
GEAP669,17,0,2019,Sanyasi Raju Pakalapati,GEN,Andhra_Pradesh,VIZIANAGARAM,GEN,BJP,BJP,7266,M,6,9,FALSE,FALSE,0.6,928,0.08,1,7
GEAP675,11,0,1996,SIYYADUALA YELLARAO,SC,Andhra_Pradesh,BOBBILI,GEN,IND,,302,M,18,5,FALSE,FALSE,0.05,0,0,,3
GEAP675,16,0,2014,YELLA RAO SIYYADULA,SC,Andhra_Pradesh,VIZIANAGARAM,GEN,IND,IND,5125,M,6,5,FALSE,FALSE,0.46,1033,0.09,,3
GEAP675,16,0,2014,AMUDALA SUBRAMANYAM,GEN,Andhra_Pradesh,HINDUPUR,GEN,RPS,IND,4521,M,6,5,FALSE,FALSE,0.38,1420,0.12,,3
GEAP675,16,0,2014,REDDI MALLA SRINIVAS,SC,Telangana,KARIMNAGAR,GEN,RPI(A),RPS,8034,M,6,5,TRUE,FALSE,0.71,1321,0.12,,3
GEAP675,17,0,2019,Yella Rao Siyyadula,SC,Andhra_Pradesh,VIZIANAGARAM,GEN,IND,RPI(A),1010,M,13,5,FALSE,FALSE,0.08,180,0.01,,3
GEAP682,14,0,2004,DAGGUBATI PURANDARESWARI,GEN,Andhra_Pradesh,BAPATLA,GEN,INC,,411099,F,1,5,FALSE,FALSE,55.9,94082,12.79,2,3
GEAP682,15,0,2009,DAGGUBATI PURANDESWARI,GEN,Andhra_Pradesh,VISAKHAPATNAM,GEN,INC,INC,368812,F,1,5,FALSE,TRUE,36.43,66686,6.59,2,3
GEAP682,15,0,2009,Y.S. JAGAN MOHAN REDDY,GEN,Andhra_Pradesh,KADAPA,GEN,INC,INC,542611,M,1,5,FALSE,TRUE,52.87,178846,17.43,2,3
GEAP682,15,0,2009,MADHU YASKHI GOUD,GEN,Telangana,NIZAMABAD,GEN,INC,INC,296504,M,1,5,FALSE,TRUE,33.33,60390,6.79,2,3
GEAP682,17,0,2019,DAGGUBATI PURANDESWARI,GEN,Andhra_Pradesh,VISAKHAPATNAM,GEN,BJP,INC,33892,F,4,5,TRUE,FALSE,2.73,17246,1.39,2,3
GEAP683,15,0,2009,RAMESH LANKA,GEN,Andhra_Pradesh,VISAKHAPATNAM,GEN,BHSASP,,5347,M,10,3,FALSE,FALSE,0.53,2050,0.2,,2
GEAP683,15,0,2009,SIVANARAYANA REDDY CHADIPIRALLA,GEN,Andhra_Pradesh,KADAPA,GEN,IND,BHSASP,3643,M,10,3,FALSE,FALSE,0.35,1214,0.12,,2
GEAP683,17,0,2019,C S N Reddy,GEN,Andhra_Pradesh,KADAPA,GEN,NRCP,IND,446,M,15,3,FALSE,FALSE,0.04,78,0.01,,2
GEAP69380,13,0,1999,Kattamanchi Prabhakar,SC,Andhra_Pradesh,TIRUPATHI,SC,IND,,8143,M,4,7,FALSE,FALSE,1.03,368,0.05,,5
GEAP69380,14,0,2004,KATTAMANCHI PRABHAKAR,SC,Andhra_Pradesh,TIRUPATHI,SC,IND,IND,11685,M,4,7,FALSE,FALSE,1.37,0,0,,5
GEAP69380,15,0,2009,DOMMETI SUDHAKAR,GEN,Andhra_Pradesh,KAKINADA,GEN,BSP,IND,7716,M,8,7,FALSE,FALSE,0.8,453,0.05,,5
GEAP69380,15,0,2009,KATTAMANCHI PRABAKHAR,SC,Andhra_Pradesh,TIRUPATI,SC,IND,BSP,2871,M,8,7,FALSE,FALSE,0.27,613,0.06,,5
GEAP69380,16,0,2014,ROKKAM DAYAKAR,SC,Andhra_Pradesh,KAKINADA,GEN,RP(K),IND,1837,M,14,7,FALSE,FALSE,0.17,140,0.01,,5
GEAP69380,16,0,2014,KATTAMANCHI PRABHAKAR,SC,Andhra_Pradesh,TIRUPATI,SC,IND,RP(K),1455,M,14,7,FALSE,FALSE,0.12,52,0,,5
GEAP69380,17,0,2019,Kattamanchi Prabhakar,SC,Andhra_Pradesh,TIRUPATI,SC,IND,IND,1430,M,9,7,FALSE,FALSE,0.11,235,0.02,,5
GEAP69471,13,0,1999,Gorugu Satyanarayana,,Andhra_Pradesh,HANAMKONDA,GEN,IND,,3435,M,7,2,FALSE,FALSE,0.47,1085,0.15,,2
GEAP69471,17,0,2019,GODUGU SATYANARAYANA,,Andhra_Pradesh,KAKINADA,GEN,CPI(ML)(L),IND,1724,M,10,2,FALSE,FALSE,0.14,36,0,,2
GEAP69486,7,0,1980,GOPAGANI SANKAR RAO,,Andhra_Pradesh,WARANGAL,GEN,IND,,21402,M,3,3,FALSE,FALSE,4.81,5852,1.32,,3
GEAP69486,13,0,1999,Gopagani Shankar Rao,,Andhra_Pradesh,KHAMMAM,GEN,JD(S),IND,1997,M,8,3,FALSE,FALSE,0.22,42,0,,3
GEAP69486,17,0,2019,GOPAGANI SHANKARA RAO,,Telangana,KHAMMAM,GEN,IND,JD(S),9949,M,9,3,FALSE,FALSE,0.87,5245,0.46,,3
GEAP699,16,0,2014,DR|| BHAVANI SANKAR SASTRY.A,GEN,Andhra_Pradesh,VISAKHAPATNAM,GEN,ICSP,,1910,M,14,3,FALSE,FALSE,0.16,21,0,,2
GEAP699,16,0,2014,PUTHA. LAKSHMI REDDY,GEN,Andhra_Pradesh,KADAPA,GEN,AIFB,ICSP,933,M,14,3,TRUE,FALSE,0.08,45,0,,2
GEAP699,17,0,2019,Putha Lakshmi Reddy,GEN,Andhra_Pradesh,KADAPA,GEN,RDHP,AIFB,368,M,16,3,TRUE,FALSE,0.03,0,0,,2
GEAP702,16,0,2014,KURADA SATYANARAYANA PATNAIK,GEN,Andhra_Pradesh,VISAKHAPATNAM,GEN,IND,,1927,M,13,3,FALSE,FALSE,0.17,17,0,,2
GEAP702,16,0,2014,RACHINENI. VENUGOPAL,GEN,Andhra_Pradesh,KADAPA,GEN,RPC(S),IND,1034,M,13,3,FALSE,FALSE,0.09,101,0.01,,2
GEAP702,17,0,2019,R. Venu Gopal,GEN,Andhra_Pradesh,KADAPA,GEN,IND,RPC(S),1748,M,7,3,FALSE,FALSE,0.14,326,0.03,,2
GEAP704,16,0,2014,KAMBHAMPATI HARI BABU,GEN,Andhra_Pradesh,VISAKHAPATNAM,GEN,BJP,,566832,M,1,3,FALSE,FALSE,48.72,90488,7.78,2,2
GEAP704,16,0,2014,Y.S. AVINASH REDDY,GEN,Andhra_Pradesh,KADAPA,GEN,YSRCP,BJP,671983,M,1,3,TRUE,FALSE,55.97,190323,15.85,2,2
GEAP704,17,0,2019,Y.S.Avinash Reddy,GEN,Andhra_Pradesh,KADAPA,GEN,YSRCP,YSRCP,783499,M,1,3,FALSE,TRUE,63.79,380726,31,2,2
GEAP714,15,0,2009,YADDANAPUDI RANGARAO,GEN,Andhra_Pradesh,VISAKHAPATNAM,GEN,IND,,2314,M,14,6,FALSE,FALSE,0.23,119,0.01,,3
GEAP714,15,0,2009,GAJJALA RAMA SUBBA REDDY,GEN,Andhra_Pradesh,KADAPA,GEN,PPOI,IND,1934,M,14,6,FALSE,FALSE,0.19,98,0.01,,3
GEAP714,16,0,2014,DURGAPRASAD GUNTU,GEN,Andhra_Pradesh,VISAKHAPATNAM,GEN,IND,PPOI,2611,M,11,6,FALSE,FALSE,0.22,234,0.02,,3
GEAP714,16,0,2014,GAJJALA.RAMA SUBBA REDDY,GEN,Andhra_Pradesh,KADAPA,GEN,PPOI,IND,1821,M,11,6,FALSE,FALSE,0.15,604,0.05,,3
GEAP714,16,0,2014,SINGAREDDY RAVINDRA REDDY,GEN,Telangana,NIZAMABAD,GEN,YSRCP,PPOI,3529,M,11,6,TRUE,FALSE,0.34,438,0.04,,3
GEAP714,17,0,2019,DURGAPRASAD. GUNTU,GEN,Andhra_Pradesh,VISAKHAPATNAM,GEN,IND,YSRCP,2464,M,8,6,FALSE,FALSE,0.2,170,0.01,,3
GEAP722,16,0,2014,MEDA MALLA REDDY,GEN,Andhra_Pradesh,NELLORE,GEN,IND,,820,M,11,2,FALSE,FALSE,0.07,60,0.01,,2
GEAP722,17,0,2019,Meda Malla Reddy,GEN,Andhra_Pradesh,NELLORE,GEN,IND,IND,598,M,14,2,FALSE,FALSE,0.05,0,0,,2
GEAP733,16,0,2014,KARANAM TIRUPATHI RAO,GEN,Andhra_Pradesh,ANAKAPALLI,GEN,BSP,,14834,M,4,4,FALSE,FALSE,1.29,6230,0.54,,2
GEAP733,16,0,2014,SYED HANEEF,GEN,Andhra_Pradesh,NELLORE,GEN,JaSPa,BSP,5578,M,4,4,,FALSE,0.47,29,0,,2
GEAP733,16,0,2014,MARRI DURGESH,SC,Telangana,ZAHIRABAD,GEN,RPI(A),JaSPa,18027,M,4,4,,FALSE,1.65,5644,0.52,,2
GEAP733,17,0,2019,TIRUPATHI RAO KARANAM,GEN,Odisha,BERHAMPUR,GEN,BSP,RPI(A),8290,M,7,4,TRUE,FALSE,0.84,206,0.02,,2
