"pid","link"
"AEPB302167","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/MUKHT-2022-20220201082756.jpg"
"AEPB302166","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/RESHA-2022-20220201121733.jpg"
"AEPB302165","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/HANSA-2022-20220201085313.jpg"
"AEPB302164","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/KAMAL-2022-20220201091302.jpg"
"AEPB7858","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/TRIPA-2022-20220201054422.jpg"
"AEPB302179","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/BALBI-2022-20220129034328.jpg"
"AEPB302178","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/LAKHB-2022-20220129030343.jpg"
"AEPB302177","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/kulwa-2022-20220127022107.jpg"
"AEPB302176","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/TAJIN-2022-20220201060927.jpg"
"AEPB302175","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/AMARB-2022-20220129035246.jpg"
"AEPB302174","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/SAHIB-2022-20220201060450.jpg"
"AEPB302173","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/BALJI-2022-20220201120035.jpg"
"AEPB302190","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/SUKHJ-2022-20220204034104.jpg"
"AEPB302189","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/KULDE-2022-20220204034655.jpg"
"AEPB302188","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/GURDE-2022-20220204033843.jpeg"
"AEPB302187","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/RAVIK-2022-20220204034341.jpg"
"AEPB302186","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/SATNA-2022-20220204034443.jpeg"
"AEPB302185","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/SUKHJ-2022-20220204034732.jpg"
"AEPB302184","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/GURDE-2022-20220204034807.jpg"
"AEPB302183","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/JAGJI-2022-20220204034603.jpg"
"AEPB7867","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/DOMIN-2022-20220204034023.jpeg"
