pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEBR15044,12,1,2004,Ramanand Prasad Singh,Bihar,Parbatta,JD(U),IND,54229,M,1,7,FALSE,FALSE,44.69,11134,9.18,,5,5
AEBR15044,13,0,2005,RAMANAND PRASAD SINGH,Bihar,PARBATTA,JD(U),JD(U),47932,M,1,7,FALSE,TRUE,44.61,1918,1.78,66,5,5
AEBR15044,14,0,2005,RAMANAND PRASAD SINGH,Bihar,PARBATTA,JD(U),JD(U),45684,M,1,7,FALSE,TRUE,44.17,4145,4.01,66,5,5
AEBR15044,15,0,2010,RAMANAND PRASAD SINGH,Bihar,PARBATTA,JD(U),JD(U),59620,M,2,7,FALSE,TRUE,42.24,49235,34.88,69,5,5
AEBR15044,15,1,2014,Ramanand Prasad Singh,Bihar,PARBATTA,JD(U),JD(U),94374,M,1,7,FALSE,FALSE,63.53,56990,38.37,,5,5
AEBR15044,16,0,2015,RAMANAD PRASAD SINGH,Bihar,PARBATTA,JD(U),JD(U),76248,M,1,7,FALSE,TRUE,45.06,28924,17.09,74,5,5
AEBR15150,12,0,2000,UMASHANKAR BHAGAT,Bihar,JAMUI,IND,,38277,M,2,7,FALSE,FALSE,29.92,14582,11.4,,2,5
AEBR15150,12,1,2000,Umashankar Bhagat,Bihar,JAMUI,IND,IND,28993,M,3,7,FALSE,FALSE,24.78,26361,22.53,,2,5
AEBR15150,12,1,2000,Shankar Singh,Bihar,JAMUI,IND,IND,649,M,5,7,FALSE,FALSE,0.55,245,0.21,,2,5
AEBR15150,13,0,2005,VIJAY PRAKASH,Bihar,JAMUI,RJD,IND,63611,M,1,7,FALSE,FALSE,49.26,22073,17.09,32,2,5
AEBR15150,14,0,2005,VIJAY PRAKASH,Bihar,JAMUI,RJD,RJD,29878,M,2,7,FALSE,TRUE,28.44,8600,8.19,33,2,5
AEBR15150,15,0,2010,VIJAY PRAKASH,Bihar,JAMUI,RJD,RJD,35663,M,2,7,FALSE,FALSE,29.28,23976,19.69,33,2,5
AEBR15150,16,0,2015,VIJAY PRAKASH,Bihar,JAMUI,RJD,RJD,66577,M,1,7,FALSE,FALSE,42.24,8249,5.23,44,2,5
AEBR1516,16,0,2015,MITHILESH TIWARI,Bihar,BAIKUNTHPUR,BJP,,56162,M,1,1,FALSE,FALSE,35.11,14115,8.82,44,1,1
AEBR154,16,0,2015,SANT SINGH KUSHWAHA,Bihar,NARKATIA,BLSP,,55136,M,2,1,FALSE,FALSE,33.73,42246,25.85,56,,1
AEBR15559,12,0,2000,AMRENDRA PRATAP SINGH,Bihar,ARRAH,BJP,,48848,M,1,5,FALSE,FALSE,43.16,15453,13.65,,4,5
AEBR15559,13,0,2005,AMRENDRA PRATAP SINGH,Bihar,ARRAH,BJP,BJP,42761,M,1,5,FALSE,TRUE,37.55,14247,12.51,56,4,5
AEBR15559,14,0,2005,AMRENDRA PRATAP SINGH,Bihar,ARRAH,BJP,BJP,53489,M,1,5,FALSE,TRUE,47.19,15152,13.37,55,4,5
AEBR15559,15,0,2010,AMRENDRA PRATAP SINGH,Bihar,ARRAH,BJP,BJP,56504,M,1,5,FALSE,TRUE,49.81,18940,16.69,57,4,5
AEBR15559,16,0,2015,AMRENDRA PRATAP SINGH,Bihar,ARRAH,BJP,BJP,69338,M,2,5,FALSE,TRUE,44.51,64303,41.28,68,4,5
AEBR1557,16,0,2015,VIDYA PRASAD KUSHVAHA,Bihar,GOPALGANJ,CPI(ML)(L),,754,M,10,1,FALSE,FALSE,0.44,105,0.06,43,,1
AEBR1565,16,0,2015,KALI PRASAD PANDEY,Bihar,KUCHAIKOTE,LJP,,68662,M,2,1,FALSE,FALSE,41.14,61150,36.64,64,,1
AEBR15677,12,0,2000,ARUN SINGH,Bihar,KARAKAT,CPI(ML)(L),,39254,M,1,5,FALSE,FALSE,33.12,8788,7.41,,3,5
AEBR15677,13,0,2005,ARUN SINGH,Bihar,KARAKAT,CPI(ML)(L),CPI(ML)(L),35954,M,1,5,FALSE,TRUE,35.09,6680,6.52,44,3,5
AEBR15677,14,0,2005,ARUN SINGH,Bihar,KARAKAT,CPI(ML)(L),CPI(ML)(L),36721,M,1,5,FALSE,TRUE,35.22,13546,12.99,44,3,5
AEBR15677,15,0,2010,ARUN SINGH,Bihar,KARAKAT,CPI(ML)(L),CPI(ML)(L),23179,M,3,5,FALSE,TRUE,18.14,19468,15.24,49,3,5
AEBR15677,16,0,2015,ARUN SINGH,Bihar,KARAKAT,CPI(ML)(L),CPI(ML)(L),23534,M,3,5,FALSE,FALSE,15.37,19629,12.82,54,3,5
AEBR15680,12,0,2000,RAJESHWAR RAJ,Bihar,KARAKAT,SAP,,12673,M,4,4,FALSE,FALSE,10.69,4939,4.17,,1,4
AEBR15680,14,0,2005,RAJESHWAR RAJ,Bihar,KARAKAT,JD(U),SAP,23175,M,2,4,TRUE,FALSE,22.23,2968,2.85,35,1,4
AEBR15680,15,0,2010,RAJESHWAR RAJ,Bihar,KARAKAT,JD(U),JD(U),49751,M,1,4,FALSE,FALSE,38.93,11415,8.93,41,1,4
AEBR15680,16,0,2015,RAJESHWAR RAJ,Bihar,KARAKAT,BJP,JD(U),47601,M,2,4,TRUE,TRUE,31.08,24067,15.71,46,1,4
AEBR1576,16,0,2015,INDRADEV MANJHI,Bihar,BHOREY,BJP,,59494,M,2,1,FALSE,FALSE,35.46,45483,27.11,57,,1
AEBR1577,16,0,2015,JITENDRA PASWAN,Bihar,BHOREY,CPI(ML)(L),,14011,M,3,1,FALSE,FALSE,8.35,7075,4.22,25,,1
AEBR158,16,0,2015,DINESH PRASAD,Bihar,NARKATIA,CPI(ML)(L),,2177,M,6,1,FALSE,FALSE,1.33,186,0.11,35,,1
AEBR15819,12,0,2000,RAMESHWAR PRASAD,Bihar,NOKHA,BJP,,43959,M,1,5,FALSE,FALSE,37.52,13294,11.35,,4,5
AEBR15819,13,0,2005,RAMESHWAR PRASAD,Bihar,NOKHA,BJP,BJP,36183,M,1,5,FALSE,TRUE,34.26,6935,6.57,43,4,5
AEBR15819,14,0,2005,RAMESHWAR PRASAD,Bihar,NOKHA,BJP,BJP,45653,M,1,5,FALSE,TRUE,43.99,11389,10.97,43,4,5
AEBR15819,15,0,2010,RAMESHWAR PRASAD,Bihar,NOKHA,BJP,BJP,39020,M,1,5,FALSE,TRUE,33.44,11723,10.05,49,4,5
AEBR15819,16,0,2015,RAMESHWAR PRASAD,Bihar,NOKHA,BJP,BJP,49782,M,2,5,FALSE,TRUE,35.31,45681,32.4,54,4,5
AEBR1589,16,0,2015,MAHACHANDRA PD. SINGH,Bihar,HATHUA,HAMS,,34933,M,2,1,FALSE,FALSE,22.03,1974,1.24,67,,1
AEBR1599,16,0,2015,SRIRAM SHARMA,Bihar,HATHUA,CPI(ML)(L),,2066,M,12,1,FALSE,FALSE,1.3,565,0.36,58,,1
AEBR16,16,0,2015,PURNMASI RAM,Bihar,RAMNAGAR,INC,,64178,M,2,1,FALSE,FALSE,37.53,54690,31.98,58,,1
AEBR1605,16,0,2015,BABLU PRASAD,Bihar,SIWAN,JD(U),,51622,M,2,1,FALSE,FALSE,32.78,23172,14.71,31,,1
AEBR1610,16,0,2015,JAMIL AHMAD,Bihar,SIWAN,CPI(ML)(L),,1997,M,7,1,FALSE,FALSE,1.27,455,0.29,68,,1
AEBR1619,16,0,2015,RAMESH SINGH KUSHWAHA,Bihar,ZIRADEI,JD(U),,40760,M,1,1,FALSE,FALSE,29.99,6091,4.48,56,1,1
AEBR16211,12,0,2000,ARUNA DEVI,Bihar,WARSALIGANJ,IND,,88490,F,1,5,FALSE,FALSE,56.65,44713,28.62,,3,5
AEBR16211,13,0,2005,ARUNA DEVI,Bihar,WARSALIGANJ,LJP,IND,60999,F,1,5,FALSE,TRUE,50.51,8716,7.22,30,3,5
AEBR16211,14,0,2005,ARUNA DEVI,Bihar,WARSALIGANJ,INC,LJP,36851,F,2,5,TRUE,TRUE,41.66,33373,37.73,30,3,5
AEBR16211,15,0,2010,ARUNA DEVI,Bihar,WARSALIGANJ,INC,INC,36953,F,2,5,FALSE,FALSE,30.57,25772,21.32,34,3,5
AEBR16211,16,0,2015,ARUNA DEVI,Bihar,WARSALIGANJ,BJP,INC,85912,F,1,5,TRUE,FALSE,51.19,19527,11.64,39,3,5
AEBR1638,16,0,2015,PARMATMA RAM,Bihar,DARAULI,RJD,,37345,M,3,1,FALSE,FALSE,25.27,28585,19.35,44,,1
AEBR1645,16,0,2015,HARISHANKAR YADAV,Bihar,RAGHUNATHPUR,RJD,,61042,M,1,1,FALSE,FALSE,41.98,10622,7.3,60,1,1
AEBR1646,16,0,2015,MANOJ KUMAR SINGH,Bihar,RAGHUNATHPUR,BJP,,50420,M,2,1,FALSE,FALSE,34.67,33706,23.18,42,,1
AEBR1658,16,0,2015,KAVITA SINGH,Bihar,DARAUNDHA,JD(U),,66255,F,1,1,FALSE,FALSE,43.67,13222,8.71,29,1,1
AEBR1659,16,0,2015,JITENDRA SWAMI,Bihar,DARAUNDHA,BJP,,53033,M,2,1,FALSE,FALSE,34.95,44050,29.03,50,,1
AEBR166,16,0,2015,RAJENDRA KUMAR,Bihar,HARSIDHI,RJD,,75203,M,1,1,FALSE,FALSE,49.87,10267,6.81,41,1,1
AEBR1664,16,0,2015,JAYSHANKAR PANDIT,Bihar,DARAUNDHA,CPI(ML)(L),,2681,M,7,1,FALSE,FALSE,1.77,1145,0.75,28,,1
AEBR1674,16,0,2015,BACHHA PANDAY,Bihar,BARHARIA,LJP,,50585,M,2,1,FALSE,FALSE,32.55,43327,27.88,38,,1
AEBR1689,15,0,2010,SATYADEO PRASAD SINGH,Bihar,GORIYAKOTHI,IND,,11782,M,3,2,FALSE,FALSE,9.44,1590,1.27,53,1,2
AEBR1689,16,0,2015,SATYADEO PRASAD SINGH,Bihar,GORIYAKOTHI,RJD,IND,70965,M,1,2,FALSE,FALSE,42.75,7651,4.61,58,1,2
AEBR1690,16,0,2015,DEVESH KANT SINGH,Bihar,GORIYAKOTHI,BJP,,63314,M,2,1,FALSE,FALSE,38.14,58084,34.99,47,,1
AEBR17037,11,0,1995,DEELIP VARMA,Bihar,SIKTA,CVP,,50867,M,1,5,FALSE,FALSE,50.56,18858,18.74,,3,5
AEBR17037,13,0,2005,DILIP VERMA,Bihar,SIKTA,SP,CVP,26161,M,1,5,TRUE,FALSE,27.38,6657,6.97,51,3,5
AEBR17037,14,0,2005,DILIP VERMA,Bihar,SIKTA,SP,SP,28212,M,2,5,FALSE,TRUE,26.6,4011,3.78,51,3,5
AEBR17037,15,0,2010,DILIP VARMA,Bihar,SIKTA,IND,SP,49229,M,1,5,FALSE,FALSE,39.4,8779,7.03,56,3,5
AEBR17037,16,0,2015,DILIP VARMA,Bihar,SIKTA,BJP,IND,67035,M,2,5,FALSE,TRUE,41.71,61396,38.2,62,3,5
AEBR17039,11,0,1995,BIRENDRA PRASAD GUPTA,Bihar,SIKTA,CPI(ML)(L),,7408,M,3,2,FALSE,FALSE,7.36,5122,5.09,,,2
AEBR17039,16,0,2015,BIRENDRA PRASAD GUPTA,Bihar,SIKTA,CPI(ML)(L),CPI(ML)(L),5639,M,3,2,FALSE,FALSE,3.51,60,0.04,46,,2
AEBR17140,11,0,1995,BAIDYANATH PD. MAHTO,Bihar,NAUTAN,SAP,,11435,M,2,5,FALSE,FALSE,11.8,1704,1.76,,3,5
AEBR17140,12,0,2000,BAIDYANATH PRASAD MAHTO,Bihar,NAUTAN,SAP,SAP,39584,M,1,5,FALSE,FALSE,39.02,23720,23.38,,3,5
AEBR17140,13,0,2005,VAIDYANATH PRASAD MAHTO,Bihar,NAUTAN,JD(U),SAP,29252,M,1,5,TRUE,TRUE,29.22,8342,8.33,51,3,5
AEBR17140,14,0,2005,BAIDHANATH PRASAD MAHTO,Bihar,NAUTAN,JD(U),JD(U),35497,M,1,5,FALSE,TRUE,37.52,5303,5.61,52,3,5
AEBR17140,16,0,2015,BAIDYANATH PRASAD MAHTO,Bihar,NAUTAN,JD(U),JD(U),52362,M,2,5,FALSE,FALSE,34.82,48075,31.97,68,3,5
AEBR1726,16,0,2015,KAMESHWAR KUMAR SINGH,Bihar,EKMA,BJP,,41382,M,2,1,FALSE,FALSE,29.53,13037,9.3,50,,1
AEBR1736,16,0,2015,VIJAY SHANKER DUBEY,Bihar,MANJHI,INC,,29558,M,1,1,FALSE,FALSE,20.57,8866,6.17,67,1,1
AEBR1737,16,0,2015,KESHAV SINGH,Bihar,MANJHI,LJP,,20692,M,2,1,FALSE,FALSE,14.4,2889,2.01,49,,1
AEBR176,16,0,2015,BRAJESH KUMAR,Bihar,GOVINDGANJ,INC,,46765,M,2,1,FALSE,FALSE,34.15,43324,31.64,50,,1
AEBR17601,11,0,1995,VYASDEO PRASAD,Bihar,SIWAN,BJP,,36533,M,2,5,FALSE,FALSE,34.33,30060,28.24,,3,5
AEBR17601,13,0,2005,VYASDEO PRASAD,Bihar,SIWAN,BJP,BJP,26754,M,2,5,FALSE,FALSE,30.77,14292,16.44,57,3,5
AEBR17601,14,0,2005,BYASDEO PRASAD,Bihar,SIWAN,BJP,BJP,42756,M,1,5,FALSE,FALSE,42.94,3169,3.18,55,3,5
AEBR17601,15,0,2010,VYASDEO PRASAD,Bihar,SIWAN,BJP,BJP,51637,M,1,5,FALSE,TRUE,44.2,12541,10.74,65,3,5
AEBR17601,16,0,2015,VYAS DEO PRASAD,Bihar,SIWAN,BJP,BJP,55156,M,1,5,FALSE,TRUE,35.02,3534,2.24,62,3,5
AEBR1771,16,0,2015,SABHA RAY,Bihar,TARAIYA,CPI(ML)(L),,2069,M,8,1,FALSE,FALSE,1.44,140,0.1,48,,1
AEBR17831,11,0,1995,JANAK SINGH,Bihar,TARAIYA,BJP,,17841,M,2,6,FALSE,FALSE,19.94,3233,3.61,,2,6
AEBR17831,12,0,2000,JANAK SINGH,Bihar,TARAIYA,BJP,BJP,40415,M,2,6,FALSE,FALSE,36.69,21406,19.43,,2,6
AEBR17831,13,0,2005,JANAK SINGH,Bihar,TARAIYA,LJP,BJP,22241,M,1,6,TRUE,FALSE,27.78,498,0.62,44,2,6
AEBR17831,14,0,2005,JANAK SINGH,Bihar,TARAIYA,BJP,LJP,22802,M,2,6,TRUE,TRUE,27.29,10488,12.55,44,2,6
AEBR17831,15,0,2010,JANAK SINGH,Bihar,TARAIYA,BJP,BJP,26600,M,1,6,FALSE,FALSE,26.57,6970,6.96,49,2,6
AEBR17831,16,0,2015,JANAK SINGH,Bihar,TARAIYA,BJP,BJP,48572,M,2,6,FALSE,TRUE,33.7,44592,30.94,54,2,6
AEBR17914,11,0,1995,GYAN CHAND MANJHI,Bihar,GARKHA,BJP,,5788,M,4,4,FALSE,FALSE,6.07,2155,2.26,,2,4
AEBR17914,14,0,2005,GYAN CHAND MANJHI,Bihar,GARKHA,BJP,BJP,28634,M,1,4,FALSE,FALSE,34.59,1817,2.2,32,2,4
AEBR17914,15,0,2010,GYAN CHAND MANJHI,Bihar,GARKHA,BJP,BJP,41033,M,1,4,FALSE,TRUE,39.6,1787,1.72,43,2,4
AEBR17914,16,0,2015,GYANCHAND MANJHI,Bihar,GARKHA,BJP,BJP,49366,M,2,4,FALSE,TRUE,31.3,44339,28.11,48,2,4
AEBR17939,11,0,1995,VINAY KUMAR SINGH,Bihar,SONEPUR,BJP,,14418,M,3,6,FALSE,FALSE,14.6,3478,3.52,,2,6
AEBR17939,12,0,2000,VINAY KUMAR SINGH,Bihar,SONEPUR,BJP,BJP,72502,M,1,6,FALSE,FALSE,48.86,2290,1.54,,2,6
AEBR17939,13,0,2005,VINAY KUMAR SINGH,Bihar,SONEPUR,BJP,BJP,37129,M,2,6,FALSE,TRUE,39.91,34544,37.13,41,2,6
AEBR17939,14,0,2005,VINAY KUMAR SINGH,Bihar,SONEPUR,BJP,BJP,43026,M,2,6,FALSE,FALSE,43.73,38465,39.09,41,2,6
AEBR17939,15,0,2010,VINAY KUMAR SINGH,Bihar,SONEPUR,BJP,BJP,64676,M,1,6,FALSE,FALSE,53.76,20685,17.19,48,2,6
AEBR17939,16,0,2015,VINAY KUMAR SINGH,Bihar,SONEPUR,BJP,BJP,49686,M,2,6,FALSE,TRUE,31.67,45396,28.94,53,2,6
AEBR17941,11,0,1995,RAMANUJ PRASAD,Bihar,SONEPUR,IND,,3469,M,5,5,FALSE,FALSE,3.51,363,0.37,,3,5
AEBR17941,12,0,2000,PROF. RAMANUJ PRASAD,Bihar,SONEPUR,RJD,IND,70212,M,2,5,FALSE,FALSE,47.32,66591,44.88,,3,5
AEBR17941,13,0,2005,RAMANUJ PRASAD,Bihar,SONEPUR,RJD,RJD,47680,M,1,5,FALSE,FALSE,51.25,10551,11.34,38,3,5
AEBR17941,14,0,2005,RAMANUJ PRASAD,Bihar,SONEPUR,RJD,RJD,44139,M,1,5,FALSE,TRUE,44.86,1113,1.13,46,3,5
AEBR17941,16,0,2015,DR. RAMANUJ PRASAD,Bihar,SONEPUR,RJD,RJD,86082,M,1,5,FALSE,FALSE,54.87,36396,23.2,56,3,5
AEBR18083,11,0,1995,PREMA CHAUDHARY,Bihar,PATEPUR,SAP,,14648,F,2,6,FALSE,FALSE,14.22,3435,3.33,,3,6
AEBR18083,12,0,2000,PREMA CHAUDHARY,Bihar,PATEPUR,RJD,SAP,60572,F,1,6,TRUE,FALSE,51.65,12115,10.33,,3,6
AEBR18083,13,0,2005,PREMA CHOUDHARY,Bihar,PATEPUR,RJD,RJD,33679,M,2,6,FALSE,TRUE,36.55,23903,25.94,60,3,6
AEBR18083,14,0,2005,PREMA CHOUDHARY,Bihar,PATEPUR,RJD,RJD,32792,F,1,6,FALSE,FALSE,36.65,3516,3.93,60,3,6
AEBR18083,15,0,2010,PREMA CHAUDHARY,Bihar,PATEPUR,RJD,RJD,37095,F,2,6,FALSE,TRUE,32.28,32832,28.57,65,3,6
AEBR18083,16,0,2015,PREMA CHAUDHARY,Bihar,PATEPUR,RJD,RJD,67548,F,1,6,FALSE,FALSE,46.07,12461,8.5,70,3,6
AEBR1817,16,0,2015,KRISHAN KUMAR MANTOO,Bihar,AMNOUR,JD(U),,33883,M,2,1,FALSE,FALSE,25.85,4657,3.55,39,,1
AEBR18298,11,0,1995,AJIT KUMAR,Bihar,KANTI,INC,,9381,M,2,6,FALSE,FALSE,9.37,1809,1.81,,3,6
AEBR18298,12,0,2000,AJIT KUMAR,Bihar,KANTI,AJBP,INC,23979,M,2,6,TRUE,FALSE,22.44,6890,6.45,,3,6
AEBR18298,13,0,2005,AJIT KUMAR,Bihar,KANTI,LJP,AJBP,38987,M,1,6,TRUE,FALSE,38.13,4168,4.08,36,3,6
AEBR18298,14,0,2005,AJIT KUMAR,Bihar,KANTI,JD(U),LJP,38294,M,1,6,TRUE,TRUE,38.83,10203,10.35,37,3,6
AEBR18298,15,0,2010,AJIT KUMAR,Bihar,KANTI,JD(U),JD(U),39648,M,1,6,FALSE,TRUE,31.79,8415,6.75,37,3,6
AEBR18298,16,0,2015,AJIT KUMAR,Bihar,KANTI,HAMS,JD(U),48836,M,2,6,TRUE,TRUE,27.21,1786,1,51,3,6
AEBR184,16,0,2015,DR. RAJESH KUMAR,Bihar,KESARIA,RJD,,62902,M,1,1,FALSE,FALSE,47.55,15947,12.05,41,1,1
AEBR185,16,0,2015,RAJENDRA PRASAD GUPTA,Bihar,KESARIA,BJP,,46955,M,2,1,FALSE,FALSE,35.49,35188,26.6,59,,1
AEBR1860,15,1,2014,Awadhesh Singh,Bihar,HAJIPUR,BJP,,52528,M,1,2,FALSE,FALSE,38.8,6127,4.53,,2,2
AEBR1860,16,0,2015,AWADHESH SINGH,Bihar,HAJIPUR,BJP,BJP,86773,M,1,2,FALSE,TRUE,48.62,12195,6.83,44,2,2
AEBR1869,16,0,2015,BISHESHWAR PRASAD YADAV,Bihar,HAJIPUR,CPI(ML)(L),,776,M,10,1,FALSE,FALSE,0.43,207,0.12,63,,1
AEBR1895,16,0,2015,RAJ KISHORE SINGH,Bihar,VAISHALI,JD(U),,79286,M,1,1,FALSE,FALSE,47.62,31061,18.66,62,1,1
AEBR19,16,0,2015,RAMKESHWAR RAM,Bihar,RAMNAGAR,CPI(ML)(L),,3158,M,5,1,FALSE,FALSE,1.85,389,0.23,38,,1
AEBR1912,16,0,2015,TEJ PRATAP YADAV,Bihar,MAHUA,RJD,,66927,M,1,1,FALSE,FALSE,43.34,28155,18.23,25,1,1
AEBR192,16,0,2015,SACHINDRA PRASAD SINGH,Bihar,KALYANPUR,BJP,,50060,M,1,1,FALSE,FALSE,36.94,11488,8.48,50,1,1
AEBR19253,11,0,1995,ASHOK KUMAR YADAV,Bihar,KEOTI,BJP,,23366,M,2,6,FALSE,FALSE,20.94,16176,14.5,,3,6
AEBR19253,12,0,2000,ASHOK KUMAR YADAV,Bihar,KEOTI,BJP,BJP,54606,M,2,6,FALSE,FALSE,39.91,46162,33.74,,3,6
AEBR19253,13,0,2005,ASHOK KU. YADAV,Bihar,KEOTI,BJP,BJP,39100,M,1,6,FALSE,FALSE,39.78,4767,4.85,33,3,6
AEBR19253,14,0,2005,ASHOK KUMAR YADAV,Bihar,KEOTI,BJP,BJP,41817,M,1,6,FALSE,TRUE,43.46,6652,6.91,35,3,6
