pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms_Contested
AEWB109698,11,0,1991,SALIB TOPO,West_Bengal,KUMARGRAM,RSP,,52282,M,1,2,2,FALSE,FALSE,52.21,17261,17.24,,2
AEWB109698,12,0,1996,SALIB TOPPO,West_Bengal,KUMARGRAM,RSP,RSP,59032,M,1,2,2,FALSE,TRUE,52.21,17452,15.43,,2
AEWB109762,6,0,1971,ANUPAM SEN,West_Bengal,JALPAIGURI,INC,,25608,M,1,6,4,FALSE,FALSE,49.88,11088,21.6,,6
AEWB109762,7,0,1972,ANUPAM SEN,West_Bengal,JALPAIGURI,INC,INC,34231,M,1,6,4,FALSE,TRUE,64.23,15167,28.46,,6
AEWB109762,9,0,1982,ANUPAM SEN,West_Bengal,JALPAIGURI,INC,INC,34084,M,2,6,4,FALSE,FALSE,47.4,32665,45.43,,6
AEWB109762,10,0,1987,ANUPAM SEN,West_Bengal,JALPAIGURI,INC,INC,37653,M,2,6,4,FALSE,FALSE,44.74,35398,42.06,,6
AEWB109762,11,0,1991,ANUPAM SEN,West_Bengal,JALPAIGURI,INC,INC,42423,M,1,6,4,FALSE,FALSE,43.92,1931,2,,6
AEWB109762,12,0,1996,ANUPAM SEN,West_Bengal,JALPAIGURI,INC,INC,48597,M,1,6,4,FALSE,TRUE,43.85,3708,3.35,,6
AEWB109773,11,0,1991,JOGENDRA NATH ROY,West_Bengal,RAJGANJ,BJP,,18084,M,3,2,0,FALSE,FALSE,13.49,14545,10.85,,2
AEWB109773,12,0,1996,JAGENDRA NATH ROY,West_Bengal,RAJGANJ,BJP,BJP,22779,M,3,2,0,FALSE,FALSE,12.09,20893,11.09,,2
AEWB109797,11,0,1991,ASOK BHATTACHARYA,West_Bengal,SILIGURI,CPM,,71512,M,1,2,2,FALSE,FALSE,48.3,10633,7.18,,2
AEWB109797,12,0,1996,ASOK BHATTACHARYA,West_Bengal,SILIGURI,CPM,CPM,106062,M,1,2,2,FALSE,TRUE,55.32,54073,28.2,,2
AEWB109837,8,0,1977,KHAGENDRA NATH SINHA,West_Bengal,RAIGANJ,CPM,,19264,M,1,5,3,FALSE,FALSE,42.8,5832,12.96,,5
AEWB109837,9,0,1982,KHAGENDRA NATH SINHA,West_Bengal,RAIGANJ,CPM,CPM,43469,M,2,5,3,FALSE,TRUE,48.72,42945,48.13,,5
AEWB109837,10,0,1987,KHAGENDRA NATH SINHA,West_Bengal,RAIGANJ,CPM,CPM,51409,M,1,5,3,FALSE,FALSE,52.65,11907,12.19,,5
AEWB109837,11,0,1991,KHAGENDRA NATH SINHA,West_Bengal,RAIGANJ,CPM,CPM,44399,M,1,5,3,FALSE,TRUE,37.3,5062,4.25,,5
AEWB109837,12,0,1996,KHAGENDRA NATH SINHA,West_Bengal,RAIGANJ,CPM,CPM,53913,M,2,5,3,FALSE,TRUE,37.58,29773,20.75,,5
AEWB109839,11,0,1991,SURESH CHANDRA SAD,West_Bengal,RAIGANJ,BJP,,29633,M,3,2,0,FALSE,FALSE,24.89,27628,23.21,,2
AEWB109839,12,0,1996,SURESH CHANDRA DAS,West_Bengal,RAIGANJ,BJP,BJP,24140,M,3,2,0,FALSE,FALSE,16.83,17796,12.41,,2
AEWB109846,11,0,1991,PRAMATHA NATH ROY,West_Bengal,KALIAGANJ,INC,,40831,M,2,2,1,FALSE,FALSE,38.33,19709,18.5,,2
AEWB109846,12,0,1996,PRAMATHA NATH RAY,West_Bengal,KALIAGANJ,INC,INC,55500,M,1,2,1,FALSE,FALSE,43,4955,3.84,,2
AEWB109868,11,0,1991,ASHIS MAZUMDAR,West_Bengal,GANGARAMPUR,BJP,,18273,M,3,2,0,FALSE,FALSE,14.18,16670,12.93,,2
AEWB109868,12,0,1996,ASHISH MAJUMDAR,West_Bengal,GANGARAMPUR,BJP,BJP,61881,M,2,2,0,FALSE,FALSE,40.87,58735,38.79,,2
AEWB109889,11,0,1991,KHAN BIPLAB,West_Bengal,BALURGHAT,INC,,38884,M,2,2,0,FALSE,FALSE,37.22,21078,20.17,,2
AEWB109889,12,0,1996,KHAN BIPLAB,West_Bengal,BALURGHAT,INC,INC,46562,M,2,2,0,FALSE,FALSE,40.45,34598,30.05,,2
AEWB109928,11,0,1991,ROY SIBENDU SEKHAR,West_Bengal,ARAIDANGA,BJP,,6886,M,3,2,0,FALSE,FALSE,7.26,6453,6.8,,2
AEWB109928,12,0,1996,SIBENDU SEKHAR ROY,West_Bengal,ARAIDANGA,BJP,BJP,4212,M,3,2,0,FALSE,FALSE,3.83,2999,2.72,,2
AEWB109938,11,0,1991,TAPAN SIKDAR,West_Bengal,ENGLISHBAZAR,BJP,,35050,M,3,2,0,FALSE,FALSE,32.51,34811,32.29,,2
AEWB109938,12,0,1996,TAPAN SIKDAR,West_Bengal,ENGLISHBAZAR,BJP,BJP,31965,M,3,2,0,FALSE,FALSE,24.57,31112,23.91,,2
AEWB109960,11,0,1991,MAINUL HAQUE,West_Bengal,FARAKKA,INC,,31054,M,2,2,1,FALSE,FALSE,32.42,8283,8.65,,2
AEWB109960,12,0,1996,MAINUL HAQUE,West_Bengal,FARAKKA,INC,INC,53480,M,1,2,1,FALSE,FALSE,46.44,7563,6.57,,2
AEWB109967,9,0,1982,TOUAB ALI,West_Bengal,AURANGABAD,CPM,,33023,M,2,4,2,FALSE,FALSE,44.52,29051,39.16,,4
AEWB109967,10,0,1987,TOUAB ALI,West_Bengal,AURANGABAD,CPM,CPM,40653,M,1,4,2,FALSE,FALSE,48.56,5590,6.68,,4
AEWB109967,11,0,1991,TOUAB ALI,West_Bengal,AURANGABAD,CPM,CPM,42642,M,1,4,2,FALSE,TRUE,41.96,2482,2.44,,4
AEWB109967,12,0,1996,TOUAB ALI,West_Bengal,AURANGABAD,CPM,CPM,52842,M,2,4,2,FALSE,TRUE,42.78,45837,37.11,,4
AEWB109968,10,0,1987,HUMAYUN REZA,West_Bengal,AURANGABAD,INC,,35063,M,2,3,1,FALSE,FALSE,41.89,29865,35.68,,3
AEWB109968,11,0,1991,HUMAYUN REBA,West_Bengal,AURANGABAD,INC,INC,40160,M,2,3,1,FALSE,FALSE,39.52,24471,24.08,,3
AEWB109968,12,0,1996,HUMAYUN REJA,West_Bengal,AURANGABAD,INC,INC,57485,M,1,3,1,FALSE,FALSE,46.54,4643,3.76,,3
AEWB109974,11,0,1991,MOOKHERJEE CHITTA,West_Bengal,SUTI,BJP,,29164,M,2,2,0,FALSE,FALSE,30.47,1172,1.22,,2
AEWB109974,12,0,1996,CHITTA MOOKHERJI,West_Bengal,SUTI,BJP,BJP,21078,M,3,2,0,FALSE,FALSE,18.12,20221,17.39,,2
AEWB109987,11,0,1991,HARI RANJAN SARKAR,West_Bengal,JANGIPUR,BJP,,18431,M,3,2,0,FALSE,FALSE,19.52,16150,17.11,,2
AEWB109987,12,0,1996,HARIRANJAN SARKAR,West_Bengal,JANGIPUR,BJP,BJP,5744,M,3,2,0,FALSE,FALSE,4.58,2849,2.27,,2
AEWB110020,11,0,1991,JYOTSNA KUMAR DUTTA,West_Bengal,MURSHIDABAD,BJP,,11967,M,3,2,0,FALSE,FALSE,9.98,9323,7.77,,2
AEWB110020,12,0,1996,JYOTSNA KUMAR DUTTA,West_Bengal,MURSHIDABAD,BJP,BJP,5850,M,4,2,0,FALSE,FALSE,3.8,4155,2.7,,2
AEWB110038,11,0,1991,ANESUR RAHAMAN,West_Bengal,DOMKAL,CPM,,67535,M,1,2,2,FALSE,FALSE,55.97,24615,20.4,,2
AEWB110038,12,0,1996,ANISUR RAHAMAN,West_Bengal,DOMKAL,CPM,CPM,77736,M,1,2,2,FALSE,TRUE,52.29,14840,9.98,,2
AEWB110045,7,0,1972,JAYANTA KUMAR BISWAS,West_Bengal,NAODA,RSP,,14993,M,2,6,4,FALSE,FALSE,32.64,1961,4.27,,6
AEWB110045,8,0,1977,JAYANTA KUMAR BISWAS,West_Bengal,NAODA,RSP,RSP,33096,M,1,6,4,FALSE,FALSE,51.08,12697,19.6,,6
AEWB110045,9,0,1982,JAYANTA KUMAR BISWAS,West_Bengal,NAODA,RSP,RSP,46609,M,1,6,4,FALSE,TRUE,52.14,8372,9.37,,6
AEWB110045,10,0,1987,JAYANTA KUMAR BISWAS,West_Bengal,NAODA,RSP,RSP,48605,M,1,6,4,FALSE,TRUE,53.48,12231,13.46,,6
AEWB110045,11,0,1991,JAYANTA KUMAR BISWAS,West_Bengal,NAODA,RSP,RSP,44845,M,2,6,4,FALSE,TRUE,37.49,23812,19.91,,6
AEWB110045,12,0,1996,JAYANTA KUMAR BISWAS,West_Bengal,NAODA,RSP,RSP,75268,M,1,6,4,FALSE,FALSE,53.07,16806,11.85,,6
AEWB110046,9,0,1982,ADHIKARI DEBES,West_Bengal,NAODA,BJP,,3426,M,3,4,0,FALSE,FALSE,3.83,2532,2.83,,4
AEWB110046,10,0,1987,ADHIKARY DEBES CHANDRA,West_Bengal,NAODA,BJP,BJP,3740,M,3,4,0,FALSE,FALSE,4.12,2752,3.03,,4
AEWB110046,11,0,1991,ADHIKARI DEBES,West_Bengal,NAODA,BJP,BJP,21033,M,3,4,0,FALSE,FALSE,17.59,20300,16.97,,4
AEWB110046,12,0,1996,ADHIKARI DEBES,West_Bengal,NAODA,BJP,BJP,7483,M,3,4,0,FALSE,FALSE,5.28,7114,5.02,,4
AEWB110077,10,0,1987,SYED WAHED REZA,West_Bengal,KANDI,CPI,,41534,M,1,3,1,FALSE,FALSE,42.39,1403,1.43,,3
AEWB110077,11,0,1991,SYED WAHED REZA,West_Bengal,KANDI,CPI,CPI,48749,M,2,3,1,FALSE,TRUE,42.83,35426,31.12,,3
AEWB110077,12,0,1996,SYED WAHED REJA,West_Bengal,KANDI,CPI,CPI,59354,M,2,3,1,FALSE,FALSE,44.5,54411,40.79,,3
AEWB110101,9,0,1982,CHITTARANJAN BISWAS,West_Bengal,KARIMPUR,CPM,,46135,M,1,3,3,FALSE,FALSE,54.86,8174,9.72,,3
AEWB110101,11,0,1991,CHITTA RANJAN BISWAS,West_Bengal,KARIMPUR,CPM,CPM,53349,M,1,3,3,FALSE,FALSE,47.63,20033,17.89,,3
AEWB110101,12,0,1996,CHITTARANJAN BISWAS,West_Bengal,KARIMPUR,CPM,CPM,64561,M,1,3,3,FALSE,TRUE,47.56,20346,14.99,,3
AEWB110102,11,0,1991,CHIRA RANJAN MANDAL,West_Bengal,KARIMPUR,INC,,33316,M,2,2,0,FALSE,FALSE,29.74,10424,9.31,,2
AEWB110102,12,0,1996,CHIRA RANJAN MANDAL,West_Bengal,KARIMPUR,INC,INC,44215,M,2,2,0,FALSE,FALSE,32.57,19350,14.25,,2
AEWB110107,11,0,1991,KAMALENDJU SANYAL (SASTHI),West_Bengal,PALASHIPARA,CPM,,51880,M,1,2,2,FALSE,FALSE,44.2,10904,9.29,,2
AEWB110107,12,0,1996,KAMALENDU SANYAL (SASTHI),West_Bengal,PALASHIPARA,CPM,CPM,65306,M,1,2,2,FALSE,TRUE,47.29,11924,8.63,,2
AEWB110115,11,0,1991,SHAIK KHABIRUDDIN AHMED,West_Bengal,NAKASHIPARA,CPM,,44254,M,1,2,2,FALSE,FALSE,43.62,14906,14.69,,2
AEWB110115,12,0,1996,SHAIKH KHABIR UDDIN AHMED,West_Bengal,NAKASHIPARA,CPM,CPM,54600,M,1,2,2,FALSE,TRUE,43.75,1465,1.17,,2
AEWB110124,11,0,1991,ABDUS SALAM MUNSHI,West_Bengal,KALIGANJ,INC,,39245,M,1,2,2,FALSE,FALSE,37.13,3778,3.57,,2
AEWB110124,12,0,1996,ABDUS SALAM MUNSHI,West_Bengal,KALIGANJ,INC,INC,50665,M,1,2,2,FALSE,TRUE,42.67,1374,1.16,,2
AEWB110126,11,0,1991,SUBAL CHANDRA SARKAR,West_Bengal,KALIGANJ,BJP,,25527,M,3,2,0,FALSE,FALSE,24.15,23369,22.11,,2
AEWB110126,12,0,1996,SUBAL CHANDRA SARKAR,West_Bengal,KALIGANJ,BJP,BJP,13026,M,3,2,0,FALSE,FALSE,10.97,11248,9.47,,2
AEWB110132,11,0,1991,MIR QUASEM MONDAL,West_Bengal,CHAPRA,CPM,,54162,M,1,2,2,FALSE,FALSE,48.9,27696,25.01,,2
AEWB110132,12,0,1996,MIR QUASEM MONDAL,West_Bengal,CHAPRA,CPM,CPM,65854,M,1,2,2,FALSE,TRUE,49.87,13296,10.07,,2
AEWB110156,11,0,1991,SUNIL KUMAR GHOSH,West_Bengal,KRISHNAGAR WEST,CPM,,47128,M,1,2,2,FALSE,FALSE,48.68,15741,16.26,,2
AEWB110156,12,0,1996,SUNIL KUMAR GHOSH,West_Bengal,KRISHNAGAR WEST,CPM,CPM,58386,M,1,2,2,FALSE,TRUE,50.56,18733,16.22,,2
AEWB110157,11,0,1991,UJJAL BISWAS,West_Bengal,KRISHNAGAR WEST,INC,,31387,M,2,2,0,FALSE,FALSE,32.42,17233,17.8,,2
AEWB110157,12,0,1996,UJJAL BISWAS,West_Bengal,PALASHIPARA,INC,INC,53382,M,2,2,0,FALSE,FALSE,38.65,41003,29.69,,2
AEWB110172,11,0,1991,BISWAS SUPRAVAT,West_Bengal,HANSKHALI,BJP,,10943,M,3,2,0,FALSE,FALSE,8.57,9634,7.54,,2
AEWB110172,12,0,1996,SUPRAVAT BISWAS,West_Bengal,HANSKHALI,BJP,BJP,2985,M,3,2,0,FALSE,FALSE,1.88,400,0.25,,2
AEWB110175,10,0,1987,BINAY KRISHNA BISWAS,West_Bengal,RANAGHAT EAST,CPM,,53999,M,1,3,3,FALSE,FALSE,55.41,13500,13.85,,3
AEWB110175,11,0,1991,BINAY KRISHNA BISWAS,West_Bengal,RANAGHAT EAST,CPM,CPM,58963,M,1,3,3,FALSE,TRUE,46.02,11249,8.78,,3
AEWB110175,12,0,1996,BINAY KRISHNA BISWAS,West_Bengal,RANAGHAT EAST,CPM,CPM,82678,M,1,3,3,FALSE,TRUE,48.37,10973,6.42,,3
AEWB110176,11,0,1991,AKHIL KUMAR KAJUMDAR,West_Bengal,RANAGHAT EAST,INC,,47714,M,2,2,0,FALSE,FALSE,37.24,29215,22.8,,2
AEWB110176,12,0,1996,AKHIL KUMAR MAJUMDER,West_Bengal,RANAGHAT EAST,INC,INC,71705,M,2,2,0,FALSE,FALSE,41.95,58531,34.24,,2
AEWB110184,11,0,1991,CHATTOPADHAYAY DILIP,West_Bengal,RANAGHAT WEST,BJP,,19120,M,3,2,0,FALSE,FALSE,15.33,17744,14.23,,2
AEWB110184,12,0,1996,CHATTOPADHYAY DILIP,West_Bengal,RANAGHAT WEST,BJP,BJP,7954,M,3,2,0,FALSE,FALSE,5.14,6683,4.32,,2
AEWB110195,11,0,1991,SUKALYAN ROY,West_Bengal,HARINGHATA,BJP,,22589,M,3,2,0,FALSE,FALSE,16.85,20503,15.29,,2
AEWB110195,12,0,1996,SUKALYAN ROY,West_Bengal,HARINGHATA,BJP,BJP,15402,M,3,2,0,FALSE,FALSE,9.17,13844,8.24,,2
AEWB110213,11,0,1991,PABIR BANERJEE,West_Bengal,GAIGHATA,INC,,59183,M,1,2,1,FALSE,FALSE,43.43,569,0.42,,2
AEWB110213,12,0,1996,PRABIR BANERJEE,West_Bengal,GAIGHATA,INC,INC,68625,M,2,2,1,FALSE,TRUE,44.49,61664,39.98,,2
AEWB110256,11,0,1991,SWAPAN PAUL,West_Bengal,DEGANGA,BJP,,9031,M,4,2,0,FALSE,FALSE,9.01,7999,7.98,,2
AEWB110256,12,0,1996,SWAPAN PAUL,West_Bengal,BARASAT,BJP,BJP,12077,M,3,2,0,FALSE,FALSE,5.32,9331,4.11,,2
AEWB110261,11,0,1991,MUSTAFA BIN QUASEM,West_Bengal,SWARUPNAGAR,CPM,,48903,M,1,2,2,FALSE,FALSE,44.76,11448,10.48,,2
AEWB110261,12,0,1996,MOSTAFA BIN QUASSEM,West_Bengal,SWARUPNAGAR,CPM,CPM,61279,M,1,2,2,FALSE,TRUE,48.02,5922,4.64,,2
AEWB110344,11,0,1991,BADAL JAMADAR,West_Bengal,BHANGAR,CPM,,64987,M,1,2,2,FALSE,FALSE,59.19,25987,23.67,,2
AEWB110344,12,0,1996,BADAL ZAMADAR,West_Bengal,BHANGAR,CPM,CPM,81180,M,1,2,2,FALSE,TRUE,62.46,38060,29.28,,2
AEWB110365,9,0,1982,ARUNA GHOSH DASTIDAR,West_Bengal,BEHALA WEST,INC,,32289,F,2,3,0,FALSE,FALSE,35.06,29974,32.55,,3
AEWB110365,11,0,1991,ARUNA GHOSH DASTIDAR,West_Bengal,BISHNUPUR WEST,INC,INC,42083,F,2,3,0,FALSE,FALSE,40.97,35675,34.73,,3
AEWB110365,12,0,1996,ARUNA GHOSH DOSTIDER,West_Bengal,BISHNUPUR WEST,INC,INC,54294,M,2,3,0,FALSE,FALSE,44.34,47376,38.69,,3
AEWB110369,11,0,1991,KUM-KUM CHAKRABORTI,West_Bengal,BEHALA EAST,CPM,,77262,F,1,2,2,FALSE,FALSE,49.63,16646,10.69,,2
AEWB110369,12,0,1996,KUMKUM CHAKRABORTI,West_Bengal,BEHALA EAST,CPM,CPM,98593,F,1,2,2,FALSE,TRUE,49.9,9134,4.62,,2
AEWB110385,11,0,1991,SOMEN DAS,West_Bengal,MAHESHTALA,BJP,,16230,M,3,2,0,FALSE,FALSE,15.44,14372,13.67,,2
AEWB110385,12,0,1996,SOMEN DAS,West_Bengal,MAHESHTALA,BJP,BJP,7174,M,3,2,0,FALSE,FALSE,5.14,5828,4.18,,2
AEWB110410,10,0,1987,ARTI DAS GUPTA,West_Bengal,FALTA,CPM,,43084,F,1,3,2,FALSE,FALSE,54.92,16111,20.54,,3
AEWB110410,11,0,1991,ARATI DAS GUPTA,West_Bengal,FALTA,CPM,CPM,42611,F,1,3,2,FALSE,TRUE,48.61,4683,5.34,,3
AEWB110410,12,0,1996,ARATI DASGUPTA,West_Bengal,FALTA,CPM,CPM,46909,F,2,3,2,FALSE,TRUE,44.75,42342,40.4,,3
AEWB110424,11,0,1991,ABDUL BASAR LASKAR,West_Bengal,MAGRAHAT WEST,INC,,39172,M,2,2,1,FALSE,FALSE,40.01,26753,27.33,,2
AEWB110424,12,0,1996,ABUL BASAR LASKAR,West_Bengal,MAGRAHAT WEST,INC,INC,54898,M,1,2,1,FALSE,FALSE,46.3,73,0.06,,2
AEWB110463,11,0,1991,JAGADISHWAR SINGH,West_Bengal,BIJPUR,BJP,,7900,M,3,2,0,FALSE,FALSE,7.63,7299,7.05,,2
AEWB110463,12,0,1996,JAGADISHWAR SINGH,West_Bengal,BIJPUR,BJP,BJP,2991,M,3,2,0,FALSE,FALSE,2.49,2134,1.77,,2
AEWB110469,10,0,1987,TARUN ADHIKARY,West_Bengal,NAIHATI,INC,,49256,M,1,3,2,FALSE,FALSE,51.28,3003,3.13,,3
AEWB110469,11,0,1991,ADHIKARI TARUN,West_Bengal,NAIHATI,INC,INC,43831,M,1,3,2,FALSE,TRUE,42.37,1298,1.25,,3
AEWB110469,12,0,1996,ADHIKARY TARUN,West_Bengal,NAIHATI,INC,INC,51757,M,2,3,2,FALSE,TRUE,40.74,45876,36.11,,3
AEWB110475,11,0,1991,BIDYT GANGULY,West_Bengal,BHATPARA,CPM,,43788,M,1,2,2,FALSE,FALSE,50.92,11613,13.5,,2
AEWB110475,12,0,1996,BIDYUT GANGULI,West_Bengal,BHATPARA,CPM,CPM,48232,M,1,2,2,FALSE,TRUE,49.61,13640,14.03,,2
AEWB110484,11,0,1991,ANAY GOPAL SINHA,West_Bengal,JAGATDAL,INC,,41305,M,2,2,1,FALSE,FALSE,39.04,29732,28.1,,2
AEWB110484,12,0,1996,ANAY GOPAL SINHA,West_Bengal,JAGATDAL,INC,INC,59534,M,1,2,1,FALSE,FALSE,45.57,117,0.09,,2
AEWB110499,11,0,1991,PRAVIN KUMAR SHAW,West_Bengal,TITAGARH,CPM,,39553,M,1,2,2,FALSE,FALSE,49.95,10432,13.17,,2
AEWB110499,12,0,1996,PRABIN KUMAR SHAW,West_Bengal,TITAGARH,CPM,CPM,41906,M,1,2,2,FALSE,TRUE,47.54,547,0.62,,2
AEWB110501,11,0,1991,SHAMBHU NATH GUPTA,West_Bengal,TITAGARH,BJP,,9180,M,3,2,0,FALSE,FALSE,11.59,8247,10.41,,2
AEWB110501,12,0,1996,SHAMBHU NATH GUPTA,West_Bengal,TITAGARH,BJP,BJP,3928,M,3,2,0,FALSE,FALSE,4.46,3369,3.82,,2
AEWB110504,10,0,1987,ASIM KUMAR DASGUPTA,West_Bengal,KHARDAH,CPM,,63289,M,1,3,3,FALSE,FALSE,60.89,24472,23.54,,3
AEWB110504,11,0,1991,ASIM KUMAR DAS GUPTA,West_Bengal,KHARDAH,CPM,CPM,65750,M,1,3,3,FALSE,TRUE,51.68,27459,21.58,,3
AEWB110504,12,0,1996,ASIM KUMAR DASGUPTA,West_Bengal,KHARDAH,CPM,CPM,85517,M,1,3,3,FALSE,TRUE,52.32,20529,12.56,,3
AEWB110509,11,0,1991,TANIA CHAKRABARTY,West_Bengal,PANIHATI,CPM,,54938,F,1,2,1,FALSE,FALSE,41.76,6948,5.28,,2
AEWB110509,12,0,1996,TANIA CHAKRABARTY (BASU),West_Bengal,PANIHATI,CPM,CPM,71703,F,2,2,1,FALSE,TRUE,45.62,60359,38.4,,2
AEWB110512,11,0,1991,KMAHADEB BASAK,West_Bengal,PANIHATI,BJP,,11750,M,4,2,0,FALSE,FALSE,8.93,10903,8.29,,2
AEWB110512,12,0,1996,MAHADEB BASAK,West_Bengal,PANIHATI,BJP,BJP,11344,M,3,2,0,FALSE,FALSE,7.22,10370,6.6,,2
AEWB110515,11,0,1991,SANTI GHATAK,West_Bengal,KAMARHATI,CPM,,56565,M,1,2,2,FALSE,FALSE,51.69,18502,16.91,,2
AEWB110515,12,0,1996,SANTI GHATAK,West_Bengal,KAMARHATI,CPM,CPM,65691,M,1,2,2,FALSE,TRUE,50.99,12770,9.91,,2
AEWB110549,11,0,1991,SANTI RANJAN GANGULY,West_Bengal,SHYAMPUKUR,FBL,,29293,M,1,2,2,FALSE,FALSE,49.95,7299,12.45,,2
AEWB110549,12,0,1996,SANTI RANJAN GANGULY,West_Bengal,SHYAMPUKUR,FBL,FBL,30759,M,1,2,2,FALSE,TRUE,48.05,2635,4.12,,2
AEWB110577,9,0,1982,RAJESH KHAITAN,West_Bengal,BARA BAZAR,INC,,20258,M,1,4,4,FALSE,FALSE,53.55,9758,25.8,,4
AEWB110577,10,0,1987,RAJESH KHAITAN,West_Bengal,BARA BAZAR,INC,INC,22909,M,1,4,4,FALSE,TRUE,54.03,16413,38.71,,4
AEWB110577,11,0,1991,KHAITAN RAJESH,West_Bengal,BARA BAZAR,INC,INC,17239,M,1,4,4,FALSE,TRUE,39.99,4477,10.39,,4
AEWB110577,12,0,1996,RAJESH KHAITAN,West_Bengal,BARA BAZAR,INC,INC,16748,M,1,4,4,FALSE,TRUE,37.01,837,1.85,,4
AEWB110579,11,0,1991,HARI KISHAN TANDON,West_Bengal,BARA BAZAR,BJP,,12095,M,3,2,0,FALSE,FALSE,28.06,11836,27.46,,2
AEWB110579,12,0,1996,HARI KRISHAN TANDON,West_Bengal,BARA BAZAR,BJP,BJP,10710,M,3,2,0,FALSE,FALSE,23.67,10330,22.83,,2
AEWB110637,11,0,1991,MRINAL KANTI DAS,West_Bengal,RASHBEHARI AVENUE,BJP,,9760,M,3,2,0,FALSE,FALSE,12.95,8762,11.63,,2
AEWB110637,12,0,1996,MRINAL KANTI DAS,West_Bengal,CHOWRINGHEE,BJP,BJP,9551,M,3,2,0,FALSE,FALSE,11.9,8323,10.37,,2
AEWB110645,11,0,1991,GAUTAM BISWAS,West_Bengal,TOLLYGUNGE,BJP,,10077,M,3,2,0,FALSE,FALSE,10.43,8907,9.22,,2
AEWB110645,12,0,1996,GAUTAM BISWAS,West_Bengal,TOLLYGUNGE,BJP,BJP,6451,M,3,2,0,FALSE,FALSE,5.77,6165,5.51,,2
AEWB110666,8,0,1977,SULTAN AHMED,West_Bengal,ENTALLY,INC,,7617,M,3,5,2,FALSE,FALSE,20.89,5553,15.23,,5
AEWB110666,9,0,1982,SULTAN AHMED,West_Bengal,ENTALLY,INC,INC,19587,M,2,5,2,FALSE,FALSE,39.97,19083,38.94,,5
AEWB110666,10,0,1987,SULTAN AHMED,West_Bengal,ENTALLY,INC,INC,33854,M,1,5,2,FALSE,FALSE,50.04,1328,1.96,,5
AEWB110666,11,0,1991,SULTAN AHMED,West_Bengal,ENTALLY,INC,INC,34262,M,2,5,2,FALSE,TRUE,45.4,29281,38.8,,5
AEWB110666,12,0,1996,SULTAN AHMED,West_Bengal,ENTALLY,INC,INC,48434,M,1,5,2,FALSE,FALSE,49.43,5640,5.76,,5
AEWB110695,11,0,1991,TAPAS ROY,West_Bengal,VIDYASAGAR,INC,,30019,M,2,2,1,FALSE,FALSE,41.18,23866,32.74,,2
AEWB110695,12,0,1996,TAPAS ROY,West_Bengal,VIDYASAGAR,INC,INC,38065,M,1,2,1,FALSE,FALSE,50.87,6494,8.68,,2
AEWB110724,11,0,1991,RAKHAL CH DAS,West_Bengal,BALLY,BJP,,10696,M,3,2,0,FALSE,FALSE,11.32,9719,10.28,,2
AEWB110724,12,0,1996,RAKHAL DAS,West_Bengal,BALLY,BJP,BJP,12903,M,3,2,0,FALSE,FALSE,11.86,12543,11.53,,2
AEWB110755,5,0,1969,PRALAY TALUKDAR,West_Bengal,HOWRAH SOUTH,CPM,,30307,M,1,8,5,FALSE,FALSE,56.17,7037,13.04,,8
AEWB110755,6,0,1971,PRALAY TALUKDAR,West_Bengal,HOWRAH SOUTH,CPM,CPM,16618,M,2,8,5,FALSE,TRUE,39.03,10992,25.82,,8
AEWB110755,7,0,1972,PRALAY TALUKDAR,West_Bengal,HOWRAH SOUTH,CPM,CPM,20655,M,2,8,5,FALSE,FALSE,41.07,19676,39.12,,8
AEWB110755,8,0,1977,PRALEY TALUKDAR,West_Bengal,HOWRAH SOUTH,CPM,CPM,25559,M,1,8,5,FALSE,FALSE,52.59,13007,26.76,,8
AEWB110755,9,0,1982,PRALAY TALUKDAR,West_Bengal,HOWRAH SOUTH,CPM,CPM,34735,M,1,8,5,FALSE,TRUE,51.38,3406,5.04,,8
AEWB110755,10,0,1987,PRALAY TALUKDAR,West_Bengal,HOWRAH SOUTH,CPM,CPM,36895,M,2,8,5,FALSE,TRUE,46.6,36323,45.88,,8
AEWB110755,11,0,1991,PRALAY TALUKDAR,West_Bengal,HOWRAH SOUTH,CPM,CPM,36331,M,1,8,5,FALSE,FALSE,44.16,2950,3.59,,8
AEWB110755,12,0,1996,PRALAY TALUKDAR,West_Bengal,HOWRAH SOUTH,CPM,CPM,46915,M,1,8,5,FALSE,TRUE,45.17,2253,2.17,,8
AEWB110805,11,0,1991,SANGIB KUMAR DAS,West_Bengal,SHYAMPUR,INC,,54519,M,1,2,2,FALSE,FALSE,50.18,6020,5.54,,2
AEWB110805,12,0,1996,SANJIB KUMAR DAS,West_Bengal,SHYAMPUR,INC,INC,59081,M,1,2,2,FALSE,TRUE,48.54,3527,2.9,,2
AEWB110839,11,0,1991,AKBAR ALI KHANDAKAR,West_Bengal,CHANDITALA,INC,,48306,M,2,2,1,FALSE,FALSE,41.86,39636,34.34,,2
AEWB110839,12,0,1996,AKBOR ALI KHANDOKER,West_Bengal,CHANDITALA,INC,INC,72490,M,1,2,1,FALSE,FALSE,48.78,2114,1.42,,2
