pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEWB100459,17,0,2021,TORAF HOSSAIN MANDAL,,West_Bengal,KUMARGANJ,AITC,AITC,,M,,2,FALSE,TRUE,,0,,61,1,2
AEWB100461,16,0,2016,MANAS SARKAR,GEN,West_Bengal,KUMARGANJ,BJP,,22201,M,3,2,FALSE,FALSE,14.41,19731,12.81,41,,2
AEWB100461,17,0,2021,MANAS SARKAR,,West_Bengal,KUMARGANJ,BJP,BJP,,M,,2,FALSE,FALSE,,0,,47,,2
AEWB100472,16,0,2016,UROW RAGHU,ST,West_Bengal,TAPAN,RSP,,68110,M,2,2,FALSE,FALSE,40.19,47600,28.08,55,,2
AEWB100472,17,0,2021,RAGHU UROW,,West_Bengal,TAPAN,RSP,RSP,,M,,2,FALSE,FALSE,,0,,60,,2
AEWB100474,16,0,2016,BABLU KISKU,ST,West_Bengal,TAPAN,BSP,,1913,M,5,2,FALSE,FALSE,1.13,615,0.36,37,,2
AEWB100474,17,0,2021,BABLU KISKU,,West_Bengal,TAPAN,BSP,BSP,,M,,2,FALSE,FALSE,,0,,42,,2
AEWB100475,16,0,2016,EKKA KALICHARAN,ST,West_Bengal,TAPAN,SUCI,,1298,M,6,2,FALSE,FALSE,0.77,253,0.15,44,,2
AEWB100475,17,0,2021,KALICHARAN EKKA,,West_Bengal,TAPAN,SUCI,SUCI,,M,,2,FALSE,FALSE,,0,,49,,2
AEWB100477,16,0,2016,GOUTAM DAS,SC,West_Bengal,GANGARAMPUR,INC,,80401,M,1,2,FALSE,FALSE,46.37,10733,6.19,42,1,2
AEWB100477,17,0,2021,GOUTAM DAS,,West_Bengal,GANGARAMPUR,AITC,INC,,M,,2,TRUE,TRUE,,0,,47,1,2
AEWB100492,16,0,2016,PRODIP BASKEY,ST,West_Bengal,HABIBPUR,BJP,,41656,M,3,2,FALSE,FALSE,22.59,37901,20.56,33,,2
AEWB100492,17,0,2021,PRODIP BASKEY,,West_Bengal,HABIBPUR,AITC,BJP,,M,,2,TRUE,FALSE,,0,,38,,2
AEWB100516,12,0,1996,ALAM MOSTAQUE,,West_Bengal,HARISHCHANDRAPUR,INC,,53940,M,2,6,FALSE,FALSE,44.92,49310,41.07,,2,6
AEWB100516,13,0,2001,ALAM MOSTAQUE,,West_Bengal,HARISHCHANDRAPUR,INC,INC,60545,M,1,6,FALSE,FALSE,48.64,2302,1.85,,2,6
AEWB100516,14,0,2006,ALAM MOSTAQUE,GEN,West_Bengal,HARISHCHANDRAPUR,INC,INC,60019,M,2,6,FALSE,TRUE,45.17,56271,42.35,48,2,6
AEWB100516,15,0,2011,ALAM MOSTAQUE,GEN,West_Bengal,HARISCHANDRAPUR,INC,INC,59578,M,2,6,FALSE,FALSE,44.37,53545,39.88,53,2,6
AEWB100516,16,0,2016,ALAM MOSTAQUE,GEN,West_Bengal,HARISCHANDRAPUR,INC,INC,60047,M,1,6,FALSE,FALSE,34.9,17857,10.38,59,2,6
AEWB100516,17,0,2021,ALAM MOSTAQUE,,West_Bengal,HARISCHANDRAPUR,INC,INC,,M,,6,FALSE,TRUE,,0,,64,2,6
AEWB100518,16,0,2016,ALAM MD. RAFIQUL,GEN,West_Bengal,HARISCHANDRAPUR,AIFB,,35075,M,3,2,FALSE,FALSE,20.39,9186,5.34,44,,2
AEWB100518,17,0,2021,ALAM MD RAFIQUL,,West_Bengal,HARISCHANDRAPUR,AIFB,AIFB,,M,,2,FALSE,FALSE,,0,,49,,2
AEWB100523,16,0,2016,MUSARAF HOSSAIN,GEN,West_Bengal,HARISCHANDRAPUR,SUCI,,730,M,9,2,FALSE,FALSE,0.42,0,0,31,,2
AEWB100523,17,0,2021,MUSARAF HOSSAIN,,West_Bengal,HARISCHANDRAPUR,SUCI,SUCI,,M,,2,FALSE,FALSE,,0,,36,,2
AEWB100524,15,0,2011,AL-BERUNI,GEN,West_Bengal,MALATIPUR,IND,,48093,M,2,3,FALSE,FALSE,38.13,32419,25.7,29,1,3
AEWB100524,16,0,2016,ALBERUNI ZULKARNAIN,GEN,West_Bengal,MALATIPUR,INC,IND,50643,M,1,3,FALSE,FALSE,32.27,2600,1.66,34,1,3
AEWB100524,17,0,2021,ALBERUNI ZULKARNAIN,,West_Bengal,MALATIPUR,INC,INC,,M,,3,FALSE,TRUE,,0,,39,1,3
AEWB100528,16,0,2016,CHAITANYA RABIDAS,SC,West_Bengal,MALATIPUR,BSP,,2059,M,6,2,FALSE,FALSE,1.31,0,0,38,,2
AEWB100528,17,0,2021,CHAITANYA RABIDAS,,West_Bengal,RATUA,BSP,BSP,,M,,2,FALSE,FALSE,,0,,44,,2
AEWB100529,9,0,1982,SAMAR MUKHERJEE,,West_Bengal,RATUA,INC,,35536,M,1,7,FALSE,FALSE,50.32,445,0.63,,4,7
AEWB100529,10,0,1987,SAMAR MUKHHERJEE,,West_Bengal,RATUA,IND,INC,5341,M,4,7,FALSE,TRUE,6.75,0,0,,4,7
AEWB100529,12,0,1996,SAMAR MUKHERJEE,,West_Bengal,RATUA,INC,IND,53347,M,1,7,FALSE,FALSE,48.13,2966,2.68,,4,7
AEWB100529,13,0,2001,SAMAR MUKHERJEE,,West_Bengal,RATUA,INC,INC,46740,M,2,7,FALSE,TRUE,42.66,42691,38.96,,4,7
AEWB100529,15,0,2011,SAMAR MUKHERJEE,GEN,West_Bengal,RATUA,INC,INC,74936,M,1,7,FALSE,FALSE,48.34,6861,4.43,69,4,7
