pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Terms,Terms_Contested
GEMP41377,9,0,1989,ABDUL SAKOOR,,Madhya_Pradesh,SATNA,GEN,IND,,4196,M,8,1,FALSE,FALSE,0.88,617,0.13,,1
GEMP41378,9,0,1989,DINESH SINGH DINNU,,Madhya_Pradesh,SATNA,GEN,IND,,3579,M,9,1,FALSE,FALSE,0.75,291,0.06,,1
GEMP41379,9,0,1989,SHILA SINGH KUSHWAHA,,Madhya_Pradesh,SATNA,GEN,IND,,1430,F,14,1,FALSE,FALSE,0.3,72,0.02,,1
GEMP41382,9,0,1989,RAM BIHARI KUSHWAHA,,Madhya_Pradesh,SATNA,GEN,LKD (B),,3213,M,11,1,FALSE,FALSE,0.68,742,0.16,,1
GEMP41384,9,0,1989,SAMPAT KUMAR MISHRA,,Madhya_Pradesh,SATNA,GEN,IND,,1670,M,13,1,FALSE,FALSE,0.35,240,0.05,,1
GEMP41386,9,0,1989,DADDI KOL,,Madhya_Pradesh,REWA,GEN,IND,,1510,M,11,1,FALSE,FALSE,0.29,137,0.03,,1
GEMP41387,9,0,1989,PRAVIN KUMARI,,Madhya_Pradesh,REWA,GEN,INC,,140664,F,2,1,FALSE,FALSE,26.87,3233,0.62,,1
GEMP41389,9,0,1989,RAGHUNATH,,Madhya_Pradesh,REWA,GEN,IND,,1024,M,13,1,FALSE,FALSE,0.2,27,0.01,,1
GEMP41390,9,0,1989,GANGA DIM PATEL,,Madhya_Pradesh,REWA,GEN,IND,,1567,M,10,1,FALSE,FALSE,0.3,57,0.01,,1
GEMP41391,9,0,1989,SUBHAS CHANDRA MISHRA,,Madhya_Pradesh,REWA,GEN,IND,,383,M,23,1,FALSE,FALSE,0.07,0,0,,1
GEMP41392,9,0,1989,SUBHASH SHRIVASTAVA,,Madhya_Pradesh,REWA,GEN,LKD (B),,741,M,15,1,FALSE,FALSE,0.14,64,0.01,,1
GEMP41393,9,0,1989,RAM ASHRAYA CHAURASIYA,,Madhya_Pradesh,REWA,GEN,IND,,997,M,14,1,FALSE,FALSE,0.19,256,0.05,,1
GEMP41395,9,0,1989,RANGLAL GUPTA,,Madhya_Pradesh,REWA,GEN,DDP,,3900,M,5,1,FALSE,FALSE,0.75,620,0.12,,1
GEMP41396,9,0,1989,RAMAGOVIND,,Madhya_Pradesh,REWA,GEN,IND,,3280,M,6,1,FALSE,FALSE,0.63,761,0.15,,1
GEMP41399,9,0,1989,SIYA RAM DAS,,Madhya_Pradesh,REWA,GEN,IND,,442,M,21,1,FALSE,FALSE,0.08,45,0.01,,1
GEMP41400,9,0,1989,RAM PARKASH,,Madhya_Pradesh,REWA,GEN,IND,,397,M,22,1,FALSE,FALSE,0.08,14,0,,1
GEMP41401,9,0,1989,SHEELA,,Madhya_Pradesh,REWA,GEN,IND,,2519,F,7,1,FALSE,FALSE,0.48,253,0.05,,1
GEMP41402,9,0,1989,RAVI GAUTAM,,Madhya_Pradesh,REWA,GEN,IND,,2266,M,8,1,FALSE,FALSE,0.43,313,0.06,,1
GEMP41403,9,0,1989,RAMJAN BUX,,Madhya_Pradesh,REWA,GEN,IND,,490,M,20,1,FALSE,FALSE,0.09,48,0.01,,1
GEMP41404,9,0,1989,KRISHNA DEO,,Madhya_Pradesh,REWA,GEN,IND,,606,M,17,1,FALSE,FALSE,0.12,12,0,,1
GEMP41405,9,0,1989,MANI RAM,,Madhya_Pradesh,REWA,GEN,IND,,4644,M,4,1,FALSE,FALSE,0.89,744,0.14,,1
GEMP41406,9,0,1989,HARIBANSH,,Madhya_Pradesh,REWA,GEN,IND,,571,M,19,1,FALSE,FALSE,0.11,81,0.02,,1
GEMP41407,9,0,1989,REKHA RANJAN SINGH,,Madhya_Pradesh,REWA,GEN,IND,,594,F,18,1,FALSE,FALSE,0.11,23,0,,1
GEMP41715,9,0,1989,SHYAM KARAN,,Madhya_Pradesh,SHAHDOL,ST,IND,,6448,M,9,1,FALSE,FALSE,1.56,397,0.1,,1
GEMP41716,9,0,1989,JIVAN DAS,,Madhya_Pradesh,SHAHDOL,ST,RSP,,8986,M,7,1,FALSE,FALSE,2.18,851,0.21,,1
GEMP41717,9,0,1989,GOPAL,,Madhya_Pradesh,SHAHDOL,ST,LKD (B),,6051,M,10,1,FALSE,FALSE,1.47,3249,0.79,,1
GEMP41718,9,0,1989,GOPAL SINGH,,Madhya_Pradesh,SHAHDOL,ST,FBL,,8135,M,8,1,FALSE,FALSE,1.97,1687,0.41,,1
GEMP41721,9,0,1989,JOKHAI KOL,,Madhya_Pradesh,SHAHDOL,ST,DDP,,12209,M,5,1,FALSE,FALSE,2.96,108,0.03,,1
GEMP41722,9,0,1989,AMAR SINGH,,Madhya_Pradesh,SHAHDOL,ST,IND,,2802,M,11,1,FALSE,FALSE,0.68,0,0,,1
GEMP41723,9,0,1989,LAKSHMI,,Madhya_Pradesh,SHAHDOL,ST,IND,,15125,F,4,1,FALSE,FALSE,3.67,2916,0.71,,1
GEMP41724,9,0,1989,MANMOHAN SINGH,,Madhya_Pradesh,SHAHDOL,ST,IND,,12101,M,6,1,FALSE,FALSE,2.93,3115,0.76,,1
GEMP41741,9,0,1989,PREMLAL,,Madhya_Pradesh,SIDHI,ST,IND,,10865,M,4,1,FALSE,FALSE,2.45,329,0.07,,1
GEMP41743,9,0,1989,LAKSHAMAN SINGH,,Madhya_Pradesh,SIDHI,ST,BSP,,10536,M,5,1,FALSE,FALSE,2.38,3448,0.78,,1
GEMP41746,9,0,1989,DADDI PRASAD KOI,,Madhya_Pradesh,SIDHI,ST,IND,,7088,M,6,1,FALSE,FALSE,1.6,4551,1.03,,1
GEMP41748,9,0,1989,INDRADEO,,Madhya_Pradesh,SURGUJA,ST,CPI,,32910,M,3,1,FALSE,FALSE,8.68,25249,6.66,,1
GEMP41752,9,0,1989,SANDHAYA DEVI,,Madhya_Pradesh,RAIGARH,ST,IND,,1564,F,8,1,FALSE,FALSE,0.36,0,0,,1
GEMP41753,9,0,1989,LAZMAN RAM,,Madhya_Pradesh,RAIGARH,ST,DDP,,8833,M,3,1,FALSE,FALSE,2.01,3465,0.79,,1
GEMP41755,9,0,1989,PREM SINGH,,Madhya_Pradesh,RAIGARH,ST,IND,,2649,M,6,1,FALSE,FALSE,0.6,949,0.22,,1
GEMP41757,9,0,1989,GOVIND SINGH,,Madhya_Pradesh,RAIGARH,ST,IND,,1700,M,7,1,FALSE,FALSE,0.39,136,0.03,,1
GEMP41759,9,0,1989,KUMAR,,Madhya_Pradesh,RAIGARH,ST,IND,,3150,M,5,1,FALSE,FALSE,0.72,501,0.11,,1
GEMP56008,9,0,1989,KAMTA,,Madhya_Pradesh,RAIPUR,GEN,IND,,968,M,14,1,FALSE,FALSE,0.19,46,0.01,,1
GEMP6662,9,0,1989,SUBHASHCHANDRA YADAV,GEN,Madhya_Pradesh,KHARGONE,GEN,INC,,210171,M,2,1,FALSE,FALSE,42.13,198744,39.84,,1
GEMP68726,9,0,1989,BHAU SAHEB (BHIMRAO),,Madhya_Pradesh,RAJNANDGAON,GEN,RPK,,1738,M,14,1,FALSE,FALSE,0.36,557,0.12,,1
GEMP70466,8,0,1984,UMA BHARTI,GEN,Madhya_Pradesh,KHAJURAHO,GEN,BJP,,144994,F,2,2,FALSE,FALSE,30.81,99778,21.2,1,2
GEMP70466,9,0,1989,UMABHARTI,GEN,Madhya_Pradesh,KHAJURAHO,GEN,BJP,BJP,369699,F,1,2,FALSE,FALSE,60.96,193345,31.88,1,2
GEMP70480,9,0,1989,NAZUMUDDIN,,Madhya_Pradesh,DURG,GEN,IND,,629,M,19,1,FALSE,FALSE,0.1,80,0.01,,1
GEMP72509,9,0,1989,JAGDISH CHANDRA,,Madhya_Pradesh,MANDSAUR,GEN,BSP,,4990,M,5,1,FALSE,FALSE,0.78,2871,0.45,,1
GEMP75491,9,0,1989,PHOOL SINGH BARAIYA,SC,Madhya_Pradesh,GWALIOR,GEN,BSP,,36618,M,3,1,FALSE,FALSE,7.58,27730,5.74,,1
GEMP81414,9,0,1989,TARACHAND SAHU,,Madhya_Pradesh,INDORE,GEN,IND,,770,M,13,1,FALSE,FALSE,0.12,2,0,,1
GEMP81421,7,0,1980,MOOLCHAND SHAMBHARKER,,Madhya_Pradesh,BALAGHAT,GEN,RPK,,25083,M,4,3,FALSE,FALSE,7.5,19715,5.89,,3
GEMP81421,8,0,1984,MULCHAND SHAMBHAKAR,,Madhya_Pradesh,BALAGHAT,GEN,IND,RPK,20184,M,4,3,FALSE,FALSE,4.97,5755,1.42,,3
GEMP81421,9,0,1989,MOOCHAND SHAMBHARKAR,,Madhya_Pradesh,BALAGHAT,GEN,RPK,IND,13529,M,4,3,FALSE,FALSE,2.61,7360,1.42,,3
GEMP81426,9,0,1989,PRAHLAD SINGH,GEN,Madhya_Pradesh,SEONI,GEN,BJP,,204916,M,1,1,FALSE,FALSE,46.39,26525,6.01,1,1
GEMP81444,8,0,1984,VIMLA DEVI SONDHIYA,GEN,Madhya_Pradesh,REWA,GEN,IND,,2467,F,10,2,FALSE,FALSE,0.56,254,0.06,,2
GEMP81444,9,0,1989,VIMLA DEVI,GEN,Madhya_Pradesh,REWA,GEN,BSP,IND,137431,F,3,2,FALSE,FALSE,26.25,132787,25.37,,2
GEMP82702,4,1,1970,C.CHANDRAKAR,,Madhya_Pradesh,DURG,GEN,NCJ,,90406,M,1,6,FALSE,FALSE,50.48,55298,30.88,4,6
GEMP82702,5,0,1971,CHANDOOLAL CHANDRAKAR,,Madhya_Pradesh,DURG,GEN,INC,NCJ,163195,M,1,6,TRUE,TRUE,67.45,121007,50.01,4,6
GEMP82702,6,0,1977,CHANDOOLAL CHANDRAKAR,,Madhya_Pradesh,DURG,GEN,INC,INC,126347,M,2,6,FALSE,TRUE,37.58,113938,33.88,4,6
GEMP82702,7,0,1980,CHANDULAL CHANRAKAR,,Madhya_Pradesh,DURG,GEN,INC(I),INC,183208,M,1,6,FALSE,FALSE,49.34,112304,30.25,4,6
GEMP82702,8,0,1984,CHANDULAL CHANDRAKAR,,Madhya_Pradesh,DURG,GEN,INC,INC(I),311000,M,1,6,FALSE,TRUE,64.24,172594,35.65,4,6
GEMP82702,9,0,1989,CHHANDULAL CHANDRAKAR,,Madhya_Pradesh,DURG,GEN,INC,INC,225098,M,2,6,FALSE,TRUE,36.34,213963,34.55,4,6
GEMP83975,9,0,1989,DAL CHAND JAIN,,Madhya_Pradesh,DAMOH,GEN,IND,,21022,M,3,1,FALSE,FALSE,3.84,14454,2.64,,1
GEMP84263,9,0,1989,PARMANAND TOLANI,GEN,Madhya_Pradesh,INDORE,GEN,IND,,230,M,30,1,FALSE,FALSE,0.04,19,0,,1
GEMP84300,5,0,1971,BABOORAO PARANJPE,,Madhya_Pradesh,JABALPUR,GEN,BJS,,47249,M,2,4,FALSE,FALSE,23.77,39699,19.98,2,4
GEMP84300,7,1,1982,B.PANANJPE,,Madhya_Pradesh,JABALPUR,GEN,BJP,BJS,134442,M,1,4,TRUE,FALSE,48.87,13238,4.81,2,4
GEMP84300,8,0,1984,BABHURAO PARANJPE,,Madhya_Pradesh,JABALPUR,GEN,BJP,BJP,134588,M,2,4,FALSE,TRUE,32.18,130721,31.25,2,4
GEMP84300,9,0,1989,BABURAO PRANJPE,,Madhya_Pradesh,JABALPUR,GEN,BJP,BJP,273163,M,1,4,FALSE,FALSE,55.49,101772,20.67,2,4
GEMP8643,8,0,1984,BHAGWAN SINGH CHAUHAN,,Madhya_Pradesh,JHABUA,ST,BJP,,82254,M,2,2,FALSE,FALSE,24.62,54037,16.17,,2
GEMP8643,9,0,1989,BHAGWANSINGH CHOHAN,,Madhya_Pradesh,JHABUA,ST,BJP,BJP,120516,M,2,2,FALSE,FALSE,28.91,67608,16.22,,2
GEMP947382,9,0,1989,FATTELALJI AHIRWAR,,Madhya_Pradesh,CHHINDWARA,GEN,BSP,,2516,M,8,1,FALSE,FALSE,0.6,1405,0.33,,1
GEMP947395,9,0,1989,GHASI RAM KURRE,,Madhya_Pradesh,SARANGARH,SC,LKD (B),,8033,M,4,1,FALSE,FALSE,1.61,5681,1.14,,1
GEMP947677,9,0,1989,VIRENDERA SINGH CHHABRA,,Madhya_Pradesh,RAJGARH,GEN,IND,,1704,M,7,1,FALSE,FALSE,0.32,943,0.17,,1
GEMZ38367,9,0,1989,MALSWMA COLNEY,,Mizoram,MIZORAM,ST,DP,,43667,M,3,1,FALSE,FALSE,19.31,41508,18.35,,1
GEMZ38369,9,0,1989,BINDE BASU CHAKMA,,Mizoram,MIZORAM,ST,IND,,2159,M,4,1,FALSE,FALSE,0.95,0,0,,1
GEMZ5196270,9,0,1989,ZORAMTHANGA,,Mizoram,MIZORAM,ST,MNF,,70749,M,2,1,FALSE,FALSE,31.28,27082,11.98,,1
GEMZ5196278,9,0,1989,C.SILVERA,,Mizoram,MIZORAM,ST,INC,,109571,M,1,1,FALSE,FALSE,48.45,38822,17.17,1,1
GENL38371,9,0,1989,VIZOL,,Nagaland,NAGALAND,GEN,NPC,,239124,M,2,1,FALSE,FALSE,39.71,0,0,,1
GENL38372,9,0,1989,SHIKINO SAM,,Nagaland,NAGALAND,GEN,INC,,363071,M,1,1,FALSE,FALSE,60.29,123947,20.58,1,1
GEOD00000173,7,0,1980,NITYANANDA MISHRA,,Odisha,BOLANGIR,GEN,INC(I),,141197,M,1,3,FALSE,FALSE,55.59,79861,31.44,2,3
GEOD00000173,8,0,1984,NITYANAND MISRA,,Odisha,BOLANGIR,GEN,INC,INC(I),184386,M,1,3,FALSE,TRUE,52.63,34952,9.98,2,3
GEOD00000173,9,0,1989,NITYANANDA MISRA,,Odisha,BOLANGIR,GEN,INC,INC,158346,M,2,3,FALSE,TRUE,31.09,143948,28.26,2,3
GEOD000143,7,0,1980,ATUL KRUSHNA MISRA,,Odisha,ASKA,GEN,IND,,3474,M,6,3,FALSE,FALSE,1.06,0,0,,3
GEOD000143,8,0,1984,ATULKRUSHNA MISRA,,Odisha,ASKA,GEN,IND,IND,3003,M,7,3,FALSE,FALSE,0.75,0,0,,3
GEOD000143,9,0,1989,ATUL KRUSHNA MISRA,,Odisha,ASKA,GEN,IND,IND,3716,M,5,3,FALSE,FALSE,0.71,0,0,,3
GEOD16257,3,0,1962,KISAN PATTANAYAK,,Odisha,SAMBALPUR,GEN,SOC,,37009,M,1,3,FALSE,FALSE,42.21,2368,2.7,1,3
GEOD16257,5,0,1971,KISHEN PATTANAYAK,,Odisha,SAMBALPUR,GEN,SSP,SOC,32041,M,3,3,TRUE,FALSE,16.35,5986,3.05,1,3
GEOD16257,9,0,1989,KISAN PATTNAIK,,Odisha,SAMBALPUR,GEN,IND,SSP,14987,M,4,3,FALSE,FALSE,2.54,9888,1.67,1,3
GEOD17375,3,0,1962,RAMACHANDRA MALLICK,,Odisha,JAJPUR,SC,INC,,80748,M,1,7,FALSE,FALSE,62.15,35697,27.48,2,7
GEOD17375,4,0,1967,R. C. MALLICK,,Odisha,JAJPUR,SC,INC,INC,107170,M,2,7,FALSE,TRUE,38.5,0,0,2,7
GEOD17375,5,0,1971,RAMA CHANDRA MALLICK,,Odisha,JAJPUR,SC,UTC,INC,73070,M,2,7,TRUE,FALSE,24.75,20806,7.05,2,7
GEOD17375,6,0,1977,RAMA CHANDRA MALLICK,,Odisha,JAJPUR,SC,BLD,UTC,171191,M,1,7,TRUE,FALSE,55.56,49660,16.12,2,7
GEOD17375,7,0,1980,RAM CHANDRA MALLICK,,Odisha,JAJPUR,SC,JNP(S),BLD,106738,M,2,7,TRUE,TRUE,30.35,84782,24.11,2,7
GEOD17375,8,0,1984,RAMA CHANDRA MALLICK,,Odisha,JAJPUR,SC,JNP,JNP(S),192811,M,2,7,TRUE,FALSE,41.34,177443,38.04,2,7
GEOD17375,9,0,1989,RAMA CHANDRA MALLICK,,Odisha,JAJPUR,SC,INC,JNP,247378,M,2,7,TRUE,FALSE,39.94,226440,36.56,2,7
GEOD18544,4,0,1967,S. KUNDU,,Odisha,BALASORE,GEN,PSP,,113022,M,1,6,FALSE,FALSE,49.75,35369,15.57,3,6
GEOD18544,5,0,1971,SAMARENDRA KUNDU,,Odisha,BALASORE,GEN,PSP,PSP,75139,M,2,6,FALSE,TRUE,28.84,22419,8.6,3,6
GEOD18544,6,0,1977,SAMARENDRA KUNDU,,Odisha,BALASORE,GEN,BLD,PSP,190219,M,1,6,TRUE,FALSE,55.74,59461,17.42,3,6
GEOD18544,7,0,1980,SAMARENDRA KUNDU,,Odisha,BALASORE,GEN,JNP,BLD,89151,M,2,6,TRUE,TRUE,23,45331,11.69,3,6
GEOD18544,8,0,1984,SAMARENDRA KUNDU,,Odisha,BALASORE,GEN,JNP,JNP,195109,M,2,6,FALSE,FALSE,40.22,186054,38.36,3,6
GEOD18544,9,0,1989,SAMARENDRA KUNDU,,Odisha,BALASORE,GEN,JD,JNP,362537,M,1,6,TRUE,FALSE,56.27,117804,18.28,3,6
GEOD20167,4,0,1967,K. PRADHANI,,Odisha,NOWRANGPUR,ST,INC,,51163,M,1,6,FALSE,FALSE,45.34,1887,1.67,6,6
GEOD20167,5,0,1971,KHAGIPATHI PRADHANI,,Odisha,NOWRANGPUR,ST,INC,INC,54609,M,1,6,FALSE,TRUE,41.9,9617,7.38,6,6
GEOD20167,6,0,1977,KHAGAPATI PRADHANI,,Odisha,NOWRANGPUR,ST,INC,INC,68196,M,1,6,FALSE,TRUE,51.14,3031,2.27,6,6
GEOD20167,7,0,1980,KHAGAPATI PRADHANI,,Odisha,NOWRANGPUR,ST,INC(I),INC,93267,M,1,6,FALSE,TRUE,59.21,65364,41.5,6,6
GEOD20167,8,0,1984,KHAGAPATI PRADHANI,,Odisha,NOWRANGPUR,ST,INC,INC(I),172305,M,1,6,FALSE,TRUE,71.53,103735,43.07,6,6
GEOD20167,9,0,1989,KHAGAPATI PRADHANI,,Odisha,NOWRANGPUR,ST,INC,INC,181934,M,1,6,FALSE,TRUE,50.48,3452,0.96,6,6
GEOD20175,4,0,1967,A. DIPA,,Odisha,PHULBANI,SC,SWA,,64531,M,1,6,FALSE,FALSE,47.24,21611,15.82,1,6
GEOD20175,5,0,1971,ANIRUDHA DIPA,,Odisha,PHULBANI,SC,IND,SWA,12621,M,4,6,FALSE,TRUE,8.31,0,0,1,6
GEOD20175,6,0,1977,ANIRUDHA DIPA,,Odisha,PHULBANI,SC,IND,IND,9024,M,3,6,FALSE,FALSE,4.49,0,0,1,6
GEOD20175,7,0,1980,ANIRUDHA DIPA,,Odisha,PHULBANI,SC,IND,IND,4576,M,4,6,FALSE,FALSE,1.81,2552,1.01,1,6
GEOD20175,8,0,1984,ANIRUDHA DIPA,,Odisha,PHULBANI,SC,IND,IND,2501,M,6,6,FALSE,FALSE,0.71,0,0,1,6
GEOD20175,9,0,1989,ANIRUDH DIPA,,Odisha,PHULBANI,SC,IND,IND,962,M,5,6,FALSE,FALSE,0.18,109,0.02,1,6
GEOD20249,4,0,1967,D. AMAT,,Odisha,SUNDARGARH,ST,SWA,,105272,M,1,6,FALSE,FALSE,52.09,44818,22.18,3,6
GEOD20249,5,0,1971,DEVANANDA AMAT,,Odisha,SUNDARGARH,ST,SWA,SWA,50306,M,2,6,FALSE,TRUE,25.81,11931,6.12,3,6
GEOD20249,6,0,1977,DEBANANDA AMAT,,Odisha,SUNDARGARH,ST,BLD,SWA,114640,M,1,6,TRUE,FALSE,53.24,44553,20.69,3,6
GEOD20249,7,0,1980,DEVANANDA AMAT,,Odisha,SUNDARGARH,ST,JNP(S),BLD,41532,M,3,6,TRUE,TRUE,16.48,15282,6.07,3,6
GEOD20249,8,0,1984,DEBANANDA AMAT,,Odisha,SUNDARGARH,ST,IND,JNP(S),4058,M,7,6,FALSE,FALSE,1.31,2252,0.73,3,6
GEOD20249,9,0,1989,DABANANDA AMAT,,Odisha,SUNDARGARH,ST,JD,IND,245380,M,1,6,FALSE,FALSE,54.37,91752,20.33,3,6
GEOD20255,4,0,1967,R.K.P.S.D.M. BAHADUR,GEN,Odisha,DHENKANAL,GEN,SWA,,144806,M,1,6,FALSE,FALSE,63.19,88045,38.42,3,6
GEOD20255,5,0,1971,R. K. P. S. MAHINDRA BAHADUR,GEN,Odisha,DHENKANAL,GEN,SWA,SWA,65832,M,2,6,FALSE,TRUE,28.52,31969,13.85,3,6
GEOD20255,6,0,1977,RAJA KAMAKHYA PRASAD SINGH DEO MAHINDRA BAHADUR,GEN,Odisha,DHENKANAL,GEN,INC,SWA,98348,M,2,6,TRUE,FALSE,38.98,87426,34.65,3,6
GEOD20255,7,0,1980,RAJA KAMAKHYA PRASAD SINGH DEO MAHINDRA BAHADUR,GEN,Odisha,DHENKANAL,GEN,INC(I),INC,182036,M,1,6,FALSE,FALSE,63.04,131032,45.37,3,6
GEOD20255,8,0,1984,RAJA KAMAKHYA PRASAD SINGH DEO MAHINDRA BAHADUR,GEN,Odisha,DHENKANAL,GEN,INC,INC(I),295754,M,1,6,FALSE,TRUE,72.74,203573,50.07,3,6
GEOD20255,9,0,1989,RAJA RAMAKHYA PRASAD SINGHDEO,GEN,Odisha,DHENKANAL,GEN,INC,INC,213430,M,2,6,FALSE,TRUE,37.39,205448,35.99,3,6
GEOD20278,4,0,1967,R. R. S. DEO,,Odisha,BOLANGIR,GEN,SWA,,143083,M,1,3,FALSE,FALSE,70.18,82279,40.36,2,3
GEOD20278,5,0,1971,RAJ RAJ SINGH DEO,,Odisha,BOLANGIR,GEN,SWA,SWA,124945,M,1,3,FALSE,TRUE,61.88,70976,35.15,2,3
GEOD20278,9,0,1989,RAJRAJ SINGHDEO,,Odisha,BOLANGIR,GEN,BJP,SWA,14398,M,3,3,TRUE,FALSE,2.83,8800,1.73,2,3
GEOD21067,5,0,1971,NILAMANI ROUTRAI,,Odisha,BALASORE,GEN,UTC,,52720,F,3,2,FALSE,FALSE,20.23,18948,7.27,1,2
GEOD21067,9,0,1989,NILAMANI ROUTRAY,,Odisha,PURI,GEN,JD,UTC,367618,F,1,2,TRUE,FALSE,59.85,139572,22.72,1,2
GEOD21071,5,0,1971,DHARANIDHAR JENA,,Odisha,BHADRAK,SC,IND,,22624,M,4,3,FALSE,FALSE,7.18,8274,2.62,,3
GEOD21071,7,0,1980,DHARANIDHAR JENA,,Odisha,BHADRAK,SC,IND,IND,15529,M,4,3,FALSE,FALSE,4.16,14004,3.76,,3
GEOD21071,9,0,1989,DHARANIDHAR JENA,,Odisha,BHADRAK,SC,BSP,IND,3588,M,4,3,FALSE,FALSE,0.55,1242,0.19,,3
GEOD21092,5,0,1971,SIVAJI PATANAIK,,Odisha,BHUBANESWAR,GEN,SWA,,28567,M,4,5,FALSE,FALSE,11.34,0,0,2,5
GEOD21092,6,0,1977,SIVAJI PATNAIK,,Odisha,BHUBANESWAR,GEN,CPM,SWA,106960,M,1,5,TRUE,FALSE,44.9,5469,2.3,2,5
GEOD21092,7,0,1980,SHIVAJI PATTANAIK,,Odisha,BHUBANESWAR,GEN,CPM,CPM,54527,M,2,5,FALSE,TRUE,18.22,15558,5.2,2,5
GEOD21092,8,0,1984,SIVAJI PATNAIK,,Odisha,BHUBANESWAR,GEN,CPM,CPM,147862,M,2,5,FALSE,FALSE,37.36,137710,34.8,2,5
GEOD21092,9,0,1989,SIVAJI PATNAIK,,Odisha,BHUBANESWAR,GEN,CPM,CPM,332005,M,1,5,FALSE,FALSE,58.51,145346,25.61,2,5
GEOD21135,5,0,1971,KUMAR MAJHI,,Odisha,KEONJHAR,ST,INC,,63705,M,1,4,FALSE,FALSE,43.47,19512,13.31,1,4
GEOD21135,6,0,1977,KUMAR MAJHI,,Odisha,KEONJHAR,ST,IND,INC,8511,M,3,4,FALSE,TRUE,4.52,0,0,1,4
GEOD21135,8,0,1984,KUMAR MAJHI,,Odisha,KEONJHAR,ST,IND,IND,6150,M,5,4,FALSE,FALSE,1.96,1639,0.52,1,4
GEOD21135,9,0,1989,KUMAR MAJHI,,Odisha,KEONJHAR,ST,INC,IND,152694,M,2,4,FALSE,FALSE,33.28,141877,30.92,1,4
GEOD23622,6,0,1977,ANANTA NARAYAN SINGHDEO,,Odisha,ASKA,GEN,BLD,,117944,M,2,2,FALSE,FALSE,40.49,73390,25.2,1,2
GEOD23622,9,0,1989,ANANTA NARAYAN SINGH DEO,,Odisha,ASKA,GEN,JD,BLD,315979,M,1,2,TRUE,FALSE,60.45,130295,24.93,1,2
GEOD23624,6,0,1977,K. SHYAMBABU SUBUDHI,GEN,Odisha,ASKA,GEN,IND,,7042,M,4,4,FALSE,FALSE,2.42,0,0,,4
GEOD23624,7,0,1980,KAKAKOTA SYAMBABU SUBUDHI,GEN,Odisha,ASKA,GEN,IND,IND,6038,M,5,4,FALSE,FALSE,1.84,2564,0.78,,4
GEOD23624,8,0,1984,K.SHYAMBABU SUBUDHI,GEN,Odisha,ASKA,GEN,IND,IND,11161,M,3,4,FALSE,FALSE,2.78,1774,0.44,,4
GEOD23624,9,0,1989,KOTAKOTA SHYAM BABU SUBUDHI,GEN,Odisha,ASKA,GEN,IND,IND,8670,M,3,4,FALSE,FALSE,1.66,6,0,,4
GEOD23638,6,0,1977,SRIBATCHA DIGAL,,Odisha,PHULBANI,SC,BLD,,97359,M,1,2,FALSE,FALSE,48.41,2643,1.31,1,2
GEOD23638,9,0,1989,SRIBACHA DIGAL,,Odisha,PHULBANI,SC,IND,BLD,853,M,6,2,FALSE,FALSE,0.16,0,0,1,2
GEOD23961,6,0,1977,BRAJA MOHAN HANSDAH,,Odisha,MAYURBHANJ,ST,IND,,16455,M,3,2,FALSE,FALSE,7.96,12896,6.24,,2
GEOD23961,9,0,1989,BRAJA MOHAN HANSDAN,,Odisha,MAYURBHANJ,ST,IND,IND,7719,M,4,2,FALSE,FALSE,2.46,192,0.06,,2
GEOD23972,6,0,1977,BHAGABATA PRASAD MOHANTY,,Odisha,KENDRAPARA,GEN,INC,,121492,M,2,3,FALSE,FALSE,31.36,0,0,,3
GEOD23972,8,0,1984,BHAGABAT PRASAD MOHANTY,,Odisha,KENDRAPARA,GEN,INC,INC,238730,M,2,3,FALSE,FALSE,46.85,231841,45.5,,3
GEOD23972,9,0,1989,BHAGAHAT PRASAD MOHANTI,,Odisha,KENDRAPARA,GEN,INC,INC,252090,M,2,3,FALSE,FALSE,40.78,239563,38.76,,3
GEOD23980,6,0,1977,BASUDEV MOHAPATRA,,Odisha,JAGATSINGHPUR,GEN,INC,,118669,M,2,2,FALSE,FALSE,29.74,66937,16.78,,2
GEOD23980,9,0,1989,BASUDEV MOHAPATRA,,Odisha,JAGATSINGHPUR,GEN,INC,INC,259921,M,2,2,FALSE,FALSE,37.89,253778,36.99,,2
GEOD23981,6,0,1977,LOKANATH CHOUDHURY,,Odisha,JAGATSINGHPUR,GEN,CPI,,51732,M,3,2,FALSE,FALSE,12.96,0,0,1,2
GEOD23981,9,0,1989,LOKANATH CHOUDHARY,,Odisha,JAGATSINGHPUR,GEN,CPI,CPI,408057,M,1,2,FALSE,FALSE,59.48,148136,21.59,1,2
GEOD29256,9,0,1989,LEBA CHAND TUDU,,Odisha,MAYURBHANJ,ST,IND,,7527,M,5,1,FALSE,FALSE,2.4,3741,1.19,,1
GEOD29463,7,0,1980,CHINTAMANI JENA,,Odisha,BALASORE,GEN,INC(I),,229040,M,1,3,FALSE,FALSE,59.09,139889,36.09,2,3
GEOD29463,8,0,1984,CHINTAMANI JENA,,Odisha,BALASORE,GEN,INC,INC(I),274294,M,1,3,FALSE,TRUE,56.55,79185,16.33,2,3
