pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms_Contested
AEWB109918,9,0,1982,MAMTAZ BEGUM,West_Bengal,SUZAPUR,CPM,,24139,F,2,2,1,FALSE,FALSE,35.67,23141,34.2,,2
AEWB109918,10,0,1987,MUMTAZ BEGUM,West_Bengal,RATUA,CPM,CPM,39760,F,1,2,1,FALSE,FALSE,50.23,17123,21.63,,2
AEWB109927,8,0,1977,HABIB MUSTAFA,West_Bengal,ARAIDANGA,CPM,,19070,M,1,3,3,FALSE,FALSE,47.15,1597,3.95,,3
AEWB109927,9,0,1982,HABIB MUSTAFA,West_Bengal,ARAIDANGA,CPM,CPM,35012,M,1,3,3,FALSE,TRUE,49.53,1048,1.48,,3
AEWB109927,10,0,1987,HABIB MUSTAFA,West_Bengal,ARAIDANGA,CPM,CPM,40160,M,1,3,3,FALSE,TRUE,51.39,6819,8.73,,3
AEWB109948,10,0,1987,KOWSAR ALI,West_Bengal,SUZAPUR,CPM,,29345,M,2,1,0,FALSE,FALSE,39.25,19286,25.79,,1
AEWB109967,9,0,1982,TOUAB ALI,West_Bengal,AURANGABAD,CPM,,33023,M,2,2,1,FALSE,FALSE,44.52,29051,39.16,,2
AEWB109967,10,0,1987,TOUAB ALI,West_Bengal,AURANGABAD,CPM,CPM,40653,M,1,2,1,FALSE,FALSE,48.56,5590,6.68,,2
AEWB109968,10,0,1987,HUMAYUN REZA,West_Bengal,AURANGABAD,INC,,35063,M,2,1,0,FALSE,FALSE,41.89,29865,35.68,,1
AEWB109976,10,0,1987,BIJOY KUMAR DAS,West_Bengal,SUTI,SUC,,1832,M,4,1,0,FALSE,FALSE,2.21,828,1,,1
AEWB110045,7,0,1972,JAYANTA KUMAR BISWAS,West_Bengal,NAODA,RSP,,14993,M,2,4,3,FALSE,FALSE,32.64,1961,4.27,,4
AEWB110045,8,0,1977,JAYANTA KUMAR BISWAS,West_Bengal,NAODA,RSP,RSP,33096,M,1,4,3,FALSE,FALSE,51.08,12697,19.6,,4
AEWB110045,9,0,1982,JAYANTA KUMAR BISWAS,West_Bengal,NAODA,RSP,RSP,46609,M,1,4,3,FALSE,TRUE,52.14,8372,9.37,,4
AEWB110045,10,0,1987,JAYANTA KUMAR BISWAS,West_Bengal,NAODA,RSP,RSP,48605,M,1,4,3,FALSE,TRUE,53.48,12231,13.46,,4
AEWB110053,10,0,1987,MADAN SARKAR,West_Bengal,HARIHARPARA,SUC,,15905,M,3,1,0,FALSE,FALSE,16.26,5302,5.42,,1
AEWB110077,10,0,1987,SYED WAHED REZA,West_Bengal,KANDI,CPI,,41534,M,1,1,1,FALSE,FALSE,42.39,1403,1.43,,1
AEWB110163,10,0,1987,SATIS DEBNATH,West_Bengal,NABADWIP,INC,,38411,M,2,1,0,FALSE,FALSE,43.91,36893,42.17,,1
AEWB110175,10,0,1987,BINAY KRISHNA BISWAS,West_Bengal,RANAGHAT EAST,CPM,,53999,M,1,1,1,FALSE,FALSE,55.41,13500,13.85,,1
AEWB110360,3,0,1962,SUNDAR NASKAR,West_Bengal,BISHNUPUR EAST,CPI,,10977,M,2,4,3,FALSE,FALSE,23.4,8073,17.21,,4
AEWB110360,8,0,1977,SUNDAR NASKAR,West_Bengal,BISHNUPUR EAST,CPM,CPI,25631,M,1,4,3,TRUE,FALSE,63.77,15141,37.67,,4
AEWB110360,9,0,1982,SUNDAR NASKAR,West_Bengal,BISHNUPUR EAST,CPM,CPM,37516,M,1,4,3,FALSE,TRUE,61.41,13942,22.82,,4
AEWB110360,10,0,1987,SUNDAR NASKAR,West_Bengal,BISHNUPUR EAST,CPM,CPM,43578,M,1,4,3,FALSE,TRUE,58.47,13311,17.86,,4
AEWB110410,10,0,1987,ARTI DAS GUPTA,West_Bengal,FALTA,CPM,,43084,F,1,1,1,FALSE,FALSE,54.92,16111,20.54,,1
AEWB110435,10,0,1987,SUBHASH ROY,West_Bengal,MANDIRBAZAR,CPM,,40708,M,1,1,1,FALSE,FALSE,45.53,6998,7.83,,1
AEWB110454,10,0,1987,GOURISANKAR BHATTACHARJEE,West_Bengal,KAKDWIP,INC,,35741,M,2,1,0,FALSE,FALSE,43.4,35074,42.59,,1
AEWB110469,10,0,1987,TARUN ADHIKARY,West_Bengal,NAIHATI,INC,,49256,M,1,1,1,FALSE,FALSE,51.28,3003,3.13,,1
AEWB110504,10,0,1987,ASIM KUMAR DASGUPTA,West_Bengal,KHARDAH,CPM,,63289,M,1,1,1,FALSE,FALSE,60.89,24472,23.54,,1
AEWB110532,10,0,1987,KUMARES BASU,West_Bengal,BELGACHIA EAST,INC,,64019,M,2,1,0,FALSE,FALSE,46.14,61877,44.6,,1
AEWB110577,9,0,1982,RAJESH KHAITAN,West_Bengal,BARA BAZAR,INC,,20258,M,1,2,2,FALSE,FALSE,53.55,9758,25.8,,2
AEWB110577,10,0,1987,RAJESH KHAITAN,West_Bengal,BARA BAZAR,INC,INC,22909,M,1,2,2,FALSE,TRUE,54.03,16413,38.71,,2
AEWB110619,5,0,1969,KALIMUDDIN SHAMS,West_Bengal,KABITIRTHA,FBL,,31819,M,1,6,3,FALSE,FALSE,58.6,10790,19.87,,6
AEWB110619,6,0,1971,KALIMUDDIN SHAMS,West_Bengal,KABITIRTHA,FBL,FBL,12955,M,2,6,3,FALSE,TRUE,28.52,919,2.02,,6
AEWB110619,7,0,1972,KALIMUDDIN SHAMS,West_Bengal,KABITIRTHA,FBL,FBL,27685,M,2,6,3,FALSE,FALSE,48.78,27341,48.18,,6
AEWB110619,8,0,1977,KALIMUDDIN SHAMS,West_Bengal,KABITIRTHA,FBL,FBL,28311,M,1,6,3,FALSE,FALSE,51.7,12908,23.57,,6
AEWB110619,9,0,1982,KALIMUDDIN SHAMS,West_Bengal,KABITIRTHA,FBL,FBL,33709,M,1,6,3,FALSE,TRUE,47.14,6526,9.13,,6
AEWB110619,10,0,1987,KALIMUDDIN SHAMS,West_Bengal,KABITIRTHA,FBL,FBL,38936,M,2,6,3,FALSE,TRUE,44.33,37410,42.6,,6
AEWB110666,8,0,1977,SULTAN AHMED,West_Bengal,ENTALLY,INC,,7617,M,3,3,1,FALSE,FALSE,20.89,5553,15.23,,3
AEWB110666,9,0,1982,SULTAN AHMED,West_Bengal,ENTALLY,INC,INC,19587,M,2,3,1,FALSE,FALSE,39.97,19083,38.94,,3
AEWB110666,10,0,1987,SULTAN AHMED,West_Bengal,ENTALLY,INC,INC,33854,M,1,3,1,FALSE,FALSE,50.04,1328,1.96,,3
AEWB110755,5,0,1969,PRALAY TALUKDAR,West_Bengal,HOWRAH SOUTH,CPM,,30307,M,1,6,3,FALSE,FALSE,56.17,7037,13.04,,6
AEWB110755,6,0,1971,PRALAY TALUKDAR,West_Bengal,HOWRAH SOUTH,CPM,CPM,16618,M,2,6,3,FALSE,TRUE,39.03,10992,25.82,,6
AEWB110755,7,0,1972,PRALAY TALUKDAR,West_Bengal,HOWRAH SOUTH,CPM,CPM,20655,M,2,6,3,FALSE,FALSE,41.07,19676,39.12,,6
AEWB110755,8,0,1977,PRALEY TALUKDAR,West_Bengal,HOWRAH SOUTH,CPM,CPM,25559,M,1,6,3,FALSE,FALSE,52.59,13007,26.76,,6
AEWB110755,9,0,1982,PRALAY TALUKDAR,West_Bengal,HOWRAH SOUTH,CPM,CPM,34735,M,1,6,3,FALSE,TRUE,51.38,3406,5.04,,6
AEWB110755,10,0,1987,PRALAY TALUKDAR,West_Bengal,HOWRAH SOUTH,CPM,CPM,36895,M,2,6,3,FALSE,TRUE,46.6,36323,45.88,,6
AEWB110806,9,0,1982,GOURHARI ADAK,West_Bengal,SHYAMPUR,FBL,,39093,M,1,2,2,FALSE,FALSE,49.7,6267,7.97,,2
AEWB110806,10,0,1987,GOURHARI ADAK,West_Bengal,SHYAMPUR,FBL,FBL,48448,M,1,2,2,FALSE,TRUE,52.31,6303,6.81,,2
AEWB110819,6,0,1971,BAPINDRA KOLEY,West_Bengal,AMTA,CPM,,30671,M,1,5,4,FALSE,FALSE,61.14,18954,37.78,,5
AEWB110819,7,0,1972,BARINDRA KOLEY,West_Bengal,AMTA,CPM,CPM,24710,M,2,5,4,FALSE,TRUE,47.12,23299,44.43,,5
AEWB110819,8,0,1977,BARINDRA NATH KOLEY,West_Bengal,AMTA,CPM,CPM,33747,M,1,5,4,FALSE,FALSE,66.72,23220,45.91,,5
AEWB110819,9,0,1982,BARINDRA NATH KOLEY,West_Bengal,AMTA,CPM,CPM,42464,M,1,5,4,FALSE,TRUE,56.95,12041,16.15,,5
AEWB110819,10,0,1987,BARINDRA NATH KOLEY,West_Bengal,AMTA,CPM,CPM,50751,M,1,5,4,FALSE,TRUE,55.13,10947,11.89,,5
AEWB110844,10,0,1987,JAGAT CHATTERJEE,West_Bengal,UTTARPARA,INC,,49757,M,2,1,0,FALSE,FALSE,45.93,48870,45.11,,1
AEWB110857,10,0,1987,SUNIL SARKAR,West_Bengal,CHAMPDANI,CPM,,53747,M,1,1,1,FALSE,FALSE,51.48,5501,5.27,,1
AEWB110887,9,0,1982,PRABIR SENGUPTA,West_Bengal,BANSBERIA,CPM,,40062,M,1,2,2,FALSE,FALSE,55.8,11981,16.69,,2
AEWB110887,10,0,1987,PRABIR SEN GUPTA,West_Bengal,BANSBERIA,CPM,CPM,47175,M,1,2,2,FALSE,TRUE,50.72,3771,4.05,,2
AEWB110900,10,0,1987,HRISHIKESH GHOSH,West_Bengal,PANDUA,INC,,41046,M,2,1,0,FALSE,FALSE,39.46,40378,38.81,,1
AEWB110922,10,0,1987,BENODE DAS,West_Bengal,ARAMBAGH,CPM,,60097,M,1,1,1,FALSE,FALSE,54.75,12298,11.2,,1
AEWB110929,8,0,1977,UMAPATI CHAKRABARTY,West_Bengal,CHANDRAKONA,CPM,,22402,M,1,2,2,FALSE,FALSE,48.12,13483,28.96,,2
AEWB110929,10,0,1987,UMAPATI CHAKRABORTTY,West_Bengal,CHANDRAKONA,CPM,CPM,56261,M,1,2,2,FALSE,FALSE,57.53,15349,15.7,,2
AEWB110935,10,0,1987,RATANCHANDRA PAKHIRA,West_Bengal,GHATAL,CPM,,58418,M,1,1,1,FALSE,FALSE,61.98,23612,25.05,,1
AEWB110939,7,0,1972,PRABHAS CHANDRA PHODIKAR,West_Bengal,DASPUR,CPM,,21021,M,2,4,3,FALSE,FALSE,38.85,19798,36.59,,4
AEWB110939,8,0,1977,PRABHAS CHANDRA PHADIKAR,West_Bengal,DASPUR,CPM,CPM,25456,M,1,4,3,FALSE,FALSE,57.08,14137,31.7,,4
AEWB110939,9,0,1982,PRABHAS POODIKAR,West_Bengal,DASPUR,CPM,CPM,43516,M,1,4,3,FALSE,TRUE,58.47,13898,18.67,,4
AEWB110939,10,0,1987,PRABHAS PHODIKAR,West_Bengal,DASPUR,CPM,CPM,50233,M,1,4,3,FALSE,TRUE,56.7,12208,13.78,,4
AEWB110943,9,0,1982,CHHAYA BERA,West_Bengal,NANDANPUR,CPM,,40363,M,1,2,2,FALSE,FALSE,56.18,9923,13.81,,2
AEWB110943,10,0,1987,CHHAYA BERA,West_Bengal,NANDANPUR,CPM,CPM,46922,M,1,2,2,FALSE,TRUE,56.35,10581,12.71,,2
AEWB110961,10,0,1987,SURAJIT SARAN BAGCHI,West_Bengal,TAMLUK,CPI,,48279,M,1,1,1,FALSE,FALSE,51.58,8391,8.97,,1
AEWB110983,10,0,1987,DEBI SANKAR PANDA,West_Bengal,NANDIGRAM,INC,,41914,M,2,1,0,FALSE,FALSE,46.15,40801,44.93,,1
AEWB111041,6,0,1971,HARI PADAJANA,West_Bengal,PINGLA,NCO,,1226,M,5,4,3,FALSE,FALSE,2.26,188,0.35,,4
AEWB111041,8,0,1977,HARIPADA JANA,West_Bengal,PINGLA,JNP,NCO,14328,M,1,4,3,TRUE,FALSE,31.76,1298,2.88,,4
AEWB111041,9,0,1982,HARIPADA JANA,West_Bengal,PINGLA,IND,JNP,38070,M,1,4,3,FALSE,TRUE,51.13,6469,8.69,,4
AEWB111041,10,0,1987,HARI PADA JANA,West_Bengal,PINGLA,IND,IND,50021,M,1,4,3,FALSE,TRUE,56.78,12638,14.35,,4
AEWB111058,10,0,1987,KINKAR RUINDAS,West_Bengal,GARHBETA WEST,INC,,35274,M,2,1,0,FALSE,FALSE,40.01,33188,37.64,,1
AEWB111146,10,0,1987,LAKSHI RAM KISKU,West_Bengal,BANDUAN,CPM,,43454,M,1,1,1,FALSE,FALSE,54.45,15832,19.84,,1
AEWB111216,8,0,1977,BIJOY BAURI,West_Bengal,RAGHUNATHPUR,SUC,,9453,M,1,3,1,FALSE,FALSE,28.41,341,1.02,,3
AEWB111216,9,0,1982,BIJOY BOURI,West_Bengal,RAGHUNATHPUR,SUC,SUC,13307,M,3,3,1,FALSE,TRUE,22.23,11747,19.63,,3
AEWB111216,10,0,1987,BIJOY BOURI,West_Bengal,RAGHUNATHPUR,SUC,SUC,10076,M,3,3,1,FALSE,FALSE,13.69,8797,11.95,,3
AEWB111267,10,0,1987,PHATIK CHANDRA MANDAL,West_Bengal,GANGAJALGHATI,INC,,33968,M,2,1,0,FALSE,FALSE,39.59,0,0,,1
AEWB111277,8,0,1977,PARTHA DE,West_Bengal,BANKURA,CPM,,20682,M,1,3,2,FALSE,FALSE,45.63,10757,23.73,,3
AEWB111277,9,0,1982,PARTHA DE,West_Bengal,BANKURA,CPM,CPM,40296,M,2,3,2,FALSE,TRUE,47.58,38754,45.76,,3
AEWB111277,10,0,1987,PARTHA DE,West_Bengal,BANKURA,CPM,CPM,50027,M,1,3,2,FALSE,FALSE,49.96,1609,1.61,,3
AEWB111284,8,0,1977,ANIL MUKHERJEE,West_Bengal,ONDA,FBL,,16225,M,1,2,2,FALSE,FALSE,33.79,2151,4.48,,2
AEWB111284,10,0,1987,ANIL MUKHERJEE,West_Bengal,ONDA,FBL,FBL,53782,M,1,2,2,FALSE,FALSE,54.7,19667,20,,2
AEWB111306,10,0,1987,TUHIN SAMANTA,West_Bengal,KULTI,INC,,39290,M,1,1,1,FALSE,FALSE,50.89,9359,12.12,,1
AEWB111316,10,1,1988,S.R.DAS,West_Bengal,BARABANI,CPM,,44771,M,2,1,0,FALSE,FALSE,46.94,42202,44.24,,1
AEWB111317,10,0,1987,UPADHYAY MANIK,West_Bengal,BARABANI,INC,,41989,M,2,1,0,FALSE,FALSE,46.07,39718,43.58,,1
AEWB111338,10,0,1987,PRABUDDHA LAHA,West_Bengal,ASANSOL,INC,,38143,M,1,1,1,FALSE,FALSE,48.7,1492,1.9,,1
AEWB111389,10,0,1987,KRISHNA CHANDRA HALDER,West_Bengal,KANKSA,CPM,,57464,M,1,1,1,FALSE,FALSE,65.5,27195,31,,1
AEWB111436,9,0,1982,ANJU KAR,West_Bengal,KALNA,CPM,,47829,F,1,2,2,FALSE,FALSE,56.77,13464,15.98,,2
AEWB111436,10,0,1987,ANJU KAR,West_Bengal,KALNA,CPM,CPM,59092,F,1,2,2,FALSE,TRUE,60.32,22114,22.58,,2
AEWB111467,8,0,1977,RAICHARAN MAJHI,West_Bengal,KETUGRAM,CPM,,29196,M,1,3,3,FALSE,FALSE,61.79,20004,42.33,,3
AEWB111467,9,0,1982,RAICHARAN MAJHI,West_Bengal,KETUGRAM,CPM,CPM,43759,M,1,3,3,FALSE,TRUE,56.45,10000,12.9,,3
AEWB111467,10,0,1987,RAICHARAN MAJHI,West_Bengal,KETUGRAM,CPM,CPM,58868,M,1,3,3,FALSE,TRUE,63.67,25280,27.34,,3
AEWB111495,10,0,1987,TAPAN RAY,West_Bengal,SURI,CPM,,50865,M,1,1,1,FALSE,FALSE,50.91,5107,5.11,,1
AEWB111523,8,0,1977,BAIDYA NATH MAL,West_Bengal,HANSAN,SUC,,3593,M,4,3,0,FALSE,FALSE,9.56,318,0.85,,3
AEWB111523,9,0,1982,BAIDYANATH MAL,West_Bengal,HANSAN,SUC,SUC,2132,M,3,3,0,FALSE,FALSE,3.27,0,0,,3
AEWB111523,10,0,1987,BAIDYA NATH MAL,West_Bengal,HANSAN,SUC,SUC,2042,M,3,3,0,FALSE,FALSE,2.56,750,0.94,,3
AEWB111546,5,0,1969,MADHUSUDAN ROY,West_Bengal,MEKLIGANJ,INC,,22823,M,2,3,0,FALSE,FALSE,46.56,22301,45.49,,3
AEWB111546,8,0,1977,MADHUSUDAN ROY,West_Bengal,MEKLIGANJ,INC,INC,12622,M,2,3,0,FALSE,FALSE,26.8,3721,7.9,,3
AEWB111546,10,0,1987,MADHU SUDAN ROY,West_Bengal,MEKLIGANJ,INC,INC,39034,M,2,3,0,FALSE,FALSE,42.37,36653,39.78,,3
AEWB111551,10,0,1987,SABITA ROY,West_Bengal,SITALKUCHI,INC,,47209,F,2,1,0,FALSE,FALSE,47.98,46697,47.46,,1
AEWB111557,10,0,1987,MIHIR KUMAR GOSWAMI,West_Bengal,COOCH BEHAR NORTH,INC,,39392,M,2,1,0,FALSE,FALSE,43.85,38777,43.17,,1
AEWB111565,7,0,1972,DIPAK SEN GUPTA,West_Bengal,SITAI,FBL,,15345,M,2,4,3,FALSE,FALSE,34.93,0,0,,4
AEWB111565,8,0,1977,DIPAK SEN GUPTA,West_Bengal,SITAI,FBL,FBL,33405,M,1,4,3,FALSE,FALSE,62.38,20861,38.96,,4
AEWB111565,9,0,1982,DIPAK SEN GUPTA,West_Bengal,SITAI,FBL,FBL,51312,M,1,4,3,FALSE,TRUE,55.44,11086,11.98,,4
AEWB111565,10,0,1987,DIPAK SEN GUPTA,West_Bengal,SITAI,FBL,FBL,53592,M,1,4,3,FALSE,TRUE,51.89,4654,4.51,,4
AEWB111568,7,0,1972,KAMAL GUHA,West_Bengal,DINHATA,FBL,,20712,M,2,3,2,FALSE,FALSE,39.85,19857,38.21,,3
AEWB111568,9,0,1982,KAMAL GUHA,West_Bengal,DINHATA,FBL,FBL,53460,M,1,3,2,FALSE,FALSE,57.88,14833,16.06,,3
AEWB111568,10,0,1987,KAMAL GUHA,West_Bengal,DINHATA,FBL,FBL,57339,M,1,3,2,FALSE,TRUE,55.04,10914,10.48,,3
AEWB111577,10,0,1987,ISORE SISIR,West_Bengal,TUFANGANJ,INC,,37168,M,2,1,0,FALSE,FALSE,41.65,36132,40.49,,1
AEWB111580,10,0,1987,SUBODH BARWA,West_Bengal,KUMARGRAM,RSP,,48081,M,1,1,1,FALSE,FALSE,58.21,13567,16.43,,1
AEWB111581,10,0,1987,KHAGENDRA NATH THAKUR,West_Bengal,KUMARGRAM,INC,,34514,M,2,1,0,FALSE,FALSE,41.79,0,0,,1
AEWB111582,10,1,1988,S.TOPPO,West_Bengal,KUMARGRAM(ST),RSP,,49595,M,1,1,1,FALSE,FALSE,64.03,22298,28.79,,1
AEWB111583,10,1,1988,K.N.THAKUR,West_Bengal,KUMARGRAM(ST),INC,,27297,M,2,1,0,FALSE,FALSE,35.24,26729,34.51,,1
AEWB111586,8,0,1977,MANOHAR TIRKEY,West_Bengal,KALCHINI,RSP,,21119,M,1,3,2,FALSE,FALSE,57.53,13366,36.41,,3
AEWB111586,9,0,1982,MANOHAR TIRKEY,West_Bengal,KALCHINI,RSP,RSP,32600,M,1,3,2,FALSE,TRUE,55.43,6384,10.85,,3
AEWB111586,10,0,1987,MANOHAR TIRKEY,West_Bengal,KALCHINI,RSP,RSP,31058,M,2,3,2,FALSE,TRUE,45.6,27669,40.62,,3
AEWB111598,10,0,1987,LALIT MOHAN ROY,West_Bengal,FALAKATA,INC,,37184,M,2,1,0,FALSE,FALSE,45.05,36197,43.86,,1
AEWB111601,10,1,1987,RAJALINGAM,West_Bengal,BAHOUR(SC),INC,,5642,M,1,1,1,FALSE,FALSE,53.82,919,8.77,,1
AEWB111602,10,1,1987,RAJAVELU,West_Bengal,BAHOUR(SC),JNP,,4723,M,2,1,0,FALSE,FALSE,45.05,4652,44.38,,1
AEWB111609,10,0,1987,NRIPENDRA NATH ROY,West_Bengal,DHUPGURI,INC,,27628,M,2,1,0,FALSE,FALSE,39.35,27237,38.8,,1
AEWB111613,10,0,1987,SUKRA ORAON,West_Bengal,NAGRAKATA,CPM,,46290,M,1,1,1,FALSE,FALSE,53.28,11192,12.88,,1
AEWB111616,8,0,1977,TARAK BANDHU ROY,West_Bengal,MAINAGURI,RSP,,14376,M,1,3,3,FALSE,FALSE,35.97,3359,8.41,,3
AEWB111616,9,0,1982,TARAK BANDHU ROY,West_Bengal,MAINAGURI,RSP,RSP,37491,M,1,3,3,FALSE,TRUE,53.59,9251,13.22,,3
AEWB111616,10,0,1987,TARAK BANDHU ROY,West_Bengal,MAINAGURI,RSP,RSP,42181,M,1,3,3,FALSE,TRUE,52.37,9549,11.85,,3
AEWB111617,10,0,1987,MANMATHA ROY BASUNIA,West_Bengal,MAINAGURI,INC,,32632,M,2,1,0,FALSE,FALSE,40.51,29790,36.98,,1
AEWB111624,10,0,1987,AAO KALANDI,West_Bengal,MAL,INC,,23869,M,2,1,0,FALSE,FALSE,34.44,21003,30.31,,1
AEWB111630,10,0,1987,KALLOL BASU,West_Bengal,KRANTI,INC,,25442,M,2,1,0,FALSE,FALSE,35.76,23428,32.93,,1
AEWB111638,8,0,1977,DILIP BHATTACHARYYA,West_Bengal,JALPAIGURI,SUC,,2040,M,4,3,0,FALSE,FALSE,4.63,157,0.36,,3
AEWB111638,9,0,1982,DILIP BHATTACHARYYA,West_Bengal,JALPAIGURI,SUC,SUC,1419,M,3,3,0,FALSE,FALSE,1.97,520,0.72,,3
AEWB111638,10,0,1987,DILIP BHATTACHARYYA,West_Bengal,JALPAIGURI,SUC,SUC,1106,M,4,3,0,FALSE,FALSE,1.31,729,0.87,,3
AEWB111650,9,0,1982,DAWA LAMA,West_Bengal,DARJEELING,CPM,,29165,M,1,2,2,FALSE,FALSE,50.27,309,0.53,,2
AEWB111650,10,0,1987,DAWA LAMA,West_Bengal,DARJEELING,CPM,CPM,13897,M,1,2,2,FALSE,TRUE,90.88,12793,83.66,,2
AEWB111655,10,0,1987,HARKA BAHADUR RAI,West_Bengal,KURSEONG,CPM,,5607,M,1,1,1,FALSE,FALSE,76.37,4069,55.42,,1
AEWB111656,10,0,1987,A. N. PRADHAN,West_Bengal,KURSEONG,INC,,1538,M,2,1,0,FALSE,FALSE,20.95,1378,18.77,,1
AEWB111659,10,0,1987,GOUR CHAKROBORTY,West_Bengal,SILIGURI,CPM,,54301,M,1,1,1,FALSE,FALSE,51.08,5510,5.18,,1
AEWB111660,10,0,1987,PRASANTA NANDY,West_Bengal,SILIGURI,INC,,48791,M,2,1,0,FALSE,FALSE,45.9,47236,44.44,,1
AEWB111662,10,0,1987,RABINDRA NATH GHOSH,West_Bengal,SILIGURI,SUC,,792,M,4,1,0,FALSE,FALSE,0.75,172,0.16,,1
AEWB111672,10,0,1987,MAHAMUDIN,West_Bengal,CHOPRA,CPM,,41543,M,1,1,1,FALSE,FALSE,53.27,6507,8.34,,1
AEWB111676,10,0,1987,MD. FARUQUE AZAM,West_Bengal,ISLAMPUR,CPM,,36208,M,1,1,1,FALSE,FALSE,48.99,945,1.28,,1
AEWB111681,10,0,1987,MOHAMMAD RANJAN ALI,West_Bengal,GOALPOKHAR,FBL,,27661,M,1,1,1,FALSE,FALSE,39.82,2941,4.23,,1
AEWB111682,10,0,1987,NIZAMUDDIN AHAMED,West_Bengal,GOALPOKHAR,INC,,24720,M,2,1,0,FALSE,FALSE,35.58,8136,11.71,,1
AEWB111688,10,0,1987,CHOWDHURY RATAN KUMAR,West_Bengal,KARANDIGHI,INC,,11756,M,3,1,0,FALSE,FALSE,14.06,10431,12.47,,1
AEWB111689,10,0,1987,MD. FARUQUE ADIL,West_Bengal,KARANDIGHI,MUL,,1325,M,4,1,0,FALSE,FALSE,1.58,545,0.65,,1
AEWB111695,9,0,1982,DIPENDRA BARMAN,West_Bengal,RAIGANJ,INC,,45227,M,1,2,1,FALSE,FALSE,50.69,1758,1.97,,2
AEWB111695,10,0,1987,BARMAN DIPENDRA,West_Bengal,RAIGANJ,INC,INC,39502,M,2,2,1,FALSE,TRUE,40.45,34490,35.32,,2
AEWB111698,10,0,1987,RAMANI KANTA DEB SARMA,West_Bengal,KALIAGANJ,CPM,,42243,M,1,1,1,FALSE,FALSE,48.75,1527,1.76,,1
AEWB111711,10,0,1987,MINATI GHOSH,West_Bengal,GANGARAMPUR,CPM,,56306,F,1,1,1,FALSE,FALSE,54.28,12030,11.6,,1
AEWB111716,9,0,1982,KHARA SOREN,West_Bengal,TAPAN,RSP,,44826,M,1,2,2,FALSE,FALSE,54.05,8447,10.18,,2
AEWB111716,10,0,1987,KHARA SOREN,West_Bengal,TAPAN,RSP,RSP,55629,M,1,2,2,FALSE,TRUE,58.99,19563,20.74,,2
AEWB111717,10,0,1987,JAPAN BHONAJALA,West_Bengal,TAPAN,INC,,36066,M,2,1,0,FALSE,FALSE,38.24,34204,36.27,,1
AEWB111721,10,0,1987,DWIJENDRA MONDAL,West_Bengal,KUMARGANJ,CPM,,53634,M,1,1,1,FALSE,FALSE,52,9626,9.33,,1
AEWB111722,10,0,1987,AFRABUDDIN SARKAR,West_Bengal,KUMARGANJ,INC,,44008,M,2,1,0,FALSE,FALSE,42.67,40448,39.22,,1
AEWB111724,10,0,1987,PRANABESH CHOUDHURY,West_Bengal,KUMARGANJ,SUC,,666,M,4,1,0,FALSE,FALSE,0.65,21,0.02,,1
AEWB111729,10,0,1987,MADHAB CHANDRA ROY,West_Bengal,BALURGHAT,INC,,37664,M,2,1,0,FALSE,FALSE,43.42,36993,42.65,,1
AEWB111736,10,0,1987,NABA KUMAR HEMBRAM,West_Bengal,GAJOL,INC,,31682,M,2,1,0,FALSE,FALSE,36.59,25794,29.79,,1
AEWB111738,10,0,1987,CHUTKA TUDU,West_Bengal,GAJOL,MUL,,1860,M,4,1,0,FALSE,FALSE,2.15,0,0,,1
AEWB111742,10,0,1987,ABDUS SATTAR,West_Bengal,KHARBA,MUL,,4571,M,4,1,0,FALSE,FALSE,4.91,0,0,,1
AEWB111746,10,0,1987,OMAR ALI,West_Bengal,HARISHCHANDRAPUR,MUL,,5709,M,4,1,0,FALSE,FALSE,6.95,3761,4.58,,1
AEWB111754,10,0,1987,ABDUL HANNAN,West_Bengal,ARAIDANGA,INC,,33341,M,2,1,0,FALSE,FALSE,42.66,30448,38.96,,1
AEWB111755,10,0,1987,ABDUL WAHAB,West_Bengal,ARAIDANGA,MUL,,2893,M,3,1,0,FALSE,FALSE,3.7,1477,1.89,,1
AEWB111764,10,0,1987,ASOK KUNDU,West_Bengal,ENGLISHBAZAR,INC,,34040,M,2,1,0,FALSE,FALSE,39.8,30842,36.06,,1
AEWB111775,9,0,1982,HUMAYOUN CHOWDHURY,West_Bengal,SUZAPUR,INC,,42530,M,1,2,2,FALSE,FALSE,62.85,18391,27.18,,2
AEWB111775,10,0,1987,HUMAYOUN CHOWDHURY,West_Bengal,SUZAPUR,INC,INC,33551,M,1,2,2,FALSE,TRUE,44.87,4206,5.63,,2
AEWB111777,10,0,1987,ABDUL QUDDUS,West_Bengal,SUZAPUR,MUL,,10059,M,3,1,0,FALSE,FALSE,13.45,8247,11.03,,1
AEWB111782,10,0,1987,SK FARUN,West_Bengal,KALIACHAK,MUL,,2803,M,4,1,0,FALSE,FALSE,2.92,1217,1.27,,1
AEWB111785,8,0,1977,ABUL HASNAT KHAN,West_Bengal,FARAKKA,CPM,,14836,M,1,3,3,FALSE,FALSE,36.77,3594,8.91,,3
AEWB111785,9,0,1982,ABUL HASNAT KHAN,West_Bengal,FARAKKA,CPM,CPM,29702,M,1,3,3,FALSE,TRUE,44.48,13268,19.87,,3
