pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms_Contested
AEBR28480,9,0,1985,KRISHNA NAND JHA,Bihar,MADHUPUR,INC,INC(I),41305,M,1,5,3,TRUE,TRUE,59.27,24656,35.38,,5
AEBR28480,10,0,1990,KRISHANAND JHA,Bihar,MADHUPUR,INC,INC,46397,M,1,5,3,FALSE,TRUE,46.03,16977,16.84,,5
AEBR28480,11,0,1995,KRISHNA NAND JHA,Bihar,MADHUPUR,INC,INC,17829,M,3,5,3,FALSE,TRUE,14.72,2281,1.88,,5
AEBR28480,12,0,2000,KRISHNANAND JHA,Bihar,MADHUPUR,INC,INC,20782,M,3,5,3,FALSE,FALSE,17.74,14503,12.38,,5
AEBR28514,10,0,1990,DEVENDRA KUMAR,Bihar,JARMUNDI,JNP(JP),,12506,M,3,3,2,FALSE,FALSE,15.58,2219,2.76,,3
AEBR28514,11,0,1995,DEVENDRA KUWAR,Bihar,JARMUNDI,JMM(S),JNP(JP),33519,M,1,3,2,TRUE,FALSE,33.33,10707,10.65,,3
AEBR28514,12,0,2000,DVENDRA KUWAR,Bihar,JARMUNDI,BJP,JMM(S),24082,M,1,3,2,TRUE,TRUE,23.44,5073,4.94,,3
AEBR28606,10,0,1990,RAJNISH ANAND,Bihar,GODDA,JD,,28991,M,2,3,1,FALSE,FALSE,26.22,14526,13.14,,3
AEBR28606,11,0,1995,RAJNISH ANAND,Bihar,GODDA,INC,JD,37629,M,1,3,1,TRUE,FALSE,29.77,8546,6.76,,3
AEBR28606,12,0,2000,RAJNIS ANAND,Bihar,GODDA,INC,INC,18522,M,3,3,1,FALSE,TRUE,14.03,864,0.65,,3
AEBR28629,10,0,1990,SURESH PD. YADAV,Bihar,MAHAGAMA,CPI,,18188,M,3,2,0,FALSE,FALSE,16.26,4866,4.35,,2
AEBR28629,12,0,2000,SURESH PD. YADAV,Bihar,MAHAGAMA,CPI,CPI,12113,M,5,2,0,FALSE,FALSE,9.83,5327,4.32,,2
AEBR28631,10,0,1990,VIRENDER KUMAR SINGH,Bihar,MAHAGAMA,JMM,,7251,M,5,2,0,FALSE,FALSE,6.48,5376,4.81,,2
AEBR28631,12,0,2000,VIRENDRA KUMAR SINGH,Bihar,MAHAGAMA,JMM,JMM,12181,M,4,2,0,FALSE,FALSE,9.88,68,0.06,,2
AEBR28660,10,0,1990,MAHESH PRASAD MANDAL,Bihar,COLGONG,JD,,46414,M,1,3,2,FALSE,FALSE,37.85,2964,2.42,,3
AEBR28660,11,0,1995,MAHESH PRASAD MANDAL,Bihar,COLGONG,JD,JD,56598,M,1,3,2,FALSE,TRUE,43.66,7644,5.9,,3
AEBR28660,12,0,2000,MAHESH PRASAD MANDAL,Bihar,COLGONG,RJD,JD,37944,M,2,3,2,TRUE,TRUE,27.52,21651,15.7,,3
AEBR28734,10,0,1990,NARENDRA KU. NIRAJ,Bihar,GOPALPUR,BJS,,13365,M,4,3,0,FALSE,FALSE,12.35,8581,7.93,,3
AEBR28734,11,0,1995,NARENDRA KR. NIRAJ,Bihar,GOPALPUR,IND,BJS,21157,M,3,3,0,FALSE,FALSE,18.41,15665,13.63,,3
AEBR28734,12,0,2000,NARENDAR KR. NIRAJ,Bihar,GOPALPUR,SAP,IND,49848,M,2,3,0,FALSE,FALSE,37.36,42254,31.67,,3
AEBR28813,10,0,1990,RAM NARAYAN MANDAL,Bihar,BANKA,BJP,,19696,M,1,3,2,FALSE,FALSE,22.31,3751,4.25,,3
AEBR28813,11,0,1995,RAM NARAYAN MANDAL,Bihar,BANKA,BJP,BJP,23072,M,2,3,2,FALSE,TRUE,23.43,9261,9.41,,3
AEBR28813,12,0,2000,RAM NARAYAN MANDAL,Bihar,BANKA,BJP,BJP,58648,M,1,3,2,FALSE,FALSE,53.57,20222,18.47,,3
AEBR28899,10,0,1990,RAVINDRA KUMAR YADAV,Bihar,JHAJHA,INC,,30486,M,2,3,1,FALSE,FALSE,37.41,28323,34.76,,3
AEBR28899,11,0,1995,RAVINDRA YADAV,Bihar,JHAJHA,INC,INC,31841,M,1,3,1,FALSE,FALSE,34.4,7969,8.61,,3
AEBR28899,12,0,2000,DR. RAVINDRA YADAV,Bihar,JHAJHA,RJD,INC,25835,M,2,3,1,TRUE,TRUE,28.03,15435,16.75,,3
AEBR28958,10,0,1990,PARMANAND CHAUDHARY,Bihar,PARBATTA,IND,,26687,M,2,2,0,FALSE,FALSE,25.01,8034,7.53,,2
AEBR28958,12,0,2000,PARMANAND CHOUDHARY,Bihar,PARBATTA,SAP,IND,8871,M,5,2,0,FALSE,FALSE,6.38,1703,1.23,,2
AEBR29007,10,0,1990,YOGENDRA SINGH,Bihar,KHAGARIA,CPM,,15559,M,3,3,1,FALSE,FALSE,16.05,9276,9.57,,3
AEBR29007,11,0,1995,YOGENDRA SINGH,Bihar,KHAGARIA,CPM,CPM,13362,M,3,3,1,FALSE,FALSE,12.87,861,0.83,,3
AEBR29007,12,0,2000,YOGENDRA SINGH,Bihar,KHAGARIA,CPM,CPM,37567,M,1,3,1,FALSE,FALSE,32.35,2613,2.25,,3
AEBR29126,10,0,1990,ARJUN MANDAL,Bihar,JAMUI,IND,,17295,M,2,3,1,FALSE,FALSE,14.9,486,0.42,,3
AEBR29126,11,0,1995,ARJUN MANDAL,Bihar,JAMUI,JD,IND,40413,M,1,3,1,FALSE,FALSE,37.19,7082,6.52,,3
AEBR29126,12,0,2000,ARJUN MANDAL,Bihar,JAMUI,RJD,JD,23695,M,3,3,1,TRUE,TRUE,18.52,15307,11.97,,3
AEBR29171,10,0,1990,KRISHNA CHANDRA PD. SINGH,Bihar,LAKHISARAI,JD,,67756,M,1,2,2,FALSE,FALSE,50.67,32704,24.46,,2
AEBR29171,12,0,2000,KRISHNA CHANDRA PD. SINGH,Bihar,LAKHISARAI,BJP,JD,46372,M,1,2,2,TRUE,FALSE,37.97,12180,9.97,,2
AEBR29282,5,0,1969,CHANDRADEO PRASAD HIMANSU,Bihar,RAJGIR,CPI,,12347,M,3,8,2,FALSE,FALSE,21.87,11391,20.17,,8
AEBR29282,6,0,1972,CHANDRADEO PRASAD HIMANSU,Bihar,RAJGIR,CPI,CPI,29423,M,1,8,2,FALSE,FALSE,42.24,4884,7.01,,8
AEBR29282,7,0,1977,CHANDRADEO PRASAD HAMANSU,Bihar,RAJGIR,CPI,CPI,25097,M,2,8,2,FALSE,TRUE,32.71,23255,30.31,,8
AEBR29282,8,0,1980,CHANDRADEO PRASAD HIMANSHU,Bihar,RAJGIR,CPI,CPI,28571,M,2,8,2,FALSE,FALSE,36.55,17103,21.88,,8
AEBR29282,9,0,1985,CHANDRADEO PRASAD HIMANSHU,Bihar,RAJGIR,CPI,CPI,28788,M,2,8,2,FALSE,FALSE,34.38,16800,20.06,,8
AEBR29282,10,0,1990,CHANDER DEV PRASAD HIMANSHU,Bihar,RAJGIR,CPI,CPI,50116,M,1,8,2,FALSE,FALSE,44.47,8911,7.91,,8
AEBR29282,11,0,1995,CHANDRADEO PRASAD HIMANSU,Bihar,RAJGIR,CPI,CPI,40715,M,2,8,2,FALSE,TRUE,34.12,17862,14.97,,8
AEBR29282,12,0,2000,CHANDRADEO PRASAD HIMANSHU,Bihar,RAJGIR,RJD,CPI,46097,M,2,8,2,TRUE,FALSE,33,25559,18.3,,8
AEBR29299,10,0,1990,SHRAWAN KUMAR,Bihar,NALANDA,JD,,49000,M,2,2,1,FALSE,FALSE,35.8,39913,29.16,,2
AEBR29299,12,0,2000,SHRAWAN KUMAR,Bihar,NALANDA,SAP,JD,55940,M,1,2,1,TRUE,FALSE,39.45,14442,10.18,,2
AEBR29319,10,0,1990,KRISHNA BALLABH PRASAD,Bihar,ISLAMPUR,CPI,,68040,M,1,3,2,FALSE,FALSE,45.87,6517,4.39,,3
AEBR29319,11,0,1995,KRISHNA BALLABH PRASAD,Bihar,ISLAMPUR,CPI,CPI,46796,M,1,3,2,FALSE,TRUE,37.52,10244,8.21,,3
AEBR29319,12,0,2000,KRISHNA BALLABHA PRASAD,Bihar,ISLAMPUR,CPI,CPI,25244,M,3,3,2,FALSE,TRUE,15.8,56,0.04,,3
AEBR29490,10,0,1990,DINESH CHOUDHARY,Bihar,FATWA,JNP(JP),,17443,M,3,3,1,FALSE,FALSE,15.76,13435,12.14,,3
AEBR29490,11,0,1995,DINESH CHAUDHARY,Bihar,FATWA,BPP,JNP(JP),15371,M,4,3,1,TRUE,FALSE,14.39,11772,11.02,,3
AEBR29490,12,0,2000,DINESH CHOUDHARY,Bihar,FATWA,RJD,BPP,46850,M,1,3,1,TRUE,FALSE,40.85,6953,6.06,,3
AEBR29526,10,0,1990,DHARMENDER PRASAD,Bihar,MASAURHI,IND,,28672,M,3,2,1,FALSE,FALSE,20.88,8976,6.54,,2
AEBR29526,12,0,2000,DHARMENDRA PRASAD,Bihar,MASAURHI,RJD,IND,70370,M,1,2,1,FALSE,FALSE,46.88,21799,14.52,,2
AEBR29556,10,0,1990,NAVIN KISHORE PRASAD SINGH,Bihar,PATNA WEST,IND,,16800,M,3,3,2,FALSE,FALSE,13.76,3851,3.15,,3
AEBR29556,11,0,1995,NAVIN KISHORE PRASAD SINHA,Bihar,PATNA WEST,BJP,IND,64619,M,1,3,2,FALSE,FALSE,40.68,5584,3.52,,3
AEBR29556,12,0,2000,NAVIN KISHOR PD. SINHA,Bihar,PATNA WEST,BJP,BJP,84096,M,1,3,2,FALSE,TRUE,54.93,36857,24.08,,3
AEBR29601,10,0,1990,SUSHIL KUMAR MODI,Bihar,PATNA CENTRAL,BJP,,31021,M,1,3,3,FALSE,FALSE,30.06,3113,3.02,,3
AEBR29601,11,0,1995,SUSHIL KUMAR MODI,Bihar,PATNA CENTRAL,BJP,BJP,64134,M,1,3,3,FALSE,TRUE,52.45,32099,26.25,,3
AEBR29601,12,0,2000,SUSHIL KUMAR MODI,Bihar,PATNA CENTRAL,BJP,BJP,85832,M,1,3,3,FALSE,TRUE,61.46,66069,47.31,,3
AEBR29708,10,0,1990,SRIKANT NIRALA,Bihar,MANER,INC,,26220,M,1,3,2,FALSE,FALSE,26.8,5131,5.24,,3
AEBR29708,11,0,1995,SRIKANT NIRALA,Bihar,MANER,JD,INC,36813,M,1,3,2,TRUE,TRUE,32.41,2678,2.36,,3
AEBR29708,12,0,2000,SHRIKANT NIRALA,Bihar,MANER,RJD,JD,47856,M,2,3,2,TRUE,TRUE,42.7,43792,39.07,,3
AEBR29740,10,0,1990,VIDYANAND VIKAL,Bihar,PHULWARI,IPF,,16037,M,2,3,0,FALSE,FALSE,16.01,3536,3.53,,3
AEBR29740,11,0,1995,VIDYA NAND VIKAL,Bihar,PHULWARI,CPI(ML)(L),IPF,14809,M,4,3,0,TRUE,FALSE,11.22,10511,7.96,,3
AEBR29740,12,0,2000,VIDYNANAD VIKAL,Bihar,PHULWARI,CPI(ML)(L),CPI(ML)(L),10783,M,4,3,0,FALSE,FALSE,7.24,8492,5.7,,3
AEBR29741,10,0,1990,SHYAM RAJAK,Bihar,PHULWARI,JD,,12501,M,3,3,2,FALSE,FALSE,12.48,32,0.03,,3
AEBR29741,11,0,1995,SHYAM RAJAK,Bihar,PHULWARI,JD,JD,57035,M,1,3,2,FALSE,FALSE,43.22,24319,18.43,,3
AEBR29741,12,0,2000,SHYAM RAJAK,Bihar,PHULWARI,RJD,JD,70323,M,1,3,2,TRUE,TRUE,47.23,31657,21.26,,3
AEBR29772,10,0,1990,RAM JANAM SHARMA,Bihar,BIKRAM,BJP,,18805,M,4,3,1,FALSE,FALSE,17.34,4578,4.22,,3
AEBR29772,11,0,1995,RAM JANAM SHARMA,Bihar,BIKRAM,IND,BJP,14083,M,3,3,1,FALSE,FALSE,11.71,5819,4.84,,3
AEBR29772,12,0,2000,RAM JANAM SHARMA,Bihar,BIKRAM,BJP,IND,72478,M,1,3,1,FALSE,FALSE,50.78,25437,17.82,,3
AEBR29876,8,0,1980,RAGHUWENDRA PRATAP SINGH,Bihar,BARHARA,JNP(JP),,23869,M,2,5,4,FALSE,FALSE,33.33,16644,23.24,,5
AEBR29876,9,0,1985,RAGHVENDRA PRATAP SINGH,Bihar,BARHARA,JNP,JNP(JP),40689,M,1,5,4,TRUE,FALSE,44.1,13055,14.15,,5
AEBR29876,10,0,1990,RADHVENDER PARTAP SINGH,Bihar,BARHARA,JD,JNP,43365,M,1,5,4,TRUE,TRUE,38.27,18935,16.71,,5
AEBR29876,11,0,1995,RAGHWENDRA PRATAP SINGH,Bihar,BARHARA,JD,JD,32869,M,1,5,4,FALSE,TRUE,31.86,10016,9.71,,5
AEBR29876,12,0,2000,RAGHWENDRA PRATAP SINGH,Bihar,BARHARA,RJD,JD,47867,M,1,5,4,TRUE,TRUE,41.76,6583,5.74,,5
AEBR30051,10,0,1990,SURAJ PRASAD,Bihar,DUMRAON,CPI,,31428,M,2,2,0,FALSE,FALSE,33.89,14945,16.12,,2
AEBR30051,12,0,2000,SURAJ PRASAD,Bihar,DUMRAON,CPI,CPI,13533,M,3,2,0,FALSE,FALSE,12.63,2528,2.36,,2
AEBR30054,10,0,1990,SANJAY KUMAR TEWARY,Bihar,DUMRAON,IND,,2625,M,5,3,0,FALSE,FALSE,2.83,1002,1.08,,3
AEBR30054,11,0,1995,SANJAY KUMAR TIWARY,Bihar,DUMRAON,IND,IND,13803,M,3,3,0,FALSE,FALSE,12.34,3244,2.9,,3
AEBR30054,12,0,2000,SANJAY KUMAR TIWARI,Bihar,DUMRAON,INC,IND,9482,M,5,3,0,FALSE,FALSE,8.85,1053,0.98,,3
AEBR30075,10,0,1990,SRI BHAGWAN SINGH,Bihar,JAGDISHPUR,IPF,,24873,M,1,2,2,FALSE,FALSE,26.1,2650,2.78,,2
AEBR30075,12,0,2000,SRIBHAGWAN SINGH,Bihar,JAGDISHPUR,SAP,IPF,31076,M,1,2,2,TRUE,FALSE,29.26,10230,9.63,,2
AEBR30111,10,0,1990,CHANDER DEEP SINGH,Bihar,PIRO,IPF,,23964,M,1,4,1,FALSE,FALSE,23.93,3814,3.81,,3
AEBR30111,11,0,1995,CHANDRADEEP SINGH,Bihar,PIRO,CPI(ML)(L),IPF,23372,M,2,4,1,TRUE,TRUE,22.85,6767,6.62,,3
AEBR30111,11,1,1996,Chandradeep Singh,Bihar,Piro,CPI(ML)(L),CPI(ML)(L),30717,M,2,4,1,FALSE,FALSE,29.96,3923,3.83,,3
AEBR30111,12,0,2000,CHANDRADEEP SINGH,Bihar,PIRO,CPI(ML)(L),CPI(ML)(L),22951,M,3,4,1,FALSE,FALSE,20.43,19862,17.68,,3
AEBR30163,10,0,1990,AJAYA KUMAR GUPTA,Bihar,KARAKAT,BSP,,429,M,13,3,0,FALSE,FALSE,0.45,35,0.04,,3
AEBR30163,11,0,1995,AJAYA KUMAR GUPTA,Bihar,KARAKAT,BSP,BSP,1019,M,10,3,0,FALSE,FALSE,0.92,282,0.25,,3
AEBR30163,12,0,2000,AJAY KUMAR GUPTA,Bihar,KARAKAT,BSP,BSP,1603,M,8,3,0,FALSE,FALSE,1.35,856,0.72,,3
AEBR30322,10,0,1990,MAHABALI SINGH,Bihar,CHAINPUR,BSP,,15994,M,2,3,2,FALSE,FALSE,18.79,3269,3.84,,3
AEBR30322,11,0,1995,MAHABALI SINGH,Bihar,CHAINPUR,BSP,BSP,31558,M,1,3,2,FALSE,FALSE,28.66,11997,10.89,,3
AEBR30322,12,0,2000,MAHABALI SINGH,Bihar,CHAINPUR,BSP,BSP,27077,M,1,3,2,FALSE,TRUE,25.34,5102,4.78,,3
AEBR30349,10,0,1990,JAWAHIR PRASAD,Bihar,SASARAM,BJP,,42956,M,1,3,2,FALSE,FALSE,39.91,18695,17.37,,3
AEBR30349,11,0,1995,JAWAHIR PRASAD,Bihar,SASARAM,BJP,BJP,48811,M,1,3,2,FALSE,TRUE,39.79,7594,6.19,,3
AEBR30349,12,0,2000,JAWAHIR PRASAD,Bihar,SASARAM,BJP,BJP,49317,M,2,3,2,FALSE,TRUE,39.55,42398,34.01,,3
AEBR30454,10,0,1990,ASHOK SINGH,Bihar,DEHRI,IPF,,9115,M,3,3,0,FALSE,FALSE,10.72,3680,4.33,,3
AEBR30454,11,0,1995,ASHOK SINGH,Bihar,DEHRI,CPI(ML)(L),IPF,14537,M,3,3,0,TRUE,FALSE,12.55,7608,6.57,,3
AEBR30454,12,0,2000,ASHOK SINGH,Bihar,DEHRI,CPI(ML)(L),CPI(ML)(L),7182,M,3,3,0,FALSE,FALSE,6.05,4219,3.56,,3
AEBR30523,10,0,1990,RAMADHAR SINGH,Bihar,AURANGABAD,BJP,,15525,M,3,3,1,FALSE,FALSE,17.68,6622,7.54,,3
AEBR30523,11,0,1995,RAMADHAR SINGH,Bihar,AURANGABAD,BJP,BJP,25640,M,1,3,1,FALSE,FALSE,23.88,3853,3.59,,3
AEBR30523,12,0,2000,RAMADHAR SINGH,Bihar,AURANGABAD,BJP,BJP,32603,M,2,3,1,FALSE,TRUE,28.13,13484,11.64,,3
AEBR30721,10,0,1990,SURENDER PRASAD YADAV,Bihar,BELAGANJ,JD,,55799,M,1,3,3,FALSE,FALSE,41.39,4502,3.34,,3
AEBR30721,11,0,1995,SURENDRA PRASAD YADAV,Bihar,BELAGANJ,JD,JD,62548,M,1,3,3,FALSE,TRUE,58.83,28715,27.01,,3
AEBR30721,12,0,2000,SURENDRA PRASAD YADAV,Bihar,BELAGANJ,RJD,JD,61840,M,1,3,3,TRUE,FALSE,48.52,22734,17.84,,3
AEBR30736,10,0,1990,ANIL KUMAR,Bihar,BELAGANJ,BBP,,59,M,16,3,0,FALSE,FALSE,0.04,1,0,,3
AEBR30736,11,0,1995,ANIL KUMAR,Bihar,BELAGANJ,IND,BBP,107,M,20,3,0,FALSE,FALSE,0.1,1,0,,3
AEBR30736,12,0,2000,ANIL KUMAR,Bihar,BELAGANJ,SAP,IND,131,M,11,3,0,FALSE,FALSE,0.1,28,0.02,,3
AEBR30750,10,0,1990,RAMASHRAYA PRASAD SINGH,Bihar,KONCH,INC,,83096,M,1,2,1,FALSE,FALSE,61.37,36013,26.6,,2
AEBR30750,12,0,2000,RAMASHRAY PRASAD SINGH,Bihar,KONCH,INC,INC,10080,M,3,2,1,FALSE,FALSE,8.42,5861,4.9,,2
AEBR30768,10,0,1990,VINOD KUMAR YADVENDU,Bihar,GAYA MUFASSIL,JD,,24618,M,2,3,2,FALSE,FALSE,19.54,13195,10.47,,3
AEBR30768,11,0,1995,VINOD KUMAR YADVINDU,Bihar,GAYA MUFASSIL,JD,JD,51458,M,1,3,2,FALSE,FALSE,53.48,24681,25.65,,3
AEBR30768,12,0,2000,VINOD KUMAR YADVENDU,Bihar,GAYA MUFASSIL,RJD,JD,42997,M,1,3,2,TRUE,TRUE,36.81,5761,4.93,,3
AEBR30779,10,0,1990,PREM KUMAR,Bihar,GAYA TOWN,BJP,,27816,M,1,3,3,FALSE,FALSE,29.91,4960,5.33,,3
AEBR30779,11,0,1995,PREM KUMAR,Bihar,GAYA TOWN,BJP,BJP,33705,M,1,3,3,FALSE,TRUE,36.6,7111,7.72,,3
AEBR30779,12,0,2000,PREM KUMAR,Bihar,GAYA TOWN,BJP,BJP,37264,M,1,3,3,FALSE,TRUE,34.52,4059,3.76,,3
AEBR30815,10,0,1990,UDAY NARAPAN CHOUDHARY,Bihar,IMAMGANJ,JD,,33137,M,1,3,2,FALSE,FALSE,37.58,10200,11.57,,3
AEBR30815,11,0,1995,UDAY NARAYAN CHOUDHARY,Bihar,IMAMGANJ,JD,JD,26550,M,2,3,2,FALSE,TRUE,31.59,11236,13.37,,3
AEBR30815,12,0,2000,UDAY NARAYAN CHAUDHARY,Bihar,IMAMGANJ,SAP,JD,40769,M,1,3,2,TRUE,FALSE,46.09,12501,14.13,,3
AEBR30816,10,0,1990,RAM SWAROOP PASWAN,Bihar,IMAMGANJ,IND,,22937,M,2,3,1,FALSE,FALSE,26.01,8185,9.28,,3
AEBR30816,11,0,1995,RAMSWAROOP PASWAN,Bihar,IMAMGANJ,SAP,IND,26670,M,1,3,1,FALSE,FALSE,31.74,120,0.14,,3
AEBR30816,12,0,2000,RAMSWAROOP PASWAN,Bihar,IMAMGANJ,RJD,SAP,28268,M,2,3,1,TRUE,TRUE,31.96,17388,19.66,,3
AEBR30948,10,0,1990,MOHAN SINGH,Bihar,GOBINDPUR,JMM,,493,M,8,2,0,FALSE,FALSE,0.39,32,0.03,,2
AEBR30948,12,0,2000,MOHAN SINGH,Bihar,GOBINDPUR,SAP,JMM,37011,M,2,2,0,TRUE,FALSE,27.91,7126,5.37,,2
AEBR31017,10,0,1990,MANOJ KU. YADAV,Bihar,BARHI,INC,,16211,M,2,2,1,FALSE,FALSE,24.78,9013,13.78,,2
AEBR31017,12,0,2000,MANOJ KUMAR YADAV,Bihar,BARHI,INC,INC,72443,M,1,2,1,FALSE,FALSE,67.25,52460,48.7,,2
AEBR31067,10,0,1990,YOGENDRA NATH BAITHA,Bihar,SIMARIA,JD,,4595,M,4,3,1,FALSE,FALSE,7.33,3537,5.64,,3
AEBR31067,11,0,1995,YOGENDRA NATH BAITHA,Bihar,SIMARIA,CSP-JSD,JD,12662,M,3,3,1,TRUE,FALSE,16.01,2835,3.58,,3
AEBR31067,12,0,2000,YOGENDRA NATH BAITHA,Bihar,SIMARIA,RJD,CSP-JSD,19788,M,1,3,1,TRUE,FALSE,41.38,5549,11.6,,3
AEBR31102,10,0,1990,SHANKAR CHAUDHURY,Bihar,RAMGARH,BJP,,12768,M,4,3,1,FALSE,FALSE,14.34,11125,12.49,,3
AEBR31102,11,0,1995,SHANKAR CHOUDHARY,Bihar,RAMGARH,BJP,BJP,33514,M,1,3,1,FALSE,FALSE,25.08,1644,1.23,,3
AEBR31102,12,0,2000,SHANKAR CHOUDHARY,Bihar,RAMGARH,BJP,BJP,28442,M,3,3,1,FALSE,TRUE,23.22,21015,17.16,,3
AEBR31144,10,0,1990,DEODAYAL,Bihar,HAZARIBAGH,BJP,,50546,M,1,3,3,FALSE,FALSE,52.61,20057,20.88,,3
AEBR31144,11,0,1995,DEO DAYAL,Bihar,HAZARIBAGH,BJP,BJP,57463,M,1,3,3,FALSE,TRUE,46.84,27345,22.29,,3
AEBR31144,12,0,2000,DEO DAYAL,Bihar,HAZARIBAGH,BJP,BJP,48923,M,1,3,3,FALSE,TRUE,46.62,13912,13.26,,3
AEBR31323,10,0,1990,ANIRUDH,Bihar,BOKARO,CPI,,21551,M,3,2,0,FALSE,FALSE,16.34,15564,11.8,,2
AEBR31323,12,0,2000,ANIRUDH,Bihar,BOKARO,CPI,CPI,7910,M,6,2,0,FALSE,FALSE,3.94,1948,0.97,,2
AEBR31396,10,0,1990,JALESHWAR MAHATO,Bihar,BAGHMARA,JMM,,14055,M,2,3,1,FALSE,FALSE,16.7,2146,2.55,,3
AEBR31396,11,0,1995,JALESHWAR MAHATO,Bihar,BAGHMARA,JMM(M),JMM,28915,M,2,3,1,TRUE,FALSE,23.33,7280,5.87,,3
AEBR31396,12,0,2000,JALESHWAR MAHATO,Bihar,BAGHMARA,SAP,JMM(M),51391,M,1,3,1,TRUE,FALSE,42.56,3953,3.27,,3
AEBR31425,10,0,1990,HAFIZUDDON ANSARI,Bihar,SINDRI,JMM,,20699,M,3,3,0,FALSE,FALSE,22.11,13982,14.94,,3
AEBR31425,11,0,1995,HAFIJUDDIN ANSARI,Bihar,SINDRI,JMM(S),JMM,36659,M,2,3,0,TRUE,FALSE,28.07,14177,10.86,,3
AEBR31425,12,0,2000,HAFIZUDIN ANSARI,Bihar,SINDRI,JMM,JMM(S),35876,M,3,3,0,TRUE,FALSE,28.22,31698,24.93,,3
AEBR31426,10,0,1990,MADAN MAHTO,Bihar,SINDRI,INC,,6717,M,4,2,0,FALSE,FALSE,7.18,1425,1.52,,2
AEBR31426,12,0,2000,MADAN MAHATO,Bihar,SINDRI,INC,INC,3360,M,5,2,0,FALSE,FALSE,2.64,1901,1.5,,2
AEBR31448,10,0,1990,GURUDAS CHATTERJEE,Bihar,NIRSA,MCOR,,28741,M,1,2,2,FALSE,FALSE,31.04,1450,1.57,,2
AEBR31448,12,0,2000,GURUDAS CHATERJEE,Bihar,NIRSA,MCO,MCOR,37585,M,1,2,2,TRUE,FALSE,30.4,781,0.63,,2
AEBR31540,10,0,1990,GAUR HARIJAN,Bihar,CHANDANIKYARI,BJP,,25782,M,1,3,2,FALSE,FALSE,40.09,2365,3.68,,3
AEBR31540,11,0,1995,GAUR HARIJAN,Bihar,CHANDANKIYARI,IND,BJP,29941,M,1,3,2,FALSE,TRUE,31.57,174,0.18,,3
AEBR31540,12,0,2000,GOUR HARIJAN,Bihar,CHANDANKIYARI,BJP,IND,11089,M,3,3,2,FALSE,TRUE,12.63,3605,4.11,,3
AEBR31604,10,0,1990,MANGAL RAM,Bihar,JUGSALAI,JMM,,28626,M,1,3,1,FALSE,FALSE,35.92,14218,17.84,,3
AEBR31604,11,0,1995,MANGAL RAM,Bihar,JUGSALAI,JD,JMM,21967,M,4,3,1,TRUE,TRUE,16.78,9822,7.5,,3
AEBR31604,12,0,2000,MANGAL RAM,Bihar,JUGSALAI,BJP,JD,26648,M,2,3,1,TRUE,FALSE,22.56,13649,11.56,,3
AEBR31700,10,0,1990,SUDHIR MAHATO,Bihar,ICHAGARH,JMM,,41684,M,1,3,1,FALSE,FALSE,50.65,26630,32.36,,3
AEBR31700,11,0,1995,SUDHIR MAHATO,Bihar,ICHAGARH,JMM,JMM,19441,M,2,3,1,FALSE,TRUE,17.77,931,0.85,,3
AEBR31700,12,0,2000,SUDHIR MAHATO,Bihar,ICHAGARH,JMM,JMM,24741,M,2,3,1,FALSE,FALSE,23.2,702,0.66,,3
AEBR31716,10,0,1990,ANANT RAM TUDU,Bihar,SERAIKELLA,BJP,,12591,M,2,2,1,FALSE,FALSE,15.51,2507,3.09,,2
AEBR31716,12,0,2000,ANANT RAM TUDU,Bihar,SERAIKELLA,BJP,BJP,49333,M,1,2,1,FALSE,FALSE,45.2,8783,8.05,,2
AEBR31719,10,0,1990,MAHENDRA NATH MURMU,Bihar,SERAIKELLA,IND,,4066,M,5,3,0,FALSE,FALSE,5.01,1118,1.38,,3
AEBR31719,11,0,1995,MAHENDRA NATH MURMU,Bihar,SERAIKELLA,INC,IND,20241,M,3,3,0,FALSE,FALSE,17.43,5521,4.75,,3
AEBR31719,12,0,2000,MAHENDRA NATH MURMU,Bihar,SERAIKELLA,INC,INC,10160,M,3,3,0,FALSE,FALSE,9.31,6956,6.37,,3
AEBR31749,10,0,1990,DEEPAK BIRUA,Bihar,CHAIBASA,IND,,6064,M,4,3,0,FALSE,FALSE,11.63,3884,7.45,,3
AEBR31749,11,0,1995,DEEPAK BIRUA,Bihar,CHAIBASA,IND,IND,8494,M,5,3,0,FALSE,FALSE,10.67,2146,2.69,,3
AEBR31749,12,0,2000,DEEPAK BIRUA,Bihar,CHAIBASA,JMM,IND,22511,M,2,3,0,FALSE,FALSE,25.69,1045,1.19,,3
AEBR31787,10,0,1990,MANGAL SINGH BOBONGA,Bihar,JAGANATHPUR,IND,,9304,M,2,3,1,FALSE,FALSE,20.23,2499,5.43,,3
AEBR31787,11,0,1995,MANGAL SINGH BOBONGA,Bihar,JAGANATHPUR,JPP,IND,20736,M,1,3,1,FALSE,FALSE,32.1,7004,10.84,,3
AEBR31787,12,0,2000,MANGAL SINGH BOBONGA,Bihar,JAGANATHPUR,JMM,JPP,11720,M,3,3,1,TRUE,TRUE,15.44,1060,1.4,,3
