pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEPY83597,7,0,1990,V. M. C. SIVAKUMAR,,Puducherry,NERAVY-GRAND ALDEE,DMK,DMK,6258,M,2,4,FALSE,FALSE,45.57,6019,43.83,,,1,4
AEPY83618,3,0,1974,"PAJANIRAJA, G.",,Puducherry,MUTHIALPET,ADK,,4315,M,1,5,FALSE,FALSE,43.87,473,4.81,,,5,5
AEPY83618,4,0,1977,G. PALANI RAJA,,Puducherry,MUTHIALPET,ADK,ADK,4170,M,1,5,FALSE,TRUE,42.69,1457,14.91,,,5,5
AEPY83618,5,0,1980,G. PALANIRAJA,,Puducherry,MUTHIALPET,DMK,ADK,7396,M,1,5,TRUE,TRUE,63.71,3940,33.94,,,5,5
AEPY83618,6,0,1985,G. PALANIRAJA,,Puducherry,MUTHIALPET,DMK,DMK,7820,M,1,5,FALSE,TRUE,53.93,1539,10.61,,,5,5
AEPY83618,7,0,1990,G. PALANIRAJA,,Puducherry,MUTHIALPET,DMK,DMK,10571,M,1,5,FALSE,TRUE,55.74,2177,11.48,,,5,5
AEPY83637,3,0,1974,"MANIMARAN, N.",,Puducherry,ORLEAMPETH,ADK,,3833,M,1,5,FALSE,FALSE,48.45,1477,18.67,,,4,5
AEPY83637,4,0,1977,N. MANIMARAM MARIMUTHU,,Puducherry,ORLEAMPETH,ADK,ADK,3779,M,1,5,FALSE,TRUE,44.54,1979,23.33,,,4,5
AEPY83637,5,0,1980,NA. MANIMARAN ALIAS NA. MARIMUTHU,,Puducherry,ORLEAMPETH,DMK,ADK,5721,M,1,5,TRUE,TRUE,59.7,2901,30.27,,,4,5
AEPY83637,6,0,1985,NA. MARIMUTHU NA. MANIMARAN,,Puducherry,ORLEAMPETH,DMK,DMK,5079,M,2,5,FALSE,TRUE,42.64,4992,41.91,,,4,5
AEPY83637,7,0,1990,N. MANIMARAN,,Puducherry,ORLEAMPETH,DMK,DMK,8076,M,1,5,FALSE,FALSE,50.47,507,3.17,,,4,5
AEPY83645,3,0,1974,SABAPATHY ALIAS KOTHANDARAMAN,,Puducherry,MODELIARPETH,NCO,,3889,M,1,5,FALSE,FALSE,43.06,561,6.21,,,4,5
