pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Terms,Terms_Contested
GEAP81781,17,0,2019,KOTLA JAYA SURYA PRAKASH REDDY,GEN,Andhra_Pradesh,KURNOOL,GEN,TDP,TDP,456395,M,2,17,,FALSE,38.41,419895,35.33,6,10
GEAP817817,17,0,2019,J.C. PAVAN REDDY,GEN,Andhra_Pradesh,ANANTAPUR,GEN,TDP,,553780,M,2,1,FALSE,FALSE,41.26,523701,39.02,,1
GEAP817818,17,0,2019,J.D. SEELAM,SC,Andhra_Pradesh,BAPATLA,SC,INC,,13155,M,5,1,FALSE,FALSE,1.04,2804,0.22,,1
GEAP817824,17,0,2019,JANGA GOUTHAM,SC,Andhra_Pradesh,AMALAPURAM,SC,INC,,7887,M,6,1,FALSE,FALSE,0.64,5112,0.41,,1
GEAP817825,17,0,2019,JANGITE LAKSHMI NARASIMHA YADAV,GEN,Andhra_Pradesh,NANDYAL,GEN,INC,,14420,M,4,1,FALSE,FALSE,1.11,4629,0.36,,1
GEAP817827,17,0,2019,Jatothu Hussain,ST,Telangana,MAHABUBABAD,ST,BJP,,25487,M,5,1,FALSE,FALSE,2.59,10621,1.08,,1
GEAP817828,17,0,2019,Jayaprakash Narayana Valluru,,Andhra_Pradesh,GUNTUR,GEN,BJP,,11841,M,5,1,FALSE,FALSE,0.88,5835,0.43,,1
GEAP817831,17,0,2019,JETTI GURUNADHA RAO,,Andhra_Pradesh,ELURU,GEN,INC,,20378,M,5,1,FALSE,FALSE,1.53,11966,0.9,,1
GEAP817837,17,0,2019,K. DEVANAND,SC,Andhra_Pradesh,BAPATLA,SC,BSP,,42580,M,3,1,FALSE,FALSE,3.36,29362,2.32,,1
GEAP817842,17,0,2019,K. PRABHAKARA REDDY,GEN,Andhra_Pradesh,KURNOOL,GEN,CPM,,19065,M,5,1,FALSE,FALSE,1.6,9258,0.78,,1
GEAP817845,17,0,2019,K.RAJIV REDDY,GEN,Andhra_Pradesh,ANANTAPUR,GEN,INC,,30079,M,3,1,FALSE,FALSE,2.24,9785,0.73,,1
GEAP817849,17,0,2019,Kalluri. Venkateswara Rao.,ST,Telangana,MAHABUBABAD,ST,CPI,,45719,M,4,1,FALSE,FALSE,4.65,20232,2.06,,1
GEAP817851,17,0,2019,KAMAGANAHALLI THIPPESWAMY SREEDHAR (K.T.SREEDHAR),,Andhra_Pradesh,HINDUPUR,GEN,INC,,27156,M,3,1,FALSE,FALSE,2.03,9728,0.73,,1
GEAP817858,17,0,2019,KANNA LAKSHMI NARAYANA,,Andhra_Pradesh,NARASARAOPET,GEN,BJP,,15486,M,4,1,FALSE,FALSE,1.08,2959,0.21,,1
GEAP817860,17,0,2019,KANUMURU RAGHU RAMA KRISHNA RAJU,GEN,Andhra_Pradesh,NARSAPURAM,GEN,YSRCP,,449234,M,1,1,FALSE,FALSE,38.14,32676,2.77,1,1
GEAP817870,17,0,2019,KHADER VALI SHAIK,,Andhra_Pradesh,RAJAMPET,GEN,IUML,,1557,M,9,1,FALSE,FALSE,0.13,422,0.03,,1
GEAP817871,17,0,2019,KILARU DILEEP,,Andhra_Pradesh,VIJAYAWADA,GEN,BJP,,18504,M,4,1,FALSE,FALSE,1.45,2243,0.18,,1
GEAP817874,17,0,2019,Komati Reddy Venkat Reddy,GEN,Telangana,BHONGIR,GEN,INC,,532795,M,1,1,FALSE,FALSE,43.94,5219,0.43,1,1
GEAP817881,17,0,2019,KOTAGIRI SRIDHAR,GEN,Andhra_Pradesh,ELURU,GEN,YSRCP,,676809,M,1,1,FALSE,FALSE,50.97,165925,12.5,1,1
GEAP817890,17,0,2019,KURUVA GORANTLA MADHAV,GEN,Andhra_Pradesh,HINDUPUR,GEN,YSRCP,,706602,M,1,1,FALSE,FALSE,52.79,140748,10.52,1,1
GEAP817896,17,0,2019,LAVU SRI KRISHNA DEVARAYALU,GEN,Andhra_Pradesh,NARASARAOPET,GEN,YSRCP,,745557,M,1,1,FALSE,FALSE,51.87,154002,10.71,1,1
GEAP817904,17,0,2019,M V V SATYANARAYANA,GEN,Andhra_Pradesh,VISAKHAPATNAM,GEN,YSRCP,,436906,M,1,1,FALSE,FALSE,35.24,4414,0.36,1,1
GEAP817913,17,0,2019,M.SHAJAHAN BASHA (JAHA),,Andhra_Pradesh,RAJAMPET,GEN,INC,,21150,M,5,1,FALSE,FALSE,1.73,17329,1.42,,1
GEAP817915,17,0,2019,Madavaneni Raghunandan Rao,,Telangana,MEDAK,GEN,BJP,,201567,M,3,1,FALSE,FALSE,17.52,182754,15.89,,1
GEAP817916,17,0,2019,Madhava Reddy Gari Hanmantha Reddy,GEN,Telangana,MEDAK,GEN,SHS,,2624,M,9,1,FALSE,FALSE,0.23,179,0.02,,1
GEAP817920,17,0,2019,MAGANTI ROOPA,GEN,Andhra_Pradesh,RAJAHMUNDRY,GEN,TDP,,460390,F,2,1,FALSE,FALSE,36.82,304583,24.36,,1
GEAP817925,17,0,2019,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),,Andhra_Pradesh,KAKINADA,GEN,INC,,8640,M,6,1,FALSE,FALSE,0.7,5313,0.43,,1
GEAP817926,17,0,2019,MALLU LAXMI,,Telangana,NALGONDA,GEN,CPM,,25089,F,4,1,FALSE,FALSE,2.13,13801,1.17,,1
GEAP817930,17,0,2019,MANDRA SIVANANDA REDDY,GEN,Andhra_Pradesh,NANDYAL,GEN,TDP,,470769,M,2,1,FALSE,FALSE,36.24,431898,33.25,,1
GEAP817932,17,0,2019,MANNE SRINIVAS REDDY,GEN,Telangana,MAHBUBNAGAR,GEN,TRS,,411402,M,1,1,FALSE,FALSE,41.78,77829,7.9,1,1
GEAP817935,17,0,2019,MARGANI BHARAT,GEN,Andhra_Pradesh,RAJAHMUNDRY,GEN,YSRCP,,582024,M,1,1,FALSE,FALSE,46.55,121634,9.73,1,1
GEAP817947,17,0,2019,MITTA PARTHASARATHI,,Andhra_Pradesh,HINDUPUR,GEN,BJP,,13805,M,5,1,FALSE,FALSE,1.03,11574,0.86,,1
GEAP817951,17,0,2019,MOHAMMED FEROZ KHAN,,Telangana,HYDERABAD,GEN,INC,,49944,M,4,1,FALSE,FALSE,5.69,44291,5.05,,1
GEAP817972,17,0,2019,N. J. Vidyasagar,,Andhra_Pradesh,GUNTUR,GEN,VCK,,641,M,15,1,FALSE,FALSE,0.05,12,0,,1
GEAP817975,17,0,2019,N. REDDEPPA,SC,Andhra_Pradesh,CHITTOOR,SC,YSRCP,,686792,M,1,1,FALSE,FALSE,52.05,137271,10.4,1,1
GEAP817989,17,0,2019,NALLURI VIJAYA SRINIVASA RAO,,Andhra_Pradesh,RAJAHMUNDRY,GEN,INC,,12725,M,5,1,FALSE,FALSE,1.02,391,0.03,,1
GEAP817991,17,0,2019,NANDIGAM SURESH,SC,Andhra_Pradesh,BAPATLA,SC,YSRCP,,598257,M,1,1,FALSE,FALSE,47.24,16065,1.27,1,1
GEAP817995,17,0,2019,NARAHARISETTY. NARASIMHARAO.,,Andhra_Pradesh,VIJAYAWADA,GEN,INC,,16261,M,5,1,FALSE,FALSE,1.27,7350,0.58,,1
GEAP818018,17,0,2019,P.V. Shyam Sunder Rao,,Telangana,BHONGIR,GEN,BJP,,65457,M,3,1,FALSE,FALSE,5.4,37304,3.08,,1
GEAP818023,17,0,2019,PAKKALA SURIBABU,,Andhra_Pradesh,NARASARAOPET,GEN,INC,,11033,M,6,1,FALSE,FALSE,0.77,8139,0.57,,1
GEAP818030,17,0,2019,PARAVASTU SATYA GOPINATH DAS,,Andhra_Pradesh,RAJAHMUNDRY,GEN,BJP,,12334,M,6,1,FALSE,FALSE,0.99,9465,0.76,,1
GEAP818034,17,0,2019,PEDADA. RAMANIKUMARI,,Andhra_Pradesh,VISAKHAPATNAM,GEN,INC,,14633,F,6,1,FALSE,FALSE,1.18,11605,0.94,,1
GEAP818042,17,0,2019,PERLA SAMBA MURTHY,,Andhra_Pradesh,SRIKAKULAM,GEN,BJP,,8390,M,6,1,FALSE,FALSE,0.72,3234,0.28,,1
GEAP818043,17,0,2019,POCHA . BRAHMANANDA REDDY,GEN,Andhra_Pradesh,NANDYAL,GEN,YSRCP,,720888,M,1,1,FALSE,FALSE,55.49,250119,19.25,1,1
GEAP818046,17,0,2019,POTHUGANTI RAMULU,SC,Telangana,NAGARKURNOOL,SC,TRS,,499672,M,1,1,FALSE,FALSE,50.48,189748,19.17,1,1
GEAP818048,17,0,2019,POTLURI.V.PRASAD ( P V P ),GEN,Andhra_Pradesh,VIJAYAWADA,GEN,YSRCP,,566772,M,2,1,FALSE,FALSE,44.36,485122,37.97,,1
GEAP818057,17,0,2019,PUSTHE SRIKANTH,,Telangana,HYDERABAD,GEN,TRS,,63239,M,3,1,FALSE,FALSE,7.2,13295,1.51,,1
GEAP818059,17,0,2019,PYDIKONDALA MANIKYALA RAO,,Andhra_Pradesh,NARSAPURAM,GEN,BJP,,12414,M,5,1,FALSE,FALSE,1.05,305,0.03,,1
GEAP818066,17,0,2019,RAJASHEKAR REDDY MARRI,GEN,Telangana,MALKAJGIRI,GEN,TRS,,592829,M,2,1,FALSE,FALSE,37.93,288547,18.46,,1
GEAP818074,17,0,2019,RAMCHANDER RAO NARAPARAJU,,Telangana,MALKAJGIRI,GEN,BJP,,304282,M,3,1,FALSE,FALSE,19.47,275862,17.65,,1
GEAP818088,17,0,2019,Ruthala Srirama Murthy,,Andhra_Pradesh,ANAKAPALLI,GEN,INC,,10121,M,6,1,FALSE,FALSE,0.82,5677,0.46,,1
GEAP818095,17,0,2019,S.Kumar,SC,Telangana,PEDDAPALLE,SC,BJP,,92606,M,3,1,FALSE,FALSE,9.55,74387,7.67,,1
GEAP818113,17,0,2019,Sannapureddy Suresh Reddy,GEN,Andhra_Pradesh,NELLORE,GEN,BJP,,12513,M,5,1,FALSE,FALSE,0.97,2492,0.19,,1
GEAP818123,17,0,2019,SHRUTHI BANGARU ALIAS BANGARU SHRUTHI,SC,Telangana,NAGARKURNOOL,SC,BJP,,129021,F,3,1,FALSE,FALSE,13.03,115496,11.67,,1
GEAP818124,17,0,2019,SHRUTI DEVI VYRICHERLA,ST,Andhra_Pradesh,ARUKU,ST,INC,,17730,F,6,1,FALSE,FALSE,1.65,3904,0.36,,1
GEAP818125,17,0,2019,SIDDA RAGHAVA RAO,,Andhra_Pradesh,ONGOLE,GEN,TDP,,524351,M,2,1,FALSE,FALSE,39.06,494972,36.87,,1
GEAP818127,17,0,2019,Sk. Riyaz,,Andhra_Pradesh,VIJAYAWADA,GEN,IUML,,412,M,16,1,FALSE,FALSE,0.03,0,0,,1
GEAP818132,17,0,2019,SOYAM BAPU RAO,ST,Telangana,ADILABAD,ST,BJP,,377374,M,1,1,FALSE,FALSE,35.48,58560,5.51,1,1
GEAP818134,17,0,2019,Sri Rama Chandra Singareddy,,Andhra_Pradesh,KADAPA,GEN,BJP,,4085,M,6,1,FALSE,FALSE,0.33,2337,0.19,,1
GEAP818144,17,0,2019,SURABHI DEVASAHAYAM,,Andhra_Pradesh,NARASARAOPET,GEN,IUML,,418,M,13,1,FALSE,FALSE,0.03,53,0,,1
GEAP818154,17,0,2019,TALARI RANGAIAH,GEN,Andhra_Pradesh,ANANTAPUR,GEN,YSRCP,,695208,M,1,1,FALSE,FALSE,51.79,141428,10.54,1,1
GEAP818156,17,0,2019,TALASANI SAI KIRAN YADAV,GEN,Telangana,SECUNDRABAD,GEN,TRS,,322666,M,2,1,FALSE,FALSE,35.26,149437,16.33,,1
GEAP818167,17,0,2019,THOGANTI SREENIVASULU,,Andhra_Pradesh,ONGOLE,GEN,BJP,,8229,M,5,1,FALSE,FALSE,0.61,90,0.01,,1
GEAP818181,17,0,2019,UTTAM KUMAR REDDY NALAMADA,GEN,Telangana,NALGONDA,GEN,INC,,526028,M,1,1,FALSE,FALSE,44.74,25682,2.18,1,1
GEAP818187,17,0,2019,V.V. SIVA RAMA RAJU (KALAVAPUDI SIVA),,Andhra_Pradesh,NARSAPURAM,GEN,TDP,,416558,M,2,1,FALSE,FALSE,35.37,165756,14.07,,1
GEAP818195,17,0,2019,VEMIREDDY NARASIMHA REDDY,GEN,Telangana,NALGONDA,GEN,TRS,,500346,M,2,1,FALSE,FALSE,42.56,447637,38.07,,1
GEAP818196,17,0,2019,VENKANNA ANAGANDULA,,Telangana,KARIMNAGAR,GEN,BSP,,9764,M,5,1,FALSE,FALSE,0.85,1785,0.16,,1
GEAP818200,17,0,2019,Venkatesh Netha Borlakunta,SC,Telangana,PEDDAPALLE,SC,TRS,,441321,M,1,1,FALSE,FALSE,45.49,95180,9.81,1,1
GEAP818203,17,0,2019,Vijay Aarya,,Telangana,CHEVELLA,GEN,BSP,,4860,M,7,1,FALSE,FALSE,0.37,346,0.03,,1
GEAP818208,17,0,2019,YALLA VENKATA RAMA MOHAN RAO (DORABABU),,Andhra_Pradesh,KAKINADA,GEN,BJP,,9596,M,5,1,FALSE,FALSE,0.78,956,0.08,,1
GEAP84290,6,0,1977,BIREN SINGH ENGTI,ST,Assam,AUTONOMOUS DISTRICT,ST,INC,,62475,M,1,9,FALSE,FALSE,66.31,30728,32.61,5,9
GEAP84290,8,0,1985,BIREN SINGH ENGTI,ST,Assam,AUTONOMOUS DISTRICT,ST,INC,INC,79183,M,1,9,FALSE,FALSE,38.23,14551,7.02,5,9
GEAP84290,10,0,1991,BIREN SINGH ENGTI,ST,Assam,AUTONOMOUS DISTRICT,ST,INC,INC,82004,M,2,9,FALSE,FALSE,27.64,37416,12.61,5,9
GEAP84290,12,0,1998,BIREN SINGH ENGTI,ST,Assam,AUTONOMOUS DISTRICT,ST,INC,INC,79377,M,2,9,FALSE,FALSE,20.28,8282,2.12,5,9
GEAP84290,13,0,1999,Biren Singh Engti,ST,Assam,AUTONOMOUS DISTRICT,ST,INC,INC,148914,M,2,9,FALSE,FALSE,38.5,121532,31.42,5,9
GEAP84290,14,0,2004,BIREN SINGH ENGTI,ST,Assam,AUTONOMOUS DISTRICT,ST,INC,INC,125937,M,1,9,FALSE,FALSE,31.38,24129,6.01,5,9
GEAP84290,15,0,2009,BIREN SINGH ENGTI,ST,Assam,AUTONOMOUS DISTRICT,ST,INC,INC,197835,M,1,9,FALSE,TRUE,41.17,74548,15.51,5,9
GEAP84290,16,0,2014,BIREN SINGH ENGTI,ST,Assam,AUTONOMOUS DISTRICT,ST,INC,INC,213152,M,1,9,FALSE,TRUE,39.23,24095,4.44,5,9
GEAP84290,17,0,2019,BIREN SINGH ENGTI,ST,Assam,AUTONOMOUS DISTRICT,ST,INC,INC,141690,M,2,9,,TRUE,22.94,102107,16.53,5,9
GEAR100013,17,0,2019,Bandey Mili,,Arunachal_Pradesh,ARUNACHAL EAST,GEN,JD(S),,15958,M,4,1,FALSE,FALSE,5.43,4465,1.52,,1
GEAR100015,17,0,2019,JARJUM ETE,,Arunachal_Pradesh,ARUNACHAL WEST,GEN,JD(S),,43920,F,3,1,FALSE,FALSE,12.26,16801,4.69,,1
GEAR100017,17,0,2019,KHYODA APIK,,Arunachal_Pradesh,ARUNACHAL WEST,GEN,NPEP,,27119,M,4,1,FALSE,FALSE,7.57,22353,6.24,,1
GEAR69901,13,0,1999,Tapir Gao,ST,Arunachal_Pradesh,ARUNACHAL EAST,GEN,BJP,,69389,M,2,5,FALSE,FALSE,36.45,59226,31.12,2,5
GEAR69901,14,0,2004,TAPIR GAO,ST,Arunachal_Pradesh,ARUNACHAL EAST,GEN,BJP,BJP,83335,M,1,5,FALSE,FALSE,51.01,44994,27.54,2,5
GEAR69901,15,0,2009,TAPIR GAO,ST,Arunachal_Pradesh,ARUNACHAL EAST,GEN,BJP,BJP,46974,M,2,5,FALSE,TRUE,21.86,435,0.2,2,5
GEAR69901,16,0,2014,TAPIR GAO,ST,Arunachal_Pradesh,ARUNACHAL EAST,GEN,BJP,BJP,105977,M,2,5,FALSE,FALSE,40.56,73623,28.18,2,5
GEAR69901,17,0,2019,Tapir Gao,ST,Arunachal_Pradesh,ARUNACHAL EAST,GEN,BJP,BJP,153883,M,1,5,FALSE,FALSE,52.38,69948,23.81,2,5
GEAR80972,17,0,2019,NABAM TUKI,ST,Arunachal_Pradesh,ARUNACHAL WEST,GEN,INC,,50953,M,2,1,FALSE,FALSE,14.22,7033,1.96,,1
GEAR81419,15,0,2009,LOWANGCHA WANGLAT,ST,Arunachal_Pradesh,ARUNACHAL EAST,GEN,AC,,46539,M,3,2,FALSE,FALSE,21.65,40543,18.86,,2
GEAR81419,17,0,2019,Lowangcha Wanglat,ST,Arunachal_Pradesh,ARUNACHAL EAST,GEN,INC,AC,83935,M,2,2,,FALSE,28.57,60998,20.76,,2
GEAR81449,15,0,2009,KIREN RIJIJU,ST,Arunachal_Pradesh,ARUNACHAL WEST,GEN,BJP,,139129,M,2,3,FALSE,FALSE,48.7,135962,47.59,2,3
GEAR81449,16,0,2014,KIREN RIJIJU,ST,Arunachal_Pradesh,ARUNACHAL WEST,GEN,BJP,BJP,169367,M,1,3,FALSE,FALSE,50.46,41738,12.43,2,3
GEAR81449,17,0,2019,KIREN RIJIJU,ST,Arunachal_Pradesh,ARUNACHAL WEST,GEN,BJP,BJP,225796,M,1,3,FALSE,TRUE,63.02,174843,48.8,2,3
GEAS187475,17,0,2019,PALLAB LOCHAN DAS,,Assam,TEZPUR,GEN,BJP,,684166,M,1,1,FALSE,FALSE,57.48,242841,20.4,1,1
GEAS187691,17,0,2019,TOPON KUMAR GOGOI,,Assam,JORHAT,GEN,BJP,,543288,M,1,1,FALSE,FALSE,51.35,82653,7.81,1,1
GEAS188818,16,0,2014,RAMESWAR TELI,GEN,Assam,DIBRUGARH,GEN,BJP,,494364,M,1,2,FALSE,FALSE,55.49,185347,20.8,2,2
GEAS188818,17,0,2019,RAMESWAR TELI,GEN,Assam,DIBRUGARH,GEN,BJP,BJP,659583,M,1,2,FALSE,TRUE,64.94,364566,35.89,2,2
GEAS42748,10,0,1991,RADHEY SHYAM BISWAS,SC,Assam,KARIMGANJ,SC,JP,,4756,M,9,3,FALSE,FALSE,0.8,494,0.08,1,3
GEAS42748,16,0,2014,RADHESHYAM BISWAS,SC,Assam,KARIMGANJ,SC,AIUDF,JP,362866,M,1,3,TRUE,FALSE,40.91,102094,11.51,1,3
GEAS42748,17,0,2019,RADHESHYAM BISWAS,SC,Assam,KARIMGANJ,SC,AIUDF,AIUDF,434657,M,2,3,,TRUE,41,314205,29.64,1,3
GEAS42894,10,0,1991,PABAN SINGH GHATOWAR,GEN,Assam,DIBRUGARH,GEN,INC,,243937,M,1,8,FALSE,FALSE,50.53,137920,28.57,5,8
GEAS42894,11,0,1996,PABAN SINGH GHATOWAR,GEN,Assam,DIBRUGARH,GEN,INC,INC,281253,M,1,8,FALSE,TRUE,50.68,107355,19.34,5,8
GEAS42894,12,0,1998,Paban Singh Ghatowar,GEN,Assam,DIBRUGARH,GEN,INC,INC,234195,M,1,8,FALSE,TRUE,64.4,141122,38.81,5,8
GEAS42894,13,0,1999,Paban Singh Ghatowar,GEN,Assam,DIBRUGARH,GEN,INC,INC,270863,M,1,8,FALSE,TRUE,48.57,67116,12.03,5,8
GEAS42894,14,0,2004,PABAN SINGH GHATOWAR,GEN,Assam,DIBRUGARH,GEN,INC,INC,170589,M,3,8,FALSE,TRUE,27.02,154695,24.51,5,8
GEAS42894,15,0,2009,PABAN SINGH GHATOWAR,GEN,Assam,DIBRUGARH,GEN,INC,INC,359163,M,1,8,FALSE,FALSE,47.87,35143,4.68,5,8
GEAS42894,16,0,2014,PABAN SINGH GHATOWAR,GEN,Assam,DIBRUGARH,GEN,INC,INC,309017,M,2,8,FALSE,TRUE,34.68,263307,29.55,5,8
GEAS42894,17,0,2019,PABAN SINGH GHATOWAR,GEN,Assam,DIBRUGARH,GEN,INC,INC,295017,M,2,8,,FALSE,29.04,273729,26.95,5,8
GEAS51498,11,0,1996,BHUBANESWAR KALITA,GEN,Assam,GAUHATI,GEN,INC,,258436,M,2,4,FALSE,FALSE,30.71,94965,11.28,1,4
GEAS51498,12,0,1998,BHUBANESWAR KALITA,GEN,Assam,GAUHATI,GEN,INC,INC,285482,M,1,4,FALSE,FALSE,49.57,128173,22.25,1,4
GEAS51498,13,0,1999,Bhubaneswar Kalita,GEN,Assam,GAUHATI,GEN,INC,INC,309533,M,2,4,FALSE,TRUE,36.96,190499,22.75,1,4
GEAS51498,17,0,2019,BHUBANESWAR KALITA,GEN,Assam,MANGALDOI,GEN,INC,INC,596924,M,2,4,,FALSE,39.63,493054,32.74,1,4
GEAS5195014,17,0,2019,M.G.V.K. BHANU,,Assam,TEZPUR,GEN,INC,,441325,M,2,1,FALSE,FALSE,37.08,417679,35.09,,1
GEAS5195017,17,0,2019,RAM BAHADUR SUNAR,,Assam,TEZPUR,GEN,NPEP,,5880,M,7,1,FALSE,FALSE,0.49,776,0.07,,1
GEAS5195018,17,0,2019,Moni Madhab Mahanta,,Assam,KALIABOR,GEN,AGP,,576098,M,2,1,FALSE,FALSE,40.44,557754,39.15,,1
GEAS5195019,17,0,2019,Abdul Aziz,,Assam,KALIABOR,GEN,NPEP,,9903,M,5,1,FALSE,FALSE,0.7,2548,0.18,,1
GEAS5195024,17,0,2019,KAMALA RAJ KONWAR,,Assam,JORHAT,GEN,NPEP,,4996,M,7,1,FALSE,FALSE,0.47,1408,0.13,,1
GEAS5195031,17,0,2019,ANIL BORGOHAIN,,Assam,LAKHIMPUR,GEN,INC,,425855,M,2,1,FALSE,FALSE,33.18,410635,31.99,,1
GEAS5195032,17,0,2019,R.Anbuchezhian,,Assam,LAKHIMPUR,GEN,NCP,,4527,M,10,1,FALSE,FALSE,0.35,493,0.04,,1
GEAS5195064,17,0,2019,KRIPANATH MALLAH,SC,Assam,KARIMGANJ,SC,BJP,,473046,M,1,1,FALSE,FALSE,44.62,38389,3.62,1,1
GEAS5195065,17,0,2019,CHANDAN DAS,SC,Assam,KARIMGANJ,SC,AITC,,4870,M,5,1,FALSE,FALSE,0.46,1882,0.18,,1
GEAS5195066,17,0,2019,SWARUP DAS,SC,Assam,KARIMGANJ,SC,INC,,120452,M,3,1,FALSE,FALSE,11.36,113897,10.74,,1
GEAS5195076,17,0,2019,RAJDEEP ROY,,Assam,SILCHAR,GEN,BJP,,499414,M,1,1,FALSE,FALSE,52.59,81596,8.59,1,1
GEAS5195077,17,0,2019,HITABRATA ROY,,Assam,SILCHAR,GEN,AITC,,3514,M,6,1,FALSE,FALSE,0.37,1694,0.18,,1
GEAS5195078,17,0,2019,NAZIA YASMIN MAZUMDAR,,Assam,SILCHAR,GEN,NPEP,,5693,F,4,1,FALSE,FALSE,0.6,1708,0.18,,1
GEAS5195085,17,0,2019,HOREN SING BEY,ST,Assam,AUTONOMOUS DISTRICT,ST,BJP,,381316,M,1,1,FALSE,FALSE,61.73,239626,38.79,1,1
GEAS5195086,17,0,2019,LIENKHOCHON,ST,Assam,AUTONOMOUS DISTRICT,ST,NPEP,,10037,M,5,1,FALSE,FALSE,1.62,1843,0.3,,1
GEAS5195088,17,0,2019,DILIP SAIKIA,,Assam,MANGALDOI,GEN,BJP,,735469,M,1,1,FALSE,FALSE,48.83,138545,9.2,1,1
GEAS5195089,17,0,2019,SUDHENDU MOHAN TALUKDAR,,Assam,MANGALDOI,GEN,AITC,,10640,M,6,1,FALSE,FALSE,0.71,2834,0.19,,1
GEAS5195095,17,0,2019,Pradyut Bordoloi,,Assam,NOWGONG,GEN,INC,,739724,M,1,1,FALSE,FALSE,49.53,16752,1.12,1,1
GEAS5195096,17,0,2019,Sri Rupak Sharma,GEN,Assam,NOWGONG,GEN,BJP,,722972,M,2,1,FALSE,FALSE,48.41,712215,47.69,,1
GEAS5195097,17,0,2019,Sahadeb Das,,Assam,NOWGONG,GEN,AITC,,5875,M,4,1,FALSE,FALSE,0.39,1560,0.1,,1
GEAS5195116,17,0,2019,NURUL ISLAM CHOUDHURY,,Assam,DHUBRI,GEN,AITC,,12895,M,4,1,FALSE,FALSE,0.77,3917,0.23,,1
GEAS5195125,17,0,2019,Biraj Deka,ST,Assam,KOKRAJHAR,ST,CPM,,28128,M,5,1,FALSE,FALSE,1.9,12140,0.82,,1
GEAS5195129,17,0,2019,Ashahak Ali Dewan,,Assam,BARPETA,GEN,AITC,,20466,M,4,1,FALSE,FALSE,1.4,10732,0.74,,1
GEAS5195133,17,0,2019,Pranabjyoti Das Rajbonshi,,Assam,BARPETA,GEN,NPEP,,2462,M,12,1,FALSE,FALSE,0.17,80,0.01,,1
GEAS5195137,17,0,2019,QUEEN OJA,,Assam,GAUHATI,GEN,BJP,,1008936,F,1,1,FALSE,FALSE,57.2,345606,19.59,1,1
GEAS5195138,17,0,2019,MANOJ SHARMA,,Assam,GAUHATI,GEN,AITC,,10141,M,5,1,FALSE,FALSE,0.57,1097,0.06,,1
GEAS5195251,15,0,2009,RATUL KUMAR CHOUDHURY,GEN,Assam,MANGALDOI,GEN,SP,,3296,M,13,3,FALSE,FALSE,0.33,0,0,,3
GEAS5195251,16,0,2014,RATUL KUMAR CHOUDHURY,GEN,Assam,MANGALDOI,GEN,SP,SP,3658,M,12,3,FALSE,FALSE,0.3,234,0.02,,3
GEAS5195251,17,0,2019,RATUL KUMAR CHOUDHURY,GEN,Assam,GAUHATI,GEN,SP,SP,2383,M,15,3,,FALSE,0.14,32,0,,3
GEAS5195852,15,0,2009,BADRUDDIN AJMAL,GEN,Assam,DHUBRI,GEN,AUDF,,540820,M,1,3,FALSE,FALSE,51.66,184419,17.61,3,3
GEAS5195852,16,0,2014,BADRUDDIN AJMAL,GEN,Assam,DHUBRI,GEN,AIUDF,AUDF,592569,M,1,3,TRUE,TRUE,43.27,229730,16.77,3,3
GEAS5195852,17,0,2019,BADRUDDIN AJMAL,GEN,Assam,DHUBRI,GEN,AIUDF,AIUDF,718764,M,1,3,,TRUE,42.66,226258,13.43,3,3
GEAS6900,16,0,2014,NABA KUMAR SARANIA (HIRA),ST,Assam,KOKRAJHAR,ST,IND,,634428,M,1,2,FALSE,FALSE,51.84,355779,29.07,2,2
GEAS6900,17,0,2019,Naba Kumar Sarania,ST,Assam,KOKRAJHAR,ST,IND,IND,484560,M,1,2,FALSE,TRUE,32.75,37786,2.55,2,2
GEAS74791,14,0,2004,SABDA RAM RABHA,ST,Assam,KOKRAJHAR,ST,IND,,205491,M,2,4,FALSE,FALSE,21.25,144066,14.9,,4
GEAS74791,15,0,2009,SABDA RAM RABHA,ST,Assam,KOKRAJHAR,ST,AGP,IND,214684,M,3,4,FALSE,FALSE,21.16,0,0,,4
GEAS74791,16,0,2014,SABDA RAM RABHA,ST,Assam,KOKRAJHAR,ST,IND,AGP,20074,M,4,4,FALSE,FALSE,1.64,1891,0.15,,4
GEAS74791,17,0,2019,Sabda Ram Rabha,ST,Assam,KOKRAJHAR,ST,INC,IND,147118,M,4,4,FALSE,FALSE,9.94,118990,8.04,,4
GEAS74797,14,0,2004,KUMAR DEEPAK DAS,GEN,Assam,BARPETA,GEN,AGP,,198847,M,2,2,FALSE,FALSE,26.07,87789,11.51,,2
GEAS74797,17,0,2019,Kumar Deepak Das,GEN,Assam,BARPETA,GEN,AGP,AGP,504866,M,2,2,,FALSE,34.61,256199,17.57,,2
GEAS81853,16,1,2016,Pradan Baruh E,,Assam,"LAKHIMPUR , DISTRICT, LAKHIMPUR",GEN,BJP,,38197,M,1,2,FALSE,FALSE,44.65,3846,4.5,2,2
GEAS81853,17,0,2019,PRADAN BARUAH,,Assam,LAKHIMPUR,GEN,BJP,BJP,776406,M,1,2,FALSE,TRUE,60.49,350551,27.31,2,2
