pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEWB102205,15,0,2011,HITEN BARMAN,West_Bengal,SITALKUCHI,AITC,,84651,M,1,2,FALSE,FALSE,44.22,257,0.13,60,2,2
AEWB102205,16,0,2016,HITEN BARMAN,West_Bengal,SITALKUCHI,AITC,AITC,101647,M,1,2,FALSE,TRUE,44.18,15483,6.73,66,2,2
AEWB102248,15,1,2014,Manoj Kumar Oraon,West_Bengal,KUMARGRAM,RSP,,65634,M,1,2,FALSE,FALSE,34.79,2667,1.41,,1,2
AEWB102248,16,0,2016,MANOJ KUMAR ORAON,West_Bengal,KUMARGRAM,RSP,RSP,71515,M,2,2,FALSE,TRUE,34.32,26378,12.66,35,1,2
AEWB102252,14,1,2009,Wilson Cham.,West_Bengal,KALCHINI,IND,,36091,M,1,3,FALSE,FALSE,29.81,6035,4.98,,3,3
AEWB102252,15,0,2011,WILSON CHAMPRAMARY,West_Bengal,KALCHINI,IND,IND,46455,M,1,3,FALSE,TRUE,30.05,7245,4.69,36,3,3
AEWB102252,16,0,2016,WILSON CHAMPRAMARY,West_Bengal,KALCHINI,AITC,IND,62061,M,1,3,FALSE,TRUE,34.99,1511,0.85,39,3,3
AEWB102283,14,0,2006,MITALI ROY,West_Bengal,DHUPGURI,IND,,5879,F,3,3,FALSE,FALSE,4.39,2007,1.5,32,1,3
AEWB102283,15,0,2011,MITALI ROY,West_Bengal,DHUPGURI,IND,IND,7021,F,4,3,FALSE,FALSE,4.03,3443,1.98,37,1,3
AEWB102283,16,0,2016,MITALI ROY,West_Bengal,DHUPGURI,AITC,IND,90781,F,1,3,FALSE,FALSE,43.49,19264,9.23,43,1,3
AEWB102286,15,0,2011,ANANTA DEB ADHIKARI,West_Bengal,MAYNAGURI,RSP,,84887,M,1,2,FALSE,FALSE,48.71,16276,9.34,58,2,2
AEWB102286,16,0,2016,ANANTA DEB ADHIKARI,West_Bengal,MAYNAGURI,AITC,RSP,100837,M,1,2,TRUE,FALSE,47.85,34907,16.56,64,2,2
AEWB102312,15,0,2011,GOUTAM DEB,West_Bengal,DABGRAM-PHULBARI,AITC,,84649,M,1,2,FALSE,FALSE,48.29,11236,6.41,54,2,2
AEWB102312,16,0,2016,GOUTAM DEB,West_Bengal,DABGRAM-PHULBARI,AITC,AITC,105769,M,1,2,FALSE,TRUE,47.49,23811,10.69,59,2,2
AEWB102313,15,0,2011,DILIP SINGH,West_Bengal,DABGRAM-PHULBARI,CPM,,73413,M,2,2,FALSE,FALSE,41.88,62790,35.82,44,,2
AEWB102313,16,0,2016,DILIP SINGH,West_Bengal,DABGRAM-PHULBARI,CPM,CPM,81958,M,2,2,FALSE,FALSE,36.8,55763,25.04,49,,2
AEWB102326,15,0,2011,JOSEPH MUNDA,West_Bengal,NAGRAKATA,INC,,46537,M,1,2,FALSE,FALSE,30.27,763,0.5,39,1,2
AEWB102326,16,0,2016,JOSEPH MUNDA,West_Bengal,NAGRAKATA,INC,INC,54078,M,2,2,FALSE,TRUE,30.63,6242,3.54,46,1,2
AEWB102330,15,0,2011,DR. HARKA BAHADUR CHETTRI,West_Bengal,KALIMPONG,GOJAM,,109102,M,1,2,FALSE,FALSE,87.36,101675,81.41,54,1,2
AEWB102330,16,0,2016,HARKA BAHADUR CHETTRI,West_Bengal,KALIMPONG,IND,GOJAM,56262,M,2,2,FALSE,TRUE,40.77,50548,36.63,58,1,2
AEWB102340,15,0,2011,ROHIT SHARMA,West_Bengal,KURSEONG,GOJAM,,114297,M,1,2,FALSE,FALSE,74,93096,60.28,56,2,2
AEWB102340,16,0,2016,ROHIT SHARMA,West_Bengal,KURSEONG,GOJAM,GOJAM,86947,M,1,2,FALSE,TRUE,53.03,33726,20.57,61,2,2
AEWB102346,15,0,2011,SANKAR MALAKAR,West_Bengal,MATIGARA-NAXALBARI,INC,,74334,M,1,2,FALSE,FALSE,45.19,6833,4.15,56,2,2
AEWB102346,16,0,2016,SANKAR MALAKAR,West_Bengal,MATIGARA-NAXALBARI,INC,INC,86441,M,1,2,FALSE,TRUE,41.28,18627,8.9,61,2,2
AEWB102377,15,0,2011,KANAIA LAL AGARWAL,West_Bengal,ISLAMPUR,IND,,20870,M,3,2,FALSE,FALSE,17.55,15098,12.7,57,1,2
AEWB102377,16,0,2016,KANAIA LAL AGARWAL,West_Bengal,ISLAMPUR,INC,IND,65559,M,1,2,FALSE,FALSE,43.88,7718,5.17,62,1,2
AEWB102381,15,0,2011,MD. GHULAM RABBANI,West_Bengal,GOALPOKHAR,INC,,61313,M,1,2,FALSE,FALSE,49.05,13413,10.73,41,2,2
AEWB102381,16,0,2016,MD GULAM RABBANI,West_Bengal,GOALPOKHAR,AITC,INC,64869,M,1,2,TRUE,TRUE,43.91,7748,5.25,46,2,2
AEWB102423,15,0,2011,MOHIT SENGUPTA,West_Bengal,RAIGANJ,INC,,62864,M,1,2,FALSE,FALSE,49.69,5409,4.28,60,2,2
AEWB102423,16,0,2016,MOHIT SENGUPTA,West_Bengal,RAIGANJ,INC,INC,87983,M,1,2,FALSE,TRUE,58.98,51247,34.36,65,2,2
AEWB102440,15,0,2011,RANJIT KUMAR ROY,West_Bengal,KUSHMANDI,BJP,,5286,M,3,2,FALSE,FALSE,3.78,2980,2.13,40,,2
AEWB102440,16,0,2016,RANJIT KUMAR ROY,West_Bengal,KUSHMANDI,BJP,BJP,20183,M,3,2,FALSE,FALSE,12.34,16242,9.93,45,,2
AEWB102446,13,0,2001,KHATUN MAFUJA,West_Bengal,KUMARGANJ,CPM,,69669,F,1,4,FALSE,FALSE,49.01,13290,9.35,,2,4
AEWB102446,14,0,2006,MAFUJA KHATUN,West_Bengal,KUMARGANJ,CPM,CPM,75769,F,1,4,FALSE,TRUE,48.73,10636,6.84,35,2,4
AEWB102446,15,0,2011,KHATUN MAFUJA,West_Bengal,KUMARGANJ,CPM,CPM,57994,F,2,4,FALSE,TRUE,43.75,51402,38.78,40,2,4
AEWB102446,16,0,2016,MAFUJA KHATUN,West_Bengal,KUMARGANJ,CPM,CPM,61005,F,2,4,FALSE,FALSE,39.61,38804,25.19,43,2,4
AEWB102456,15,0,2011,BACHCHU HANSDA,West_Bengal,TAPAN,AITC,,72643,M,1,2,FALSE,FALSE,51.61,18657,13.26,32,2,2
AEWB102456,16,0,2016,BACHCHU HANSDA,West_Bengal,TAPAN,AITC,AITC,72511,M,1,2,FALSE,TRUE,42.78,4401,2.6,37,2,2
AEWB102464,15,0,2011,SATYENDRA NATH ROY,West_Bengal,GANGARAMPUR,AITC,,65666,M,1,2,FALSE,FALSE,45.85,668,0.47,54,1,2
AEWB102464,16,0,2016,SATYENDRA NATH ROY,West_Bengal,GANGARAMPUR,AITC,AITC,69668,M,2,2,FALSE,TRUE,40.18,52064,30.03,59,1,2
AEWB102475,15,0,2011,PHANI BHUSHAN MAHATO,West_Bengal,HARIRAMPUR,BJP,,7039,M,3,2,FALSE,FALSE,5.13,5162,3.76,49,,2
AEWB102475,16,0,2016,PHANI BHUSAN MAHATA,West_Bengal,HARIRAMPUR,BJP,BJP,19845,M,3,2,FALSE,FALSE,11.9,17825,10.69,53,,2
AEWB102481,14,0,2006,KHAGEN MURMU,West_Bengal,HABIBPUR,CPM,,56477,M,1,3,FALSE,FALSE,45.67,9194,7.43,51,3,3
AEWB102481,15,0,2011,KHAGEN MURMU,West_Bengal,HABIBPUR,CPM,CPM,59286,M,1,3,FALSE,TRUE,37.6,2258,1.43,56,3,3
AEWB102481,16,0,2016,KHAGEN MURMU,West_Bengal,HABIBPUR,CPM,CPM,64095,M,1,3,FALSE,TRUE,34.76,2512,1.36,55,3,3
AEWB102506,15,0,2011,ABDUR RAHIM BOXI,West_Bengal,MALATIPUR,RSP,,54794,M,1,2,FALSE,FALSE,43.44,6701,5.31,48,1,2
AEWB102506,16,0,2016,ABDUR RAHIM BOXI,West_Bengal,MALATIPUR,RSP,RSP,48043,M,2,2,FALSE,TRUE,30.61,8096,5.16,53,1,2
AEWB102518,15,0,2011,SABITRI MITRA,West_Bengal,MANICKCHAK,AITC,,64641,F,1,2,FALSE,FALSE,46.2,6217,4.44,50,1,2
AEWB102518,16,0,2016,SABITRI MITRA,West_Bengal,MANICKCHAK,AITC,AITC,65869,F,2,2,FALSE,TRUE,38.17,45320,26.26,53,1,2
AEWB102523,14,0,2006,BHUPENDRA NATH HALDER (ARJUN),West_Bengal,MALDA,INC,,52318,M,2,3,FALSE,FALSE,33.74,22265,14.36,39,2,3
AEWB102523,15,0,2011,BHUPENDRA NATH HALDER (ARJUN),West_Bengal,MALDAHA,INC,INC,68155,M,1,3,FALSE,FALSE,46.55,10755,7.35,44,2,3
AEWB102523,16,0,2016,BHUPENDRA NATH HALDER,West_Bengal,MALDAHA,INC,INC,88243,M,1,3,FALSE,TRUE,48.36,33309,18.25,49,2,3
AEWB102541,15,0,2011,SABINA YEASMIN,West_Bengal,MOTHABARI,INC,,47466,F,1,2,FALSE,FALSE,44.11,6020,5.59,33,2,2
AEWB102541,16,0,2016,YEASMIN SABINA,West_Bengal,MOTHABARI,INC,INC,69089,F,1,2,FALSE,TRUE,51.78,38174,28.61,38,2,2
AEWB102544,15,0,2011,NANDAN KUMAR GHOSH,West_Bengal,MOTHABARI,BJP,,6340,M,4,2,FALSE,FALSE,5.89,4602,4.28,37,,2
AEWB102544,16,0,2016,NANDAN KUMAR GHOSH,West_Bengal,SUJAPUR,BJP,BJP,10393,M,3,2,FALSE,FALSE,6.24,7851,4.72,43,,2
AEWB102548,15,0,2011,ABU NASAR KHAN CHOUDHURY,West_Bengal,SUJAPUR,INC,,70640,M,1,2,FALSE,FALSE,52.75,17361,12.96,76,1,2
AEWB102548,16,0,2016,ABU NASAR KHAN CHOUDHURY,West_Bengal,SUJAPUR,AITC,INC,50252,M,2,2,TRUE,TRUE,30.18,39859,23.94,81,1,2
AEWB102592,15,0,2011,AMINUL ISLAM,West_Bengal,SAGARDIGHI,IND,,22402,M,3,2,FALSE,FALSE,15.57,16204,11.26,41,,2
AEWB102592,16,0,2016,AMINUL ISLAM,West_Bengal,SAGARDIGHI,INC,IND,39603,M,2,2,FALSE,FALSE,23.18,218,0.13,46,,2
AEWB102611,15,0,2011,FIROZA BEGAM,West_Bengal,RANINAGAR,INC,,76092,F,1,2,FALSE,FALSE,46.45,1089,0.66,42,2,2
AEWB102611,16,0,2016,FIROZA BEGAM (E),West_Bengal,RANINAGAR,INC,INC,111132,F,1,2,FALSE,TRUE,58.47,48382,25.45,47,2,2
AEWB102619,15,0,2011,SHAONI SINGHA ROY,West_Bengal,MURSHIDABAD,INC,,75441,F,1,2,FALSE,FALSE,46.03,6352,3.88,38,2,2
AEWB102619,16,0,2016,SHAONI SINGHA ROY,West_Bengal,MURSHIDABAD,INC,INC,94579,F,1,2,FALSE,TRUE,47.02,25139,12.5,42,2,2
AEWB102625,15,0,2011,KANAI CHANDRA MANDAL,West_Bengal,NABAGRAM,CPM,,78703,M,1,2,FALSE,FALSE,48.98,7556,4.7,56,2,2
AEWB102625,16,0,2016,KANAI CHANDRA MONDAL,West_Bengal,NABAGRAM,CPM,CPM,99545,M,1,2,FALSE,TRUE,54.78,38443,21.16,61,2,2
AEWB102636,15,0,2011,PROTIMA RAJAK,West_Bengal,BURWAN,INC,,66304,F,1,2,FALSE,FALSE,47.09,616,0.44,33,2,2
AEWB102636,16,0,2016,PROTIMA RAJAK,West_Bengal,BURWAN,INC,INC,55906,F,1,2,FALSE,TRUE,36.89,15002,9.9,38,2,2
AEWB102637,15,0,2011,BINOY SARKAR,West_Bengal,BURWAN,RSP,,65688,M,2,2,FALSE,FALSE,46.65,56879,40.4,54,,2
AEWB102637,16,0,2016,BINOY SARKAR,West_Bengal,BURWAN,RSP,RSP,33040,M,3,2,FALSE,FALSE,21.8,17600,11.61,61,,2
AEWB102657,15,0,2011,SAFIUJJAMAN SEIKH,West_Bengal,BELDANGA,INC,,67888,M,1,2,FALSE,FALSE,45.32,13883,9.27,53,2,2
AEWB102657,16,0,2016,SEIKH SAFIUJJAMAN,West_Bengal,BELDANGA,INC,INC,87017,M,1,2,FALSE,TRUE,49.43,30281,17.2,57,2,2
AEWB102671,15,0,2011,ALAMGIR MIR,West_Bengal,HARIHARPARA,IND,,44982,M,3,2,FALSE,FALSE,27.44,40399,24.65,40,,2
AEWB102671,16,0,2016,ALAMGIR MIR (PALASH),West_Bengal,HARIHARPARA,INC,IND,66499,M,2,2,FALSE,FALSE,35.13,27442,14.5,45,,2
AEWB102701,15,0,2011,SAMARENDRANATH GHOSH,West_Bengal,KARIMPUR,CPM,,82244,M,1,2,FALSE,FALSE,46.17,5085,2.85,39,1,2
AEWB102701,16,0,2016,SAMARENDRANATH GHOSH,West_Bengal,KARIMPUR,CPM,CPM,75000,M,2,2,FALSE,TRUE,37.29,51698,25.71,45,1,2
AEWB102709,15,0,2011,RANJIT KUMAR MANDAL,West_Bengal,TEHATTA,CPM,,75445,M,1,2,FALSE,FALSE,42.78,19197,10.89,53,1,2
AEWB102709,16,0,2016,RANJIT KUMAR MANDAL,West_Bengal,TEHATTA,CPM,CPM,80215,M,2,2,FALSE,TRUE,40.3,63406,31.85,58,1,2
AEWB102711,15,0,2011,GOURI SANKAR DUTTA,West_Bengal,TEHATTA,AITC,,35127,M,3,2,FALSE,FALSE,19.92,28060,15.91,59,1,2
AEWB102711,16,0,2016,DUTTA GOURI SANKAR,West_Bengal,TEHATTA,AITC,AITC,97611,M,1,2,FALSE,FALSE,49.04,17396,8.74,64,1,2
AEWB102716,15,0,2011,ARJUN KUMAR BISWAS,West_Bengal,PALASHIPARA,BJP,,8145,M,3,2,FALSE,FALSE,5.1,5665,3.55,42,,2
AEWB102716,16,0,2016,ARJUN KUMAR BISWAS,West_Bengal,TEHATTA,BJP,BJP,16809,M,3,2,FALSE,FALSE,8.44,14891,7.48,47,,2
AEWB102736,15,0,2011,RUKBANUR RAHMAN,West_Bengal,CHAPRA,AITC,,77435,M,1,2,FALSE,FALSE,47.14,2633,1.6,41,2,2
AEWB102736,16,0,2016,RUKBANUR RAHMAN,West_Bengal,CHAPRA,AITC,AITC,89556,M,1,2,FALSE,TRUE,47.79,13463,7.18,46,2,2
AEWB102748,15,0,2011,BISWAS SUMIT,West_Bengal,NABADWIP,CPM,,71282,M,2,2,FALSE,FALSE,40.49,63979,36.34,37,,2
AEWB102748,16,0,2016,SUMIT BISWAS,West_Bengal,NABADWIP,CPM,CPM,66432,M,2,2,FALSE,FALSE,34.11,48895,25.1,42,,2
AEWB102752,15,0,2011,BISWAS RAMA,West_Bengal,KRISHNANAGAR DAKSHIN,CPM,,60364,F,2,2,FALSE,FALSE,39.21,45966,29.86,51,1,2
AEWB102752,16,0,2016,RAMA BISWAS,West_Bengal,RANAGHAT DAKSHIN,CPM,CPM,104159,F,1,2,FALSE,FALSE,47.51,17253,7.87,53,1,2
AEWB102764,15,0,2011,PARTHA SARATHI CHATTERJEE (BABU),West_Bengal,RANAGHAT UTTAR PASCHIM,AITC,,101395,M,1,2,FALSE,FALSE,54.41,27344,14.67,57,1,2
AEWB102764,16,0,2016,PARTHASARATHI CHATTERJEE (BABU),West_Bengal,RANAGHAT UTTAR PASCHIM,AITC,AITC,86187,M,2,2,FALSE,TRUE,40.93,75962,36.07,62,1,2
AEWB102779,15,0,2011,SAMIR KUMAR PODDAR,West_Bengal,RANAGHAT UTTAR PURBA,AITC,,93836,M,1,2,FALSE,FALSE,55.03,31192,18.29,48,2,2
AEWB102779,16,0,2016,SAMIR KUMAR PODDAR,West_Bengal,RANAGHAT UTTAR PURBA,AITC,AITC,93215,M,1,2,FALSE,TRUE,48.13,14972,7.73,53,2,2
AEWB102799,15,0,2011,DR. RAMENDRA NATH BISWAS,West_Bengal,KALYANI,AITC,,92322,M,1,2,FALSE,FALSE,51.55,15690,8.76,70,2,2
AEWB102799,16,0,2016,DR. RAMENDRA NATH BISWAS,West_Bengal,KALYANI,AITC,AITC,95795,M,1,2,FALSE,TRUE,50.47,26095,13.75,75,2,2
AEWB102809,15,0,2011,UPENDRA NATH BISWAS,West_Bengal,BAGDAH,AITC,,91821,M,1,2,FALSE,FALSE,52.91,20956,12.08,70,1,2
AEWB102809,16,0,2016,UPENDRA NATH BISWAS,West_Bengal,BAGDAH,AITC,AITC,89790,M,2,2,FALSE,TRUE,43.68,80794,39.31,75,1,2
AEWB102821,15,0,2011,SURAJIT KUMAR BISWAS,West_Bengal,BONGAON DAKSHIN,AITC,,87677,M,1,2,FALSE,FALSE,53.71,21889,13.41,70,2,2
AEWB102821,16,0,2016,SURAJIT KUMAR BISWAS,West_Bengal,BONGAON DAKSHIN,AITC,AITC,92379,M,1,2,FALSE,TRUE,49.2,26904,14.33,75,2,2
AEWB102857,14,0,2006,ABDUS SATTAR,West_Bengal,AMDANGA,CPM,,77923,M,1,3,FALSE,FALSE,48.53,8900,5.54,36,1,3
AEWB102857,15,0,2011,ABDUS SATTAR,West_Bengal,AMDANGA,CPM,CPM,65605,M,2,3,FALSE,TRUE,40.48,60972,37.62,42,1,3
AEWB102857,16,0,2016,ABDUS SATTAR,West_Bengal,AMDANGA,CPM,CPM,73228,M,2,3,FALSE,FALSE,38.06,57537,29.91,46,1,3
AEWB102879,15,0,2011,PARASH DUTTA,West_Bengal,JAGATDAL,AITC,,86388,M,1,2,FALSE,FALSE,58.8,36032,24.53,63,2,2
AEWB102879,16,0,2016,PARASH DUTTA,West_Bengal,JAGATDAL,AITC,AITC,76712,M,1,2,FALSE,TRUE,46.36,27045,16.35,68,2,2
AEWB102886,13,0,2001,MANJU BASU,West_Bengal,NOAPARA,AITC,,50318,F,1,4,FALSE,FALSE,50.21,4446,4.44,,2,4
AEWB102886,14,0,2006,MANJU BASU,West_Bengal,NOAPARA,AITC,AITC,40043,F,2,4,FALSE,TRUE,42.9,33011,35.36,53,2,4
AEWB102886,15,0,2011,MANJU BASU,West_Bengal,NOAPARA,AITC,AITC,100369,F,1,4,FALSE,FALSE,59.03,41148,24.2,58,2,4
AEWB102886,16,0,2016,MANJU BASU,West_Bengal,NOAPARA,AITC,AITC,78453,F,2,4,FALSE,TRUE,41.47,54874,29,63,2,4
AEWB102896,15,0,2011,AMIT MITRA,West_Bengal,KHARDAHA,AITC,,83608,M,1,2,FALSE,FALSE,56.49,26154,17.67,63,2,2
AEWB102896,16,0,2016,AMIT MITRA,West_Bengal,KHARDAHA,AITC,AITC,83688,M,1,2,FALSE,TRUE,49.65,21200,12.58,68,2,2
AEWB102905,11,0,1991,NIRMAL GHOSH,West_Bengal,PANIHATI,INC,,47990,M,2,6,FALSE,FALSE,36.48,32133,24.42,,4,6
AEWB102905,12,0,1996,NIRMAL GHOSH,West_Bengal,PANIHATI,INC,INC,72572,M,1,6,FALSE,FALSE,46.18,869,0.55,,4,6
AEWB102905,13,0,2001,NIRMAL GHOSH,West_Bengal,PANIHATI,AITC,INC,77726,M,1,6,TRUE,TRUE,51.33,13888,9.17,,4,6
AEWB102905,14,0,2006,NIRMAL GHOSH,West_Bengal,PANIHATI,AITC,AITC,71620,M,2,6,FALSE,TRUE,45.6,61635,39.24,56,4,6
AEWB102905,15,0,2011,NIRMAL GHOSH,West_Bengal,PANIHATI,AITC,AITC,88334,M,1,6,FALSE,FALSE,58.34,31432,20.76,62,4,6
AEWB102905,16,0,2016,NIRMAL GHOSH,West_Bengal,PANIHATI,AITC,AITC,73545,M,1,6,FALSE,TRUE,44.69,3030,1.84,65,4,6
AEWB102916,15,0,2011,TAPAS ROY,West_Bengal,BARANAGAR,AITC,,89883,M,1,2,FALSE,FALSE,60.58,36828,24.82,55,2,2
AEWB102916,16,0,2016,TAPAS ROY,West_Bengal,BARANAGAR,AITC,AITC,76531,M,1,2,FALSE,TRUE,48.79,16100,10.26,59,2,2
AEWB102925,15,0,2011,SABYASACHI DUTTA,West_Bengal,RAJARHAT NEW TOWN,AITC,,80738,M,1,2,FALSE,FALSE,49.23,7747,4.72,45,2,2
AEWB102925,16,0,2016,SABYA SACHI DUTTA,West_Bengal,RAJARHAT NEW TOWN,AITC,AITC,90671,M,1,2,FALSE,TRUE,45.59,9193,4.62,50,2,2
AEWB102935,15,0,2011,SUJIT BOSE,West_Bengal,BIDHANNAGAR,AITC,,88642,M,1,2,FALSE,FALSE,59.53,35925,24.13,48,2,2
AEWB102935,16,0,2016,SUJIT BOSE,West_Bengal,BIDHANNAGAR,AITC,AITC,66130,M,1,2,FALSE,TRUE,42.86,6988,4.53,53,2,2
AEWB102939,15,0,2011,PURNENDU BASU,West_Bengal,RAJARHAT GOPALPUR,AITC,,89829,M,1,2,FALSE,FALSE,59.76,35725,23.76,58,2,2
AEWB102939,16,0,2016,PURNENDU BASU,West_Bengal,RAJARHAT GOPALPUR,AITC,AITC,72793,M,1,2,FALSE,TRUE,44.3,6874,4.18,64,2,2
AEWB102951,15,0,2011,SANJIB CHATTOPADHAYA,West_Bengal,BARASAT,AIFB,,63743,M,2,2,FALSE,FALSE,35.74,57786,32.4,40,,2
AEWB102951,16,0,2016,CHATTOPADHYAY SANJIB,West_Bengal,BARASAT,AIFB,AIFB,74668,M,2,2,FALSE,FALSE,36.29,52131,25.33,42,,2
AEWB102958,15,0,2011,TARUN KANTI GHOSH,West_Bengal,DEGANGA,BJP,,11606,M,3,2,FALSE,FALSE,7.31,8044,5.07,41,,2
AEWB102958,16,0,2016,TARUN KANTI GHOSH,West_Bengal,DEGANGA,BJP,BJP,12074,M,3,2,FALSE,FALSE,6.3,7827,4.09,46,,2
AEWB102969,15,0,2011,USHA RANI MONDAL,West_Bengal,MINAKHAN,AITC,,73533,F,1,2,FALSE,FALSE,48.66,7136,4.72,37,2,2
AEWB102969,16,0,2016,USHA RANI MONDAL,West_Bengal,MINAKHAN,AITC,AITC,103210,F,1,2,FALSE,TRUE,55.76,42598,23.01,42,2,2
AEWB102973,15,0,2011,NIRAPADA SARDAR,West_Bengal,SANDESHKHALI,CPM,,66815,M,1,2,FALSE,FALSE,43.21,4232,2.74,42,1,2
AEWB102973,16,0,2016,NIRAPADA SARDAR,West_Bengal,SANDESHKHALI,CPM,CPM,58366,M,2,2,FALSE,TRUE,31.13,34525,18.41,46,1,2
AEWB102998,15,1,2011,A.T.M.Abdulla (Rony),West_Bengal,BASIRHAT UTTAR,AITC,,87889,M,1,2,FALSE,FALSE,56.95,30941,20.05,,1,2
AEWB102998,16,0,2016,A.T.M. ABDULLAH (RONY),West_Bengal,BASIRHAT UTTAR,AITC,AITC,97336,M,2,2,FALSE,TRUE,45.51,84264,39.4,43,1,2
AEWB103003,14,0,2006,DEBES MANDAL,West_Bengal,HINGALGANJ,AITC,,54098,M,2,3,FALSE,FALSE,42.04,50243,39.04,38,1,3
AEWB103003,15,0,2011,DEBES MANDAL,West_Bengal,HINGALGANJ,AITC,AITC,71726,M,2,3,FALSE,FALSE,45.11,64193,40.38,43,1,3
AEWB103003,16,0,2016,DEBES MANDAL,West_Bengal,HINGALGANJ,AITC,AITC,94753,M,1,3,FALSE,FALSE,53,30304,16.95,48,1,3
AEWB103047,15,0,2011,DEBASREE ROY,West_Bengal,RAIDIGHI,AITC,,93236,F,1,2,FALSE,FALSE,49.76,5553,2.96,48,2,2
AEWB103047,16,0,2016,DEBASREE ROY,West_Bengal,RAIDIGHI,AITC,AITC,101161,F,1,2,FALSE,TRUE,46.48,1229,0.56,54,2,2
AEWB103054,15,0,2011,DR. SARAT CHANDRA HALDER,West_Bengal,MANDIRBAZAR,CPM,,64883,M,2,2,FALSE,FALSE,41.68,61674,39.61,35,,2
AEWB103054,16,0,2016,DR. SARAT CHANDRA HALDAR,West_Bengal,MANDIRBAZAR,CPM,CPM,69400,M,2,2,FALSE,FALSE,38.78,60747,33.95,39,,2
AEWB103082,13,0,2001,BIMAN BANERJEE,West_Bengal,MAHESHTALA,AITC,,60209,M,2,4,FALSE,FALSE,43.65,58200,42.19,,2,4
AEWB103082,14,0,2006,BIMAN BANERJEE,West_Bengal,GARDEN REACH,AITC,AITC,10017,M,3,4,FALSE,FALSE,10.65,8182,8.7,58,2,4
AEWB103082,15,0,2011,BIMAN BANERJEE,West_Bengal,BARUIPUR PASCHIM,AITC,AITC,88187,M,1,4,FALSE,FALSE,57.54,31888,20.81,63,2,4
AEWB103082,16,0,2016,BIMAN BANERJEE,West_Bengal,BARUIPUR PASCHIM,AITC,AITC,99945,M,1,4,FALSE,TRUE,54.73,36532,20.01,68,2,4
AEWB103109,13,0,2001,TAMONASH GHOSH,West_Bengal,FALTA,AITC,,43697,M,1,4,FALSE,FALSE,43.55,2138,2.13,,3,4
AEWB103109,14,0,2006,TAMONASH GHOSH,West_Bengal,FALTA,AITC,AITC,50060,M,2,4,FALSE,TRUE,44.16,38566,34.02,51,3,4
AEWB103109,15,0,2011,TAMONASH GHOSH,West_Bengal,FALTA,AITC,AITC,86966,M,1,4,FALSE,FALSE,55.61,27671,17.7,57,3,4
AEWB103109,16,0,2016,TAMONASH GHOSH,West_Bengal,FALTA,AITC,AITC,94381,M,1,4,FALSE,TRUE,50.15,23580,12.53,60,3,4
AEWB103126,15,0,2011,JIBAN MUKHOPADHYAY,West_Bengal,SONARPUR DAKSHIN,AITC,,100243,M,1,2,FALSE,FALSE,59.03,37774,22.24,62,2,2
AEWB103126,16,0,2016,JIBAN MUKHOPADHYAY,West_Bengal,SONARPUR DAKSHIN,AITC,AITC,97455,M,1,2,FALSE,TRUE,47.8,15029,7.37,67,2,2
