pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMZ5195879,5,0,1987,RCOHHUNGA RALTE,,Mizoram,KHAWZAWL,IND,INC,1268,M,2,2,FALSE,TRUE,24.18,315,6.01,,,1,2
AEMZ5195883,4,0,1984,ZOSIAMA PACHUAU,ST,Mizoram,NGOPA,PC,,2915,M,1,2,FALSE,FALSE,47.4,222,3.61,,,2,2
AEMZ5195883,5,0,1987,ZOSIAMA PACHUAU,ST,Mizoram,NGOPA,PPC,PC,2946,M,1,2,TRUE,TRUE,38.26,553,7.18,,,2,2
AEMZ5195926,5,0,1987,T. C. PACHHUNGA,ST,Mizoram,LOKICHERRA,INC,,1508,M,2,1,FALSE,FALSE,32.19,731,15.6,,,,1
AEMZ5195944,5,0,1987,F. LALRAMLIANA,,Mizoram,LAWNGTLAI,INC,,2910,M,1,1,FALSE,FALSE,35.24,449,5.44,,,1,1
AEMZ5195959,3,0,1979,K. THANGPHUNGA,,Mizoram,RATU,INC(I),,846,M,4,2,FALSE,FALSE,15.05,240,4.27,,,,2
AEMZ5195959,5,0,1987,K. THANGPHUNGA,,Mizoram,AIZAWL NORTH II,INC,INC(I),1642,M,3,2,TRUE,FALSE,25.83,808,12.71,,,,2
AEMZ5195989,5,0,1987,C. CHAWNGKUNGA,,Mizoram,BUARPUI,PPC,,1571,M,3,1,FALSE,FALSE,30.61,0,0,,,,1
AEMZ5195993,1,0,1972,K. L. LIANCHIA,,Mizoram,NORTH VANLAIPHAI,IND,,719,M,3,3,FALSE,FALSE,18.9,219,5.76,,,1,3
AEMZ5195993,3,0,1979,K. L. LIANCHIA,,Mizoram,AIZAWL EAST,IND,IND,1548,M,3,3,FALSE,FALSE,24.62,1207,19.2,,,1,3
AEMZ5195993,5,0,1987,K. L. LIANCHIA,,Mizoram,LUNGPHO,PPC,IND,2223,M,1,3,FALSE,FALSE,38.59,288,5,,,1,3
AEMZ5195997,5,0,1987,S. T. RUALYAPA,,Mizoram,AIZAWL WEST I,INC,,2012,M,2,1,FALSE,FALSE,27.98,143,1.99,,,,1
AEMZ5196027,3,0,1979,SAIKAPTHIANGA,ST,Mizoram,KAWRTHAH,INC(I),,1522,M,1,3,FALSE,FALSE,28.59,405,7.61,,,3,3
AEMZ5196027,4,0,1984,SAAIKAPTHAIANGA,ST,Mizoram,KAWRTHAH,INC,INC(I),3023,M,1,3,TRUE,TRUE,41.01,452,6.13,,,3,3
AEMZ5196027,5,0,1987,SAIKAPTHIANGA,ST,Mizoram,KAWRTHAH,INC,INC,2111,M,1,3,FALSE,TRUE,47.2,743,16.61,,,3,3
AEMZ5196032,2,0,1978,H. HRANGDAWLA,,Mizoram,SAIRANG,IND,,1324,M,2,3,FALSE,FALSE,29.69,604,13.54,,,1,3
AEMZ5196032,3,0,1979,H. HRANGDAWLA,,Mizoram,SAISANG,JNP,IND,918,M,4,3,FALSE,FALSE,17.56,833,15.93,,,1,3
AEMZ5196032,5,0,1987,H. HRANGDAWLA,,Mizoram,AIZAWL WEST I,IND,JNP,3311,M,1,3,FALSE,FALSE,46.04,1299,18.06,,,1,3
AEMZ5196054,5,0,1987,J. THANGHUAMA,,Mizoram,LOKICHERRA,IND,,2176,M,1,1,FALSE,FALSE,46.45,668,14.26,,,1,1
AEMZ5196056,5,0,1987,K. THANFIANGA,,Mizoram,VANVA,IND,,1889,M,1,1,FALSE,FALSE,40.61,521,11.2,,,1,1
AEMZ5196077,1,0,1972,R. THANGLIANA,,Mizoram,AIZAWAL NORTH,IND,,2258,M,1,4,FALSE,FALSE,40.16,484,8.61,,,2,3
AEMZ5196077,4,0,1984,R. THANGLIANA,,Mizoram,RATU,INC,IND,2159,M,1,4,FALSE,FALSE,33.82,60,0.94,,,2,3
AEMZ5196077,4,0,1984,R. THANGLAWRA,,Mizoram,AIZAWAL NORTH,IND,INC,252,M,4,4,FALSE,FALSE,2.82,0,0,,,2,3
AEMZ5196077,5,0,1987,R. THANGLIANA,,Mizoram,RATU,INC,IND,2269,M,2,4,FALSE,TRUE,31.17,545,7.49,,,2,3
AEMZ5196106,5,0,1987,V. LAICHHINGA,ST,Mizoram,CHAMPHAI,PPC,,1821,M,3,1,FALSE,FALSE,20.84,205,2.35,,,,1
AEMZ5196112,2,0,1978,B.P. ROSANGA,,Mizoram,NGOPA,PPC,,2349,M,1,3,FALSE,FALSE,50.18,1145,24.46,,,2,3
AEMZ5196112,3,0,1979,P. B. ROSANGA,,Mizoram,NGOPA,PPC,PPC,2663,M,1,3,FALSE,TRUE,51.28,1196,23.03,,,2,3
AEMZ5196112,5,0,1987,P. B. ROSANGA,,Mizoram,AIZAWL EAST-II,PPC,PPC,1435,M,3,3,FALSE,FALSE,27.84,1143,22.17,,,2,3
AEMZ5196116,3,0,1979,LALTHANHAWLA,ST,Mizoram,CHAMPHAI,INC(I),,1953,M,1,3,FALSE,FALSE,31.91,588,9.61,,,3,3
AEMZ5196116,4,0,1984,LAL THANHAWLA,ST,Mizoram,SERCHHIP,INC,INC(I),2456,M,1,3,TRUE,TRUE,45.92,270,5.05,,,3,3
AEMZ5196116,5,0,1987,LALTHANHAWLA,ST,Mizoram,SERCHHIP,INC,INC,2711,M,1,3,FALSE,TRUE,37.42,231,3.19,,,3,3
AEMZ5196127,5,0,1987,LALDENGA,,Mizoram,SATEEK,IND,,3219,M,1,2,FALSE,FALSE,56.75,1621,28.58,,,1,1
AEMZ5196127,5,0,1987,LALDENGA,,Mizoram,AIZAWL NORTH II,IND,IND,2145,M,1,2,FALSE,FALSE,33.75,410,6.45,,,1,1
AEMZ5196135,1,0,1972,H. THANSANGA,,Mizoram,SUANGPUILWAN,IND,,1630,M,1,5,FALSE,FALSE,39.25,450,10.84,,,2,5
